,QUARTER,TIME_REMAINING,ORLANDO_ACTION,HOUSTON_ACTION,ORLANDO_SCORE,HOUSTON_SCORE
384,4,5:25.0,Defensive rebound by D. Dedmon,,90,93
385,4,5:09.0,C. Frye misses 3-pt jump shot from 24 ft,,90,93
386,4,5:08.0,,Defensive rebound by P. Beverley,90,93
387,4,4:57.0,,Shooting block foul by E. Payton (drawn by J. Harden),90,93
388,4,4:57.0,Official timeout,,90,93
389,4,4:57.0,N. Vučević enters the game for D. Dedmon,,90,93
390,4,4:57.0,,J. Harden makes free throw 1 of 2,90,94
391,4,4:57.0,,J. Harden misses free throw 2 of 2,90,94
392,4,4:57.0,Defensive rebound by N. Vučević,,90,94
393,4,4:42.0,V. Oladipo makes 2-pt layup from 1 ft,,92,94
394,4,4:20.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by D. Motiejūnas),92,97
395,4,4:03.0,V. Oladipo misses 3-pt jump shot from 25 ft,,92,97
396,4,4:01.0,,Defensive rebound by D. Motiejūnas,92,97
397,4,3:48.0,,Offensive foul by T. Jones (drawn by L. Ridnour),92,97
398,4,3:48.0,,Turnover by T. Jones (offensive foul),92,97
399,4,3:32.0,L. Ridnour misses 3-pt jump shot from 22 ft,,92,97
400,4,3:30.0,,Defensive rebound by D. Motiejūnas,92,97
401,4,3:07.0,,C. Brewer makes 3-pt jump shot from 25 ft (assist by J. Harden),92,100
402,4,2:46.0,C. Frye misses 3-pt jump shot from 25 ft,,92,100
403,4,2:45.0,,Defensive rebound by J. Harden,92,100
404,4,2:38.0,,Turnover by J. Harden (bad pass; steal by V. Oladipo),92,100
405,4,2:34.0,Turnover by E. Payton (bad pass; steal by J. Harden),,92,100
406,4,2:33.0,,Personal foul by V. Oladipo (drawn by J. Harden),92,100
407,4,2:33.0,,Houston full timeout,92,100
408,4,2:33.0,,J. Smith enters the game for T. Jones,92,100
409,4,2:17.0,,P. Beverley makes 2-pt jump shot from 5 ft (assist by D. Motiejūnas),92,102
410,4,1:55.0,N. Vučević misses 2-pt layup from 2 ft (block by J. Smith),,92,102
411,4,1:54.0,,Defensive rebound by C. Brewer,92,102
412,4,1:35.0,,J. Harden makes 3-pt jump shot from 25 ft,92,105
413,4,1:35.0,Orlando full timeout,,92,105
414,4,1:35.0,B. Gordon enters the game for L. Ridnour,,92,105
415,4,1:23.0,B. Gordon misses 3-pt jump shot from 26 ft,,92,105
416,4,1:22.0,,Defensive rebound by C. Brewer,92,105
417,4,1:00.0,,J. Harden misses 2-pt jump shot from 13 ft,92,105
418,4,0:59.0,Defensive rebound by N. Vučević,,92,105
419,4,0:51.0,E. Payton misses 2-pt jump shot from 5 ft (block by P. Beverley),,92,105
420,4,0:50.0,,Defensive rebound by D. Motiejūnas,92,105
421,4,0:50.0,,Personal foul by E. Payton (drawn by D. Motiejūnas),92,105
422,4,0:50.0,,D. Motiejūnas makes free throw 1 of 2,92,106
423,4,0:50.0,L. Ridnour enters the game for N. Vučević,,92,106
424,4,0:50.0,,K. McDaniels enters the game for P. Beverley,92,106
425,4,0:50.0,,N. Johnson enters the game for J. Harden,92,106
426,4,0:50.0,,D. Motiejūnas makes free throw 2 of 2,92,107
427,4,0:41.0,B. Gordon makes 2-pt jump shot from 19 ft (assist by V. Oladipo),,94,107
428,4,0:22.0,,N. Johnson misses 2-pt jump shot from 19 ft,94,107
429,4,0:20.0,,Offensive rebound by K. McDaniels,94,107
