,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
383,4,7:57.0,,M. Carter-Williams misses 2-pt jump shot from 20 ft,84,77
384,4,7:55.0,Defensive rebound by J. Green,,84,77
385,4,7:55.0,Personal foul by H. Sims (drawn by J. Green),,84,77
386,4,7:55.0,,L. Mbah a Moute enters the game for T. Wroten,84,77
387,4,7:43.0,J. Sullinger misses 2-pt layup from 2 ft,,84,77
388,4,7:41.0,,Defensive rebound by H. Sims,84,77
389,4,7:31.0,Violation by P. Pressey (kicked ball),,84,77
390,4,7:31.0,,B. Davies enters the game for H. Sims,84,77
391,4,7:26.0,,Turnover by B. Davies (bad pass; steal by M. Thornton),84,77
392,4,7:20.0,J. Green misses 3-pt jump shot from 25 ft,,84,77
393,4,7:19.0,,Defensive rebound by M. Carter-Williams,84,77
394,4,7:11.0,,M. Carter-Williams misses 2-pt jump shot from 22 ft,84,77
395,4,7:09.0,,Offensive rebound by Team,84,77
396,4,7:09.0,Loose ball foul by K. Olynyk (drawn by B. Davies),,84,77
397,4,7:09.0,R. Rondo enters the game for P. Pressey,,84,77
398,4,7:09.0,B. Bass enters the game for K. Olynyk,,84,77
399,4,6:55.0,,L. Mbah a Moute misses 2-pt jump shot from 15 ft,84,77
400,4,6:53.0,Defensive rebound by B. Bass,,84,77
401,4,6:38.0,Shooting foul by N. Noel (drawn by J. Sullinger),,84,77
402,4,6:38.0,J. Sullinger misses free throw 1 of 2,,84,77
403,4,6:38.0,Offensive rebound by Team,,84,77
404,4,6:38.0,,H. Sims enters the game for N. Noel,84,77
405,4,6:38.0,J. Sullinger misses free throw 2 of 2,,84,77
406,4,6:36.0,,Defensive rebound by L. Mbah a Moute,84,77
407,4,6:20.0,,H. Sims makes 2-pt jump shot from 15 ft (assist by L. Mbah a Moute),84,79
408,4,5:56.0,J. Sullinger makes 2-pt jump shot from 8 ft (assist by M. Thornton),,86,79
409,4,5:47.0,,Philadelphia full timeout,86,79
410,4,5:47.0,,T. Wroten enters the game for H. Thompson,86,79
411,4,5:47.0,A. Bradley enters the game for M. Thornton,,86,79
412,4,5:36.0,,T. Wroten misses 3-pt jump shot from 24 ft,86,79
413,4,5:34.0,Defensive rebound by J. Green,,86,79
414,4,5:25.0,J. Sullinger misses 2-pt layup at rim,,86,79
415,4,5:24.0,Offensive rebound by J. Sullinger,,86,79
416,4,5:24.0,J. Sullinger makes 2-pt tip-in at rim,,88,79
417,4,5:09.0,,H. Sims misses 2-pt jump shot from 9 ft,88,79
418,4,5:07.0,Defensive rebound by J. Sullinger,,88,79
419,4,4:45.0,B. Bass makes 2-pt jump shot from 9 ft (assist by R. Rondo),,90,79
420,4,4:38.0,,T. Wroten makes 2-pt layup from 2 ft,90,81
421,4,4:38.0,,Shooting foul by B. Bass (drawn by T. Wroten),90,81
422,4,4:38.0,,N. Noel enters the game for B. Davies,90,81
423,4,4:38.0,,T. Wroten makes free throw 1 of 1,90,82
424,4,4:26.0,J. Sullinger makes 2-pt jump shot from 19 ft (assist by R. Rondo),,92,82
425,4,4:01.0,,H. Sims makes 2-pt jump shot from 12 ft,92,84
426,4,3:45.0,R. Rondo makes 2-pt jump shot from 17 ft,,94,84
427,4,3:23.0,,M. Carter-Williams misses 2-pt jump shot from 8 ft,94,84
428,4,3:21.0,Defensive rebound by J. Green,,94,84
429,4,3:17.0,R. Rondo misses 2-pt layup from 1 ft,,94,84
430,4,3:15.0,,Defensive rebound by T. Wroten,94,84
431,4,3:07.0,,L. Mbah a Moute misses 2-pt jump shot from 3 ft,94,84
432,4,3:05.0,Defensive rebound by R. Rondo,,94,84
433,4,3:00.0,Turnover by R. Rondo (bad pass),,94,84
434,4,2:49.0,,T. Wroten makes 2-pt layup from 1 ft (assist by N. Noel),94,86
435,4,2:25.0,J. Sullinger makes 2-pt jump shot from 3 ft (assist by R. Rondo),,96,86
436,4,2:17.0,,L. Mbah a Moute misses 2-pt jump shot from 3 ft (block by B. Bass),96,86
437,4,2:15.0,Defensive rebound by B. Bass,,96,86
438,4,1:55.0,J. Sullinger makes 3-pt jump shot from 24 ft (assist by R. Rondo),,99,86
439,4,1:55.0,,Philadelphia full timeout,99,86
440,4,1:55.0,Official timeout,,99,86
441,4,1:55.0,,R. Covington enters the game for H. Sims,99,86
442,4,1:41.0,Offensive charge foul by R. Covington (drawn by J. Sullinger),,99,86
443,4,1:41.0,,Turnover by R. Covington (offensive foul),99,86
444,4,1:33.0,J. Green makes 2-pt dunk at rim (assist by R. Rondo),,101,86
445,4,1:20.0,,T. Wroten misses 3-pt jump shot from 25 ft,101,86
446,4,1:18.0,Defensive rebound by B. Bass,,101,86
447,4,0:59.0,R. Rondo misses 3-pt jump shot from 26 ft,,101,86
448,4,0:57.0,,Defensive rebound by T. Wroten,101,86
449,4,0:52.0,,Shooting foul by B. Bass (drawn by R. Covington),101,86
450,4,0:52.0,,R. Covington makes free throw 1 of 2,101,87
451,4,0:52.0,,R. Covington makes free throw 2 of 2,101,88
452,4,0:35.0,J. Green misses 3-pt jump shot from 23 ft,,101,88
453,4,0:33.0,,Defensive rebound by N. Noel,101,88
454,4,0:24.0,,Shooting foul by A. Bradley (drawn by T. Wroten),101,88
455,4,0:24.0,,T. Wroten makes free throw 1 of 2,101,89
456,4,0:24.0,,T. Wroten makes free throw 2 of 2,101,90
