,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
383,4,6:16.0,,R. Hibbert makes free throw 2 of 2,92,79
384,4,6:04.0,L. Williams misses 3-pt jump shot from 26 ft,,92,79
385,4,6:04.0,,Defensive rebound by R. Stuckey,92,79
386,4,5:44.0,,Shooting foul by G. Vásquez (drawn by R. Stuckey),92,79
387,4,5:44.0,,R. Stuckey makes free throw 1 of 2,92,80
388,4,5:44.0,K. Lowry enters the game for G. Vásquez,,92,80
389,4,5:44.0,J. Valančiūnas enters the game for T. Hansbrough,,92,80
390,4,5:44.0,,R. Stuckey makes free throw 2 of 2,92,81
391,4,5:24.0,T. Ross misses 3-pt jump shot from 23 ft,,92,81
392,4,5:23.0,Offensive rebound by J. Valančiūnas,,92,81
393,4,5:07.0,L. Williams makes 3-pt jump shot from 25 ft,,95,81
394,4,4:43.0,,Indiana full timeout,95,81
395,4,4:43.0,D. DeRozan enters the game for T. Ross,,95,81
396,4,4:40.0,,S. Hill makes 3-pt jump shot from 22 ft (assist by G. Hill),95,84
397,4,4:24.0,L. Williams misses 3-pt jump shot from 26 ft,,95,84
398,4,4:23.0,,Defensive rebound by R. Hibbert,95,84
399,4,4:18.0,,Personal block foul by L. Williams (drawn by G. Hill),95,84
400,4,4:18.0,,G. Hill makes free throw 1 of 2,95,85
401,4,4:18.0,,G. Hill misses free throw 2 of 2,95,85
402,4,4:17.0,Defensive rebound by K. Lowry,,95,85
403,4,3:57.0,D. DeRozan makes 2-pt jump shot from 14 ft (assist by K. Lowry),,97,85
404,4,3:40.0,,Personal foul by J. Valančiūnas (drawn by R. Hibbert),97,85
405,4,3:40.0,,R. Hibbert makes free throw 1 of 2,97,86
406,4,3:40.0,,R. Hibbert misses free throw 2 of 2,97,86
407,4,3:39.0,Defensive rebound by P. Patterson,,97,86
408,4,3:28.0,D. DeRozan misses 2-pt jump shot from 18 ft,,97,86
409,4,3:27.0,,Defensive rebound by R. Hibbert,97,86
410,4,3:16.0,,Turnover by D. West (bad pass; steal by D. DeRozan),97,86
411,4,2:59.0,Personal foul by R. Stuckey (drawn by J. Valančiūnas),,97,86
412,4,2:57.0,Turnover by J. Valančiūnas (offensive foul),,97,86
413,4,2:57.0,Offensive foul by J. Valančiūnas (drawn by S. Hill),,97,86
414,4,2:37.0,,S. Hill misses 2-pt jump shot from 6 ft,97,86
415,4,2:36.0,Defensive rebound by J. Valančiūnas,,97,86
416,4,2:25.0,Shooting foul by R. Hibbert (drawn by D. DeRozan),,97,86
417,4,2:25.0,D. DeRozan makes free throw 1 of 2,,98,86
418,4,2:25.0,D. DeRozan makes free throw 2 of 2,,99,86
419,4,2:04.0,,G. Hill misses 2-pt layup from 2 ft,99,86
420,4,2:03.0,Defensive rebound by K. Lowry,,99,86
421,4,1:39.0,K. Lowry misses 2-pt jump shot from 16 ft,,99,86
422,4,1:39.0,Offensive rebound by Team,,99,86
423,4,1:39.0,Turnover by Team (shot clock),,99,86
424,4,1:30.0,,G. Hill makes 2-pt jump shot from 18 ft,99,88
425,4,1:19.0,Offensive foul by D. DeRozan (drawn by R. Hibbert),,99,88
426,4,1:19.0,Turnover by D. DeRozan (offensive foul),,99,88
427,4,1:11.0,,G. Hill misses 3-pt jump shot from 27 ft,99,88
428,4,1:10.0,Defensive rebound by J. Valančiūnas,,99,88
429,4,0:51.0,Shooting foul by R. Stuckey (drawn by D. DeRozan),,99,88
430,4,0:51.0,D. DeRozan makes free throw 1 of 2,,100,88
431,4,0:51.0,D. DeRozan misses free throw 2 of 2,,100,88
432,4,0:51.0,Offensive rebound by D. DeRozan,,100,88
433,4,0:49.0,Personal foul by G. Hill (drawn by D. DeRozan),,100,88
434,4,0:49.0,D. DeRozan makes free throw 1 of 2,,101,88
435,4,0:49.0,D. DeRozan makes free throw 2 of 2,,102,88
436,4,0:49.0,,Indiana full timeout,102,88
437,4,0:49.0,,C. Copeland enters the game for S. Hill,102,88
438,4,0:49.0,,C. Watson enters the game for R. Hibbert,102,88
439,4,0:49.0,,D. Rudež enters the game for R. Stuckey,102,88
440,4,0:49.0,G. Vásquez enters the game for J. Valančiūnas,,102,88
441,4,0:49.0,T. Ross enters the game for K. Lowry,,102,88
442,4,0:49.0,G. Stiemsma enters the game for P. Patterson,,102,88
443,4,0:49.0,T. Hansbrough enters the game for L. Williams,,102,88
444,4,0:44.0,Violation by T. Ross (kicked ball),,102,88
445,4,0:42.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by D. Rudež),102,91
446,4,0:39.0,Personal foul by C. Watson (drawn by G. Vásquez),,102,91
447,4,0:39.0,G. Vásquez makes free throw 1 of 2,,103,91
448,4,0:39.0,G. Vásquez makes free throw 2 of 2,,104,91
449,4,0:31.0,,G. Hill misses 3-pt jump shot from 24 ft,104,91
450,4,0:30.0,Defensive rebound by D. DeRozan,,104,91
451,4,0:06.0,Turnover by Team (shot clock),,104,91
452,4,0:01.0,,D. Rudež misses 3-pt jump shot from 24 ft,104,91
453,4,0:00.0,Defensive rebound by T. Ross,,104,91
