,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
391,4,1:25.0,M. Chalmers makes free throw 1 of 2,,83,105
392,4,1:25.0,M. Chalmers makes free throw 2 of 2,,84,105
393,4,1:15.0,,Personal foul by J. Ennis (drawn by O. Porter),84,105
394,4,1:15.0,,O. Porter makes free throw 1 of 2,84,106
395,4,1:15.0,,O. Porter makes free throw 2 of 2,84,107
396,4,1:01.0,M. Chalmers misses 2-pt jump shot from 20 ft,,84,107
397,4,1:00.0,Offensive rebound by J. Hamilton,,84,107
398,4,0:56.0,J. Ennis misses 3-pt jump shot from 28 ft,,84,107
399,4,0:56.0,Offensive rebound by Team,,84,107
400,4,0:56.0,,Loose ball foul by K. Séraphin (drawn by H. Whiteside),84,107
401,4,0:56.0,H. Whiteside misses free throw 1 of 2,,84,107
402,4,0:56.0,Offensive rebound by Team,,84,107
403,4,0:56.0,H. Whiteside misses free throw 2 of 2,,84,107
404,4,0:55.0,,Defensive rebound by D. Blair,84,107
405,4,0:40.0,,D. Blair misses 2-pt jump shot from 5 ft,84,107
406,4,0:39.0,Defensive rebound by H. Whiteside,,84,107
407,4,0:26.0,S. Napier makes 2-pt jump shot from 20 ft,,86,107
408,4,0:01.0,,Turnover by Team (shot clock),86,107
