,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
379,4,2:53.0,Defensive rebound by Team,,111,63
380,4,2:40.0,N. Mirotić makes 2-pt jump shot from 19 ft,,113,63
381,4,2:30.0,,M. Plumlee misses 2-pt jump shot from 4 ft,113,63
382,4,2:29.0,,Offensive rebound by M. Plumlee,113,63
383,4,2:29.0,,M. Plumlee misses 2-pt tip-in from 4 ft,113,63
384,4,2:28.0,Defensive rebound by E. Moore,,113,63
385,4,2:22.0,N. Mirotić misses 3-pt jump shot from 25 ft,,113,63
386,4,2:21.0,,Defensive rebound by T. Ennis,113,63
387,4,2:09.0,,J. Bayless misses 3-pt jump shot from 26 ft,113,63
388,4,2:08.0,,Offensive rebound by T. Ennis,113,63
389,4,2:04.0,,J. O'Bryant misses 2-pt layup from 2 ft (block by N. Mohammed),113,63
390,4,2:01.0,Defensive rebound by E. Moore,,113,63
391,4,1:56.0,D. McDermott misses 3-pt jump shot from 24 ft,,113,63
392,4,1:55.0,Offensive rebound by N. Mirotić,,113,63
393,4,1:50.0,E. Moore makes 3-pt jump shot from 24 ft (assist by N. Mirotić),,116,63
394,4,1:35.0,,J. O'Bryant makes 2-pt jump shot from 15 ft (assist by J. Gutiérrez),116,65
395,4,1:12.0,N. Mohammed misses 2-pt jump shot from 16 ft,,116,65
396,4,1:11.0,,Defensive rebound by J. Bayless,116,65
397,4,1:00.0,,J. Bayless misses 3-pt jump shot from 25 ft,116,65
398,4,0:59.0,,Offensive rebound by J. Bayless,116,65
399,4,0:49.0,,M. Plumlee misses 2-pt jump shot from 15 ft,116,65
400,4,0:48.0,,Offensive rebound by T. Ennis,116,65
401,4,0:45.0,,Shooting foul by E. Moore (drawn by M. Plumlee),116,65
402,4,0:45.0,,M. Plumlee misses free throw 1 of 2,116,65
403,4,0:45.0,,Offensive rebound by Team,116,65
404,4,0:45.0,,M. Plumlee makes free throw 2 of 2,116,66
405,4,0:36.0,E. Moore misses 2-pt jump shot from 7 ft,,116,66
406,4,0:35.0,Offensive rebound by N. Mohammed,,116,66
407,4,0:34.0,N. Mohammed makes 2-pt layup at rim,,118,66
408,4,0:18.0,,M. Plumlee misses 2-pt hook shot from 4 ft,118,66
409,4,0:17.0,Defensive rebound by N. Mirotić,,118,66
410,4,0:12.0,Shooting foul by J. Gutiérrez (drawn by D. McDermott),,118,66
411,4,0:12.0,D. McDermott makes free throw 1 of 2,,119,66
412,4,0:12.0,D. McDermott makes free throw 2 of 2,,120,66
413,4,0:01.0,,T. Ennis misses 3-pt jump shot from 26 ft,120,66
414,4,0:00.0,Defensive rebound by E. Moore,,120,66
