,QUARTER,TIME_REMAINING,INDIANA_ACTION,MINNESOTA_ACTION,INDIANA_SCORE,MINNESOTA_SCORE
118,2,8:39.0,,R. Hummel enters the game for A. Bennett,30,22
119,2,8:39.0,D. West enters the game for L. Allen,,30,22
120,2,8:31.0,,Turnover by S. Muhammad (lost ball; steal by D. West),30,22
121,2,8:13.0,L. Scola makes 2-pt jump shot from 11 ft (assist by D. Sloan),,32,22
122,2,7:49.0,,M. Williams makes 2-pt jump shot from 18 ft,32,24
123,2,7:27.0,R. Stuckey misses 2-pt layup at rim,,32,24
124,2,7:26.0,,Defensive rebound by J. Adrien,32,24
125,2,7:21.0,,M. Williams misses 3-pt jump shot from 24 ft,32,24
126,2,7:20.0,Defensive rebound by L. Scola,,32,24
127,2,7:08.0,L. Scola makes 2-pt layup from 2 ft (assist by D. West),,34,24
128,2,6:49.0,,R. Hummel misses 2-pt jump shot from 16 ft,34,24
129,2,6:48.0,Defensive rebound by R. Stuckey,,34,24
130,2,6:39.0,D. West makes 2-pt jump shot from 20 ft (assist by D. Sloan),,36,24
131,2,6:21.0,,M. Williams makes 2-pt jump shot from 19 ft,36,26
132,2,6:04.0,L. Scola misses 3-pt jump shot from 23 ft,,36,26
133,2,6:03.0,,Defensive rebound by C. Budinger,36,26
134,2,5:50.0,,Shooting foul by D. West (drawn by J. Adrien),36,26
135,2,5:50.0,,Minnesota full timeout,36,26
136,2,5:50.0,,A. Wiggins enters the game for C. Budinger,36,26
137,2,5:50.0,,J. Adrien misses free throw 1 of 2,36,26
138,2,5:50.0,,Offensive rebound by Team,36,26
139,2,5:50.0,,J. Adrien makes free throw 2 of 2,36,27
140,2,5:33.0,D. West makes 2-pt jump shot from 15 ft (assist by L. Scola),,38,27
141,2,5:15.0,,M. Williams makes 2-pt jump shot from 20 ft (assist by J. Adrien),38,29
142,2,4:54.0,D. Sloan misses 3-pt jump shot from 22 ft,,38,29
143,2,4:53.0,,Defensive rebound by S. Muhammad,38,29
144,2,4:53.0,,G. Dieng enters the game for J. Adrien,38,29
145,2,4:53.0,S. Hill enters the game for C. Miles,,38,29
146,2,4:53.0,C. Watson enters the game for D. Sloan,,38,29
147,2,4:37.0,,Shooting foul by L. Scola (drawn by R. Hummel),38,29
148,2,4:37.0,,R. Hummel makes free throw 1 of 2,38,30
149,2,4:37.0,,R. Hummel makes free throw 2 of 2,38,31
150,2,4:29.0,Personal foul by R. Hummel (drawn by D. West),,38,31
151,2,4:23.0,L. Scola misses 2-pt jump shot from 14 ft,,38,31
152,2,4:22.0,,Defensive rebound by A. Wiggins,38,31
153,2,4:07.0,Offensive charge foul by M. Williams (drawn by L. Scola),,38,31
154,2,4:07.0,,Turnover by M. Williams (offensive foul),38,31
155,2,3:54.0,D. West makes 2-pt jump shot from 11 ft (assist by C. Watson),,40,31
156,2,3:32.0,,R. Hummel makes 3-pt jump shot from 24 ft (assist by G. Dieng),40,34
157,2,3:18.0,C. Watson makes 2-pt jump shot from 19 ft,,42,34
158,2,3:00.0,,Turnover by G. Dieng (lost ball; steal by D. West),42,34
159,2,2:49.0,S. Hill makes 3-pt jump shot from 25 ft (assist by L. Scola),,45,34
160,2,2:34.0,,R. Hummel misses 3-pt jump shot from 25 ft,45,34
161,2,2:32.0,Defensive rebound by S. Hill,,45,34
162,2,2:14.0,Turnover by S. Hill (step out of bounds),,45,34
163,2,2:14.0,Indiana full timeout,,45,34
164,2,2:14.0,,T. Young enters the game for G. Dieng,45,34
165,2,2:02.0,,A. Wiggins misses 2-pt jump shot from 4 ft,45,34
166,2,2:00.0,Defensive rebound by S. Hill,,45,34
167,2,1:46.0,R. Stuckey makes 2-pt layup from 3 ft,,47,34
168,2,1:46.0,Shooting foul by A. Wiggins (drawn by R. Stuckey),,47,34
169,2,1:46.0,R. Stuckey makes free throw 1 of 1,,48,34
170,2,1:30.0,,T. Young misses 2-pt layup from 2 ft (block by D. West),48,34
171,2,1:28.0,Defensive rebound by R. Stuckey,,48,34
172,2,1:19.0,Shooting foul by A. Wiggins (drawn by S. Hill),,48,34
173,2,1:19.0,S. Hill makes free throw 1 of 2,,49,34
174,2,1:19.0,,C. Budinger enters the game for A. Wiggins,49,34
175,2,1:19.0,C. Miles enters the game for R. Stuckey,,49,34
176,2,1:19.0,S. Hill makes free throw 2 of 2,,50,34
177,2,1:04.0,,C. Budinger makes 2-pt layup from 1 ft,50,36
178,2,0:45.0,C. Miles misses 3-pt jump shot from 26 ft,,50,36
179,2,0:43.0,,Defensive rebound by R. Hummel,50,36
180,2,0:36.0,,T. Young makes 2-pt layup from 1 ft (assist by M. Williams),50,38
181,2,0:23.0,C. Miles makes 2-pt jump shot from 18 ft (assist by C. Watson),,52,38
182,2,0:14.0,,Personal foul by C. Watson (drawn by M. Williams),52,38
183,2,0:14.0,,Minnesota full timeout,52,38
184,2,0:14.0,,T. Daniels enters the game for S. Muhammad,52,38
185,2,0:14.0,R. Hibbert enters the game for L. Scola,,52,38
186,2,0:01.0,,Shooting foul by C. Miles (drawn by T. Young),52,38
187,2,0:01.0,,T. Young misses free throw 1 of 2,52,38
188,2,0:01.0,,Offensive rebound by Team,52,38
189,2,0:01.0,,T. Young misses free throw 2 of 2,52,38
190,2,0:01.0,Defensive rebound by R. Hibbert,,52,38
191,3,11:44.0,C. Watson makes 3-pt jump shot from 24 ft (assist by R. Hibbert),,55,38
192,3,11:30.0,,Shooting foul by C. Watson (drawn by Z. LaVine),55,38
193,3,11:30.0,,Z. LaVine makes free throw 1 of 2,55,39
194,3,11:30.0,,Z. LaVine makes free throw 2 of 2,55,40
195,3,11:18.0,S. Hill makes 2-pt jump shot from 17 ft,,57,40
196,3,11:03.0,,S. Muhammad misses 2-pt jump shot from 20 ft,57,40
197,3,11:02.0,Defensive rebound by R. Hibbert,,57,40
198,3,10:49.0,Turnover by C. Watson (lost ball; steal by Z. LaVine),,57,40
199,3,10:44.0,,S. Muhammad makes 2-pt layup at rim (assist by Z. LaVine),57,42
200,3,10:17.0,R. Hibbert makes 2-pt layup from 2 ft (assist by S. Hill),,59,42
201,3,9:58.0,,T. Young misses 2-pt jump shot from 5 ft,59,42
202,3,9:57.0,,Offensive rebound by G. Dieng,59,42
203,3,9:55.0,,Turnover by G. Dieng (lost ball; steal by S. Hill),59,42
204,3,9:51.0,C. Watson makes 2-pt layup at rim,,61,42
205,3,9:49.0,,Minnesota full timeout,61,42
206,3,9:28.0,,Z. LaVine makes 3-pt jump shot from 23 ft,61,45
207,3,9:10.0,R. Stuckey misses 2-pt jump shot from 18 ft,,61,45
208,3,9:09.0,Offensive rebound by D. West,,61,45
209,3,9:02.0,C. Watson misses 2-pt jump shot from 18 ft,,61,45
210,3,9:01.0,,Defensive rebound by G. Dieng,61,45
211,3,8:53.0,,Z. LaVine misses 2-pt jump shot from 18 ft,61,45
212,3,8:52.0,,Offensive rebound by S. Muhammad,61,45
213,3,8:52.0,,S. Muhammad misses 2-pt tip-in at rim,61,45
214,3,8:52.0,,Offensive rebound by Team,61,45
215,3,8:49.0,,A. Wiggins makes 2-pt jump shot from 14 ft (assist by S. Muhammad),61,47
216,3,8:29.0,R. Hibbert misses 2-pt jump shot from 13 ft,,61,47
217,3,8:27.0,,Defensive rebound by Z. LaVine,61,47
218,3,8:21.0,,Z. LaVine makes 2-pt jump shot from 5 ft,61,49
219,3,8:14.0,Indiana full timeout,,61,49
220,3,8:11.0,Personal foul by Z. LaVine (drawn by C. Watson),,61,49
221,3,7:58.0,Shooting foul by Z. LaVine (drawn by R. Hibbert),,61,49
222,3,7:58.0,R. Hibbert makes free throw 1 of 2,,62,49
223,3,7:58.0,R. Hibbert misses free throw 2 of 2,,62,49
224,3,7:58.0,,Defensive rebound by G. Dieng,62,49
225,3,7:34.0,,Z. LaVine misses 2-pt layup from 1 ft,62,49
226,3,7:33.0,,Offensive rebound by S. Muhammad,62,49
227,3,7:33.0,,S. Muhammad makes 2-pt tip-in at rim,62,51
228,3,7:15.0,Turnover by R. Hibbert (lost ball; steal by T. Young),,62,51
229,3,7:10.0,,S. Muhammad makes 2-pt dunk at rim (assist by T. Young),62,53
230,3,6:47.0,S. Hill misses 2-pt jump shot from 7 ft,,62,53
231,3,6:47.0,,Defensive rebound by Team,62,53
232,3,6:37.0,Violation by S. Hill (kicked ball),,62,53
233,3,6:37.0,C. Miles enters the game for S. Hill,,62,53
234,3,6:30.0,,A. Wiggins misses 2-pt jump shot from 3 ft (block by R. Hibbert),62,53
235,3,6:27.0,,Offensive rebound by G. Dieng,62,53
236,3,6:24.0,,Turnover by G. Dieng (bad pass; steal by C. Watson),62,53
237,3,6:21.0,Turnover by C. Watson (bad pass; steal by S. Muhammad),,62,53
238,3,6:17.0,,S. Muhammad misses 2-pt layup from 1 ft,62,53
239,3,6:14.0,,Offensive rebound by T. Young,62,53
240,3,6:08.0,,Shooting foul by C. Miles (drawn by S. Muhammad),62,53
241,3,6:08.0,,S. Muhammad makes free throw 1 of 2,62,54
242,3,6:08.0,,A. Bennett enters the game for T. Young,62,54
243,3,6:08.0,L. Allen enters the game for D. West,,62,54
244,3,6:08.0,,S. Muhammad makes free throw 2 of 2,62,55
245,3,6:02.0,Turnover by C. Watson (lost ball),,62,55
246,3,5:55.0,,S. Muhammad misses 2-pt hook shot from 6 ft,62,55
247,3,5:54.0,Defensive rebound by R. Hibbert,,62,55
248,3,5:39.0,R. Stuckey misses 2-pt jump shot from 20 ft,,62,55
249,3,5:38.0,,Defensive rebound by A. Bennett,62,55
250,3,5:27.0,,S. Muhammad makes 2-pt jump shot from 20 ft (assist by Z. LaVine),62,57
251,3,5:12.0,Personal foul by S. Muhammad (drawn by C. Miles),,62,57
252,3,5:12.0,,C. Budinger enters the game for S. Muhammad,62,57
253,3,5:02.0,C. Watson misses 2-pt jump shot from 16 ft,,62,57
254,3,5:01.0,,Defensive rebound by A. Wiggins,62,57
255,3,4:47.0,,G. Dieng makes 2-pt hook shot from 5 ft,62,59
256,3,4:29.0,C. Miles makes 3-pt jump shot from 24 ft (assist by R. Hibbert),,65,59
257,3,4:17.0,,Shooting foul by L. Allen (drawn by Z. LaVine),65,59
258,3,4:17.0,,Z. LaVine makes free throw 1 of 2,65,60
259,3,4:17.0,D. Sloan enters the game for C. Watson,,65,60
260,3,4:17.0,,Z. LaVine makes free throw 2 of 2,65,61
261,3,3:52.0,R. Stuckey misses 2-pt jump shot from 13 ft,,65,61
262,3,3:50.0,Offensive rebound by R. Hibbert,,65,61
263,3,3:49.0,Shooting foul by A. Wiggins (drawn by R. Hibbert),,65,61
264,3,3:49.0,R. Hibbert makes free throw 1 of 2,,66,61
265,3,3:49.0,R. Hibbert makes free throw 2 of 2,,67,61
266,3,3:40.0,,Z. LaVine misses 2-pt layup from 2 ft,67,61
267,3,3:39.0,Defensive rebound by L. Allen,,67,61
268,3,3:20.0,C. Miles misses 3-pt jump shot from 26 ft,,67,61
269,3,3:19.0,,Defensive rebound by A. Wiggins,67,61
270,3,3:15.0,,Shooting foul by R. Stuckey (drawn by A. Wiggins),67,61
271,3,3:15.0,,A. Wiggins misses free throw 1 of 2,67,61
272,3,3:15.0,,Offensive rebound by Team,67,61
273,3,3:15.0,,A. Wiggins makes free throw 2 of 2,67,62
274,3,2:52.0,C. Miles makes 2-pt jump shot from 12 ft,,69,62
275,3,2:35.0,,A. Bennett misses 2-pt jump shot from 19 ft,69,62
276,3,2:34.0,Defensive rebound by R. Hibbert,,69,62
277,3,2:20.0,L. Allen misses 2-pt hook shot from 9 ft,,69,62
278,3,2:19.0,Offensive rebound by Team,,69,62
279,3,2:19.0,S. Hill enters the game for R. Stuckey,,69,62
280,3,2:19.0,,M. Williams enters the game for Z. LaVine,69,62
281,3,2:15.0,Turnover by L. Allen (offensive goaltending),,69,62
282,3,2:00.0,,M. Williams makes 2-pt jump shot from 14 ft (assist by G. Dieng),69,64
283,3,1:43.0,L. Allen misses 2-pt jump shot from 16 ft,,69,64
284,3,1:41.0,,Defensive rebound by A. Wiggins,69,64
285,3,1:30.0,,G. Dieng makes 2-pt jump shot from 13 ft (assist by M. Williams),69,66
286,3,1:04.0,D. Sloan makes 2-pt layup from 3 ft,,71,66
287,3,0:46.0,,C. Budinger makes 2-pt jump shot from 15 ft (assist by M. Williams),71,68
288,3,0:31.0,C. Miles misses 2-pt jump shot from 13 ft,,71,68
289,3,0:30.0,Offensive rebound by L. Allen,,71,68
290,3,0:30.0,L. Allen makes 2-pt layup from 2 ft,,73,68
291,3,0:07.0,,Turnover by C. Budinger (lost ball; steal by R. Hibbert),73,68
292,3,0:01.0,C. Miles makes 2-pt layup from 2 ft (assist by D. Sloan),,75,68
293,3,0:00.0,,M. Williams misses 3-pt jump shot from 42 ft,75,68
294,3,0:00.0,,Offensive rebound by Team,75,68
295,4,11:45.0,,S. Muhammad makes 2-pt jump shot from 6 ft (assist by M. Williams),75,70
296,4,11:23.0,C. Miles misses 3-pt jump shot from 25 ft,,75,70
297,4,11:22.0,,Defensive rebound by A. Bennett,75,70
298,4,11:14.0,,S. Muhammad misses 2-pt hook shot from 10 ft,75,70
299,4,11:12.0,Defensive rebound by S. Hill,,75,70
300,4,11:03.0,Turnover by D. Sloan (bad pass; steal by C. Budinger),,75,70
301,4,10:55.0,,C. Budinger makes 3-pt jump shot from 25 ft (assist by M. Williams),75,73
302,4,10:28.0,D. Sloan makes 2-pt jump shot from 17 ft,,77,73
303,4,9:59.0,,G. Dieng misses 2-pt hook shot from 7 ft,77,73
304,4,9:57.0,Defensive rebound by L. Allen,,77,73
305,4,9:51.0,D. Sloan misses 3-pt jump shot from 25 ft,,77,73
306,4,9:49.0,,Defensive rebound by A. Bennett,77,73
307,4,9:46.0,,Personal foul by C. Miles (drawn by S. Muhammad),77,73
308,4,9:41.0,,S. Muhammad makes 2-pt dunk at rim (assist by G. Dieng),77,75
309,4,9:24.0,,J. Adrien enters the game for G. Dieng,77,75
310,4,9:18.0,D. Sloan misses 3-pt jump shot from 25 ft,,77,75
311,4,9:16.0,Offensive rebound by L. Allen,,77,75
312,4,9:11.0,D. Sloan makes 2-pt layup from 3 ft,,79,75
313,4,9:08.0,,Turnover by M. Williams (lost ball; steal by D. Sloan),79,75
314,4,8:57.0,C. Miles misses 3-pt jump shot from 22 ft,,79,75
315,4,8:52.0,Offensive rebound by C. Miles,,79,75
316,4,8:46.0,D. Sloan makes 2-pt layup from 1 ft,,81,75
317,4,8:43.0,,Minnesota full timeout,81,75
318,4,8:43.0,,T. Young enters the game for A. Bennett,81,75
319,4,8:43.0,R. Stuckey enters the game for C. Miles,,81,75
320,4,8:32.0,,Personal foul by R. Stuckey (drawn by S. Muhammad),81,75
321,4,8:26.0,,Shooting foul by S. Hill (drawn by S. Muhammad),81,75
322,4,8:26.0,,S. Muhammad makes free throw 1 of 2,81,76
323,4,8:26.0,,S. Muhammad makes free throw 2 of 2,81,77
324,4,8:10.0,L. Scola misses 2-pt jump shot from 4 ft,,81,77
325,4,8:09.0,,Defensive rebound by J. Adrien,81,77
326,4,7:55.0,,S. Muhammad misses 2-pt jump shot from 7 ft,81,77
327,4,7:54.0,Defensive rebound by Team,,81,77
328,4,7:54.0,,Loose ball foul by J. Adrien (drawn by L. Allen),81,77
329,4,7:54.0,D. West enters the game for L. Allen,,81,77
330,4,7:38.0,L. Scola misses 2-pt jump shot from 18 ft,,81,77
331,4,7:37.0,,Defensive rebound by S. Muhammad,81,77
332,4,7:31.0,,S. Muhammad misses 2-pt layup from 1 ft,81,77
333,4,7:29.0,Defensive rebound by D. West,,81,77
334,4,7:25.0,D. Sloan makes 2-pt layup from 1 ft,,83,77
335,4,7:05.0,,T. Young makes 2-pt hook shot from 5 ft (assist by M. Williams),83,79
336,4,6:47.0,D. West makes 2-pt jump shot from 20 ft (assist by D. Sloan),,85,79
337,4,6:31.0,,T. Young makes 2-pt jump shot from 7 ft (assist by M. Williams),85,81
338,4,6:08.0,,A. Wiggins enters the game for S. Muhammad,85,81
339,4,6:08.0,C. Miles enters the game for S. Hill,,85,81
340,4,6:02.0,R. Stuckey misses 2-pt jump shot from 18 ft,,85,81
341,4,6:01.0,Offensive rebound by D. West,,85,81
342,4,5:58.0,D. West misses 2-pt layup from 2 ft (block by J. Adrien),,85,81
343,4,5:57.0,,Defensive rebound by C. Budinger,85,81
344,4,5:52.0,,Personal foul by D. Sloan (drawn by A. Wiggins),85,81
345,4,5:52.0,,Minnesota full timeout,85,81
346,4,5:48.0,,C. Budinger misses 2-pt jump shot from 17 ft (block by R. Stuckey),85,81
347,4,5:47.0,Defensive rebound by Team,,85,81
348,4,5:26.0,D. West makes 2-pt jump shot from 13 ft,,87,81
349,4,5:11.0,,T. Young misses 2-pt jump shot from 18 ft,87,81
350,4,5:09.0,,Offensive rebound by A. Wiggins,87,81
351,4,5:09.0,,A. Wiggins makes 2-pt tip-in at rim,87,83
352,4,4:45.0,D. Sloan misses 2-pt jump shot from 14 ft,,87,83
353,4,4:44.0,,Defensive rebound by J. Adrien,87,83
354,4,4:42.0,,Personal block foul by R. Stuckey (drawn by M. Williams),87,83
355,4,4:42.0,,M. Williams makes free throw 1 of 2,87,84
356,4,4:42.0,C. Watson enters the game for D. Sloan,,87,84
357,4,4:42.0,S. Hill enters the game for R. Stuckey,,87,84
358,4,4:42.0,,M. Williams makes free throw 2 of 2,87,85
359,4,4:29.0,Personal block foul by T. Young (drawn by L. Scola),,87,85
360,4,4:16.0,Turnover by D. West (lost ball; steal by J. Adrien),,87,85
361,4,4:08.0,,C. Budinger misses 3-pt jump shot from 26 ft,87,85
362,4,4:07.0,Defensive rebound by Team,,87,85
363,4,3:59.0,Personal foul by T. Young (drawn by L. Scola),,87,85
364,4,3:59.0,,S. Muhammad enters the game for C. Budinger,87,85
365,4,3:59.0,R. Hibbert enters the game for L. Scola,,87,85
366,4,3:59.0,,G. Dieng enters the game for J. Adrien,87,85
367,4,3:50.0,C. Miles misses 3-pt jump shot from 25 ft,,87,85
368,4,3:49.0,,Defensive rebound by G. Dieng,87,85
369,4,3:37.0,,M. Williams makes 2-pt jump shot from 19 ft,87,87
370,4,3:27.0,Indiana full timeout,,87,87
371,4,3:15.0,C. Miles makes 2-pt jump shot from 5 ft (assist by S. Hill),,89,87
372,4,3:03.0,Violation by C. Watson (kicked ball),,89,87
373,4,2:56.0,,M. Williams misses 2-pt jump shot from 20 ft,89,87
374,4,2:54.0,,Offensive rebound by A. Wiggins,89,87
375,4,2:50.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by T. Young),89,90
376,4,2:31.0,R. Hibbert makes 2-pt layup from 1 ft (assist by C. Watson),,91,90
377,4,2:17.0,,M. Williams makes 2-pt jump shot from 22 ft,91,92
378,4,2:00.0,C. Miles makes 3-pt jump shot from 25 ft (assist by S. Hill),,94,92
379,4,1:47.0,,M. Williams misses 3-pt jump shot from 25 ft,94,92
380,4,1:46.0,,Offensive rebound by A. Wiggins,94,92
381,4,1:36.0,,Shooting foul by R. Hibbert (drawn by G. Dieng),94,92
382,4,1:36.0,,G. Dieng makes free throw 1 of 2,94,93
