,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
379,4,0:45.0,T. Duncan makes free throw 1 of 2,,95,101
380,4,0:45.0,D. Green enters the game for B. Diaw,,95,101
381,4,0:45.0,T. Duncan makes free throw 2 of 2,,96,101
382,4,0:39.0,,Personal take foul by T. Parker (drawn by E. Gordon),96,101
383,4,0:39.0,,E. Gordon makes free throw 1 of 2,96,102
384,4,0:39.0,,Q. Pondexter enters the game for R. Anderson,96,102
385,4,0:39.0,,E. Gordon makes free throw 2 of 2,96,103
386,4,0:39.0,San Antonio full timeout,,96,103
387,4,0:39.0,B. Diaw enters the game for T. Duncan,,96,103
388,4,0:39.0,M. Belinelli enters the game for T. Parker,,96,103
389,4,0:36.0,B. Diaw misses 2-pt layup from 2 ft (block by A. Davis),,96,103
390,4,0:34.0,,Defensive rebound by A. Davis,96,103
391,4,0:29.0,,Personal take foul by K. Leonard (drawn by Q. Pondexter),96,103
392,4,0:29.0,,Q. Pondexter misses free throw 1 of 2,96,103
393,4,0:29.0,,Offensive rebound by Team,96,103
394,4,0:29.0,J. Ayres enters the game for K. Leonard,,96,103
395,4,0:29.0,C. Joseph enters the game for D. Green,,96,103
396,4,0:29.0,K. Anderson enters the game for B. Diaw,,96,103
397,4,0:29.0,,Q. Pondexter makes free throw 2 of 2,96,104
398,4,0:22.0,J. Ayres makes 2-pt layup at rim (assist by P. Mills),,98,104
399,4,0:22.0,,New Orleans full timeout,98,104
400,4,0:22.0,,R. Anderson enters the game for Q. Pondexter,98,104
401,4,0:16.0,,Turnover by E. Gordon (bad pass; steal by M. Belinelli),98,104
402,4,0:11.0,P. Mills makes 3-pt jump shot from 27 ft (assist by C. Joseph),,101,104
403,4,0:10.0,,Personal take foul by P. Mills (drawn by J. Holiday),101,104
404,4,0:10.0,,J. Holiday makes free throw 1 of 2,101,105
405,4,0:10.0,T. Duncan enters the game for K. Anderson,,101,105
406,4,0:10.0,,J. Holiday makes free throw 2 of 2,101,106
407,4,0:10.0,San Antonio full timeout,,101,106
408,4,0:10.0,K. Leonard enters the game for C. Joseph,,101,106
409,4,0:10.0,D. Green enters the game for J. Ayres,,101,106
410,4,0:10.0,,Q. Pondexter enters the game for R. Anderson,101,106
411,4,0:07.0,P. Mills misses 3-pt jump shot from 26 ft,,101,106
412,4,0:06.0,,Defensive rebound by A. Davis,101,106
413,4,0:05.0,,Personal take foul by D. Green (drawn by A. Davis),101,106
414,4,0:05.0,K. Anderson enters the game for T. Duncan,,101,106
415,4,0:05.0,,A. Davis makes free throw 1 of 2,101,107
416,4,0:05.0,,A. Davis makes free throw 2 of 2,101,108
417,4,0:00.0,P. Mills makes 2-pt layup from 2 ft,,103,108
