,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
385,4,4:24.0,,K. Irving misses 3-pt jump shot from 24 ft,80,86
386,4,4:22.0,,Offensive rebound by K. Love,80,86
387,4,4:22.0,,Personal foul by J. Grant (drawn by K. Love),80,86
388,4,4:06.0,,Turnover by L. James (bad pass),80,86
389,4,3:49.0,R. Covington makes 2-pt layup at rim (assist by L. Drew),,82,86
390,4,3:49.0,Shooting foul by M. Dellavedova (drawn by R. Covington),,82,86
391,4,3:49.0,R. Covington makes free throw 1 of 1,,83,86
392,4,3:34.0,,K. Irving makes 2-pt jump shot from 15 ft,83,88
393,4,3:28.0,Turnover by K. McDaniels (traveling),,83,88
394,4,3:09.0,,Turnover by K. Love (lost ball; steal by R. Covington),83,88
395,4,3:02.0,R. Covington misses 3-pt jump shot from 28 ft,,83,88
396,4,3:01.0,,Defensive rebound by K. Love,83,88
397,4,2:35.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by L. James),83,91
398,4,2:18.0,K. McDaniels misses 3-pt jump shot from 25 ft,,83,91
399,4,2:16.0,,Defensive rebound by L. James,83,91
400,4,2:13.0,,Cleveland full timeout,83,91
401,4,2:13.0,H. Thompson enters the game for K. McDaniels,,83,91
402,4,2:02.0,,Shooting foul by L. Mbah a Moute (drawn by L. James),83,91
403,4,2:02.0,,L. James makes free throw 1 of 2,83,92
404,4,2:02.0,,L. James makes free throw 2 of 2,83,93
405,4,1:58.0,Personal foul by M. Dellavedova (drawn by L. Drew),,83,93
406,4,1:47.0,R. Covington misses 2-pt jump shot from 6 ft,,83,93
407,4,1:46.0,Offensive rebound by Team,,83,93
408,4,1:44.0,Turnover by L. Drew (bad pass),,83,93
409,4,1:24.0,,L. James misses 3-pt jump shot from 26 ft,83,93
410,4,1:23.0,Defensive rebound by J. Grant,,83,93
411,4,1:16.0,Turnover by L. Drew (bad pass),,83,93
412,4,0:58.0,,M. Dellavedova makes 3-pt jump shot from 23 ft (assist by L. James),83,96
413,4,0:58.0,Philadelphia full timeout,,83,96
414,4,0:58.0,,I. Shumpert enters the game for L. James,83,96
415,4,0:58.0,,J. Harris enters the game for K. Love,83,96
416,4,0:58.0,,M. Miller enters the game for K. Irving,83,96
417,4,0:50.0,H. Thompson misses 3-pt jump shot from 26 ft,,83,96
418,4,0:49.0,Offensive rebound by L. Mbah a Moute,,83,96
419,4,0:43.0,Personal foul by I. Shumpert (drawn by R. Covington),,83,96
420,4,0:43.0,R. Covington misses free throw 1 of 2,,83,96
421,4,0:43.0,Offensive rebound by Team,,83,96
422,4,0:43.0,R. Covington makes free throw 2 of 2,,84,96
423,4,0:39.0,,Personal foul by R. Covington (drawn by M. Miller),84,96
424,4,0:26.0,,Personal foul by H. Thompson (drawn by M. Dellavedova),84,96
425,4,0:26.0,,M. Dellavedova misses free throw 1 of 2,84,96
426,4,0:26.0,,Offensive rebound by Team,84,96
427,4,0:26.0,J. Sampson enters the game for L. Mbah a Moute,,84,96
428,4,0:26.0,,M. Dellavedova makes free throw 2 of 2,84,97
429,4,0:21.0,L. Drew misses 3-pt jump shot from 25 ft,,84,97
430,4,0:20.0,Offensive rebound by J. Grant,,84,97
431,4,0:19.0,Turnover by J. Sampson (lost ball),,84,97
