,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
389,4,2:50.0,,L. Aldridge makes free throw 2 of 2,94,88
390,4,2:31.0,M. Gasol misses 2-pt layup from 3 ft,,94,88
391,4,2:29.0,,Defensive rebound by D. Lillard,94,88
392,4,2:23.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by D. Lillard),94,91
393,4,2:06.0,T. Allen makes 2-pt layup at rim (assist by N. Calathes),,96,91
394,4,1:47.0,,N. Batum misses 3-pt jump shot from 25 ft,96,91
395,4,1:46.0,Defensive rebound by N. Calathes,,96,91
396,4,1:32.0,Shooting foul by R. Lopez (drawn by Z. Randolph),,96,91
397,4,1:32.0,Z. Randolph makes free throw 1 of 2,,97,91
398,4,1:32.0,Z. Randolph makes free throw 2 of 2,,98,91
399,4,1:18.0,,D. Lillard misses 3-pt jump shot from 26 ft,98,91
400,4,1:17.0,Defensive rebound by C. Lee,,98,91
401,4,1:14.0,T. Allen makes 2-pt dunk at rim (assist by C. Lee),,100,91
402,4,1:14.0,,Portland full timeout,100,91
403,4,1:14.0,,C. McCollum enters the game for R. Lopez,100,91
404,4,1:12.0,,N. Batum makes 3-pt jump shot from 29 ft (assist by L. Aldridge),100,94
405,4,1:09.0,Personal take foul by C. McCollum (drawn by T. Allen),,100,94
406,4,1:09.0,T. Allen makes free throw 1 of 2,,101,94
407,4,1:09.0,,R. Lopez enters the game for C. McCollum,101,94
408,4,1:09.0,T. Allen makes free throw 2 of 2,,102,94
409,4,1:03.0,,Personal foul by T. Allen (drawn by D. Lillard),102,94
410,4,1:03.0,,D. Lillard misses free throw 1 of 2,102,94
411,4,1:03.0,,Offensive rebound by Team,102,94
412,4,1:03.0,,D. Lillard makes free throw 2 of 2,102,95
413,4,1:03.0,Memphis full timeout,,102,95
414,4,1:03.0,,S. Blake enters the game for R. Lopez,102,95
415,4,1:03.0,,C. McCollum enters the game for A. Afflalo,102,95
416,4,1:03.0,J. Green enters the game for T. Allen,,102,95
417,4,1:03.0,Personal take foul by N. Batum (drawn by M. Gasol),,102,95
418,4,1:03.0,M. Gasol makes free throw 1 of 2,,103,95
419,4,1:03.0,T. Allen enters the game for Z. Randolph,,103,95
420,4,1:03.0,,A. Afflalo enters the game for S. Blake,103,95
421,4,1:03.0,M. Gasol makes free throw 2 of 2,,104,95
422,4,0:58.0,,C. McCollum makes 2-pt layup from 1 ft,104,97
423,4,0:56.0,Personal foul by N. Batum (drawn by M. Gasol),,104,97
424,4,0:56.0,M. Gasol makes free throw 1 of 2,,105,97
425,4,0:56.0,M. Gasol makes free throw 2 of 2,,106,97
426,4,0:50.0,,D. Lillard makes 2-pt layup from 3 ft,106,99
427,4,0:49.0,Personal take foul by C. McCollum (drawn by N. Calathes),,106,99
428,4,0:49.0,N. Calathes makes free throw 1 of 2,,107,99
429,4,0:49.0,N. Calathes misses free throw 2 of 2,,107,99
430,4,0:48.0,,Defensive rebound by C. McCollum,107,99
431,4,0:39.0,,N. Batum makes 2-pt layup from 1 ft (assist by A. Afflalo),107,101
432,4,0:33.0,Personal take foul by D. Lillard (drawn by C. Lee),,107,101
433,4,0:33.0,C. Lee makes free throw 1 of 2,,108,101
434,4,0:33.0,Z. Randolph enters the game for J. Green,,108,101
435,4,0:33.0,C. Lee makes free throw 2 of 2,,109,101
436,4,0:28.0,,Shooting foul by C. Lee (drawn by C. McCollum),109,101
437,4,0:28.0,,C. McCollum makes 2-pt layup from 3 ft,109,103
438,4,0:28.0,V. Carter enters the game for T. Allen,,109,103
439,4,0:28.0,,C. McCollum makes free throw 1 of 1,109,104
440,4,0:22.0,Personal take foul by L. Aldridge (drawn by M. Gasol),,109,104
441,4,0:22.0,M. Gasol makes free throw 1 of 2,,110,104
442,4,0:22.0,T. Allen enters the game for V. Carter,,110,104
443,4,0:22.0,M. Gasol makes free throw 2 of 2,,111,104
444,4,0:16.0,,N. Batum misses 3-pt jump shot from 28 ft,111,104
445,4,0:13.0,Defensive rebound by C. Lee,,111,104
446,4,0:13.0,Personal take foul by D. Lillard (drawn by C. Lee),,111,104
447,4,0:13.0,C. Lee makes free throw 1 of 2,,112,104
448,4,0:13.0,C. Lee makes free throw 2 of 2,,113,104
449,4,0:08.0,,C. McCollum makes 2-pt layup from 2 ft,113,106
450,4,0:05.0,Personal take foul by A. Afflalo (drawn by C. Lee),,113,106
451,4,0:05.0,,S. Blake enters the game for A. Afflalo,113,106
452,4,0:05.0,C. Lee makes free throw 1 of 2,,114,106
453,4,0:05.0,C. Lee makes free throw 2 of 2,,115,106
454,4,0:00.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),115,109
