,QUARTER,TIME_REMAINING,INDIANA_ACTION,MEMPHIS_ACTION,INDIANA_SCORE,MEMPHIS_SCORE
393,4,0:51.0,,Defensive rebound by Z. Randolph,81,93
394,4,0:49.0,,Personal take foul by G. Hill (drawn by N. Calathes),81,93
395,4,0:49.0,,N. Calathes misses free throw 1 of 2,81,93
396,4,0:49.0,,Offensive rebound by Team,81,93
397,4,0:49.0,,J. Adams enters the game for J. Green,81,93
398,4,0:49.0,,J. Green enters the game for Z. Randolph,81,93
399,4,0:49.0,D. Rudež enters the game for R. Hibbert,,81,93
400,4,0:49.0,,N. Calathes makes free throw 2 of 2,81,94
401,4,0:49.0,Indiana full timeout,,81,94
402,4,0:45.0,G. Hill misses 3-pt jump shot from 25 ft,,81,94
403,4,0:42.0,,Defensive rebound by C. Lee,81,94
404,4,0:38.0,,Personal take foul by G. Hill (drawn by C. Lee),81,94
405,4,0:38.0,,C. Lee makes free throw 1 of 2,81,95
406,4,0:38.0,,K. Koufos enters the game for M. Gasol,81,95
407,4,0:38.0,D. Sloan enters the game for G. Hill,,81,95
408,4,0:38.0,L. Allen enters the game for D. West,,81,95
409,4,0:38.0,,C. Lee misses free throw 2 of 2,81,95
410,4,0:38.0,Defensive rebound by L. Allen,,81,95
411,4,0:31.0,R. Stuckey misses 3-pt jump shot from 25 ft,,81,95
412,4,0:30.0,,Defensive rebound by J. Green,81,95
413,4,0:11.0,,J. Adams misses 2-pt jump shot from 20 ft,81,95
414,4,0:10.0,Defensive rebound by R. Stuckey,,81,95
415,4,0:04.0,C. Miles makes 2-pt dunk at rim,,83,95
