,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
388,4,2:28.0,K. Korver makes 2-pt jump shot from 19 ft (assist by D. Schröder),,77,74
389,4,2:07.0,,Turnover by C. Anthony (lost ball; steal by P. Millsap),77,74
390,4,1:55.0,D. Schröder makes 2-pt jump shot from 18 ft,,79,74
391,4,1:43.0,,J. Smith misses 3-pt jump shot from 24 ft,79,74
392,4,1:42.0,Defensive rebound by D. Schröder,,79,74
393,4,1:41.0,Personal foul by J. Smith (drawn by D. Schröder),,79,74
394,4,1:20.0,D. Carroll misses 3-pt jump shot from 24 ft,,79,74
395,4,1:19.0,Offensive rebound by P. Millsap,,79,74
396,4,0:59.0,D. Schröder makes 2-pt layup from 2 ft,,81,74
397,4,0:59.0,,New York full timeout,81,74
398,4,0:59.0,T. Sefolosha enters the game for K. Korver,,81,74
399,4,0:59.0,,T. Hardaway enters the game for S. Larkin,81,74
400,4,0:57.0,,I. Shumpert misses 2-pt layup from 2 ft,81,74
401,4,0:55.0,,Offensive rebound by I. Shumpert,81,74
402,4,0:55.0,,I. Shumpert makes 2-pt tip-in from 2 ft,81,76
403,4,0:55.0,Atlanta full timeout,,81,76
404,4,0:55.0,K. Korver enters the game for T. Sefolosha,,81,76
405,4,0:55.0,,A. Stoudemire enters the game for J. Smith,81,76
406,4,0:34.0,Shooting foul by A. Stoudemire (drawn by A. Horford),,81,76
407,4,0:34.0,A. Horford makes free throw 1 of 2,,82,76
408,4,0:34.0,T. Sefolosha enters the game for K. Korver,,82,76
409,4,0:34.0,A. Horford makes free throw 2 of 2,,83,76
410,4,0:34.0,,New York full timeout,83,76
411,4,0:29.0,,C. Anthony misses 3-pt jump shot from 25 ft,83,76
412,4,0:28.0,,Offensive rebound by T. Hardaway,83,76
413,4,0:26.0,,T. Hardaway makes 2-pt layup at rim,83,78
414,4,0:25.0,Personal take foul by T. Hardaway (drawn by D. Schröder),,83,78
415,4,0:25.0,D. Schröder makes free throw 1 of 2,,84,78
416,4,0:25.0,D. Schröder makes free throw 2 of 2,,85,78
417,4,0:18.0,,I. Shumpert makes 2-pt jump shot from 12 ft,85,80
418,4,0:18.0,Atlanta full timeout,,85,80
419,4,0:18.0,,C. Early enters the game for A. Stoudemire,85,80
420,4,0:18.0,K. Korver enters the game for A. Horford,,85,80
421,4,0:18.0,P. Antić enters the game for T. Sefolosha,,85,80
422,4,0:16.0,Personal take foul by I. Shumpert (drawn by D. Schröder),,85,80
423,4,0:16.0,D. Schröder makes free throw 1 of 2,,86,80
424,4,0:16.0,T. Sefolosha enters the game for K. Korver,,86,80
425,4,0:16.0,A. Horford enters the game for P. Antić,,86,80
426,4,0:16.0,,A. Stoudemire enters the game for J. Smith,86,80
427,4,0:16.0,,J. Smith enters the game for T. Hardaway,86,80
428,4,0:16.0,D. Schröder makes free throw 2 of 2,,87,80
429,4,0:16.0,,New York full timeout,87,80
430,4,0:16.0,,T. Hardaway enters the game for J. Smith,87,80
431,4,0:16.0,,J. Smith enters the game for C. Early,87,80
432,4,0:12.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by I. Shumpert),87,83
433,4,0:12.0,Atlanta full timeout,,87,83
434,4,0:12.0,K. Korver enters the game for D. Carroll,,87,83
435,4,0:12.0,P. Antić enters the game for T. Sefolosha,,87,83
436,4,0:12.0,,C. Early enters the game for T. Hardaway,87,83
437,4,0:11.0,Personal foul by J. Smith (drawn by K. Korver),,87,83
438,4,0:11.0,K. Korver makes free throw 1 of 2,,88,83
439,4,0:11.0,D. Carroll enters the game for P. Antić,,88,83
440,4,0:11.0,T. Sefolosha enters the game for D. Carroll,,88,83
441,4,0:11.0,,T. Hardaway enters the game for C. Early,88,83
442,4,0:11.0,K. Korver makes free throw 2 of 2,,89,83
443,4,0:03.0,,C. Anthony makes 2-pt jump shot from 12 ft (assist by I. Shumpert),89,85
444,4,0:03.0,Personal take foul by A. Stoudemire (drawn by K. Korver),,89,85
445,4,0:03.0,,J. Smith enters the game for A. Stoudemire,89,85
446,4,0:03.0,K. Korver makes free throw 1 of 2,,90,85
447,4,0:03.0,K. Korver makes free throw 2 of 2,,91,85
448,4,0:01.0,,J. Smith misses 3-pt jump shot from 31 ft,91,85
449,4,0:00.0,,Offensive rebound by Team,91,85
