,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
386,4,2:23.0,F. Ezeli makes 2-pt dunk at rim (assist by J. Holiday),,88,105
387,4,2:09.0,,M. Belinelli misses 2-pt jump shot from 20 ft,88,105
388,4,2:08.0,,Offensive rebound by R. Williams,88,105
389,4,2:03.0,,M. Bonner misses 3-pt jump shot from 25 ft,88,105
390,4,2:02.0,Defensive rebound by H. Barnes,,88,105
391,4,1:46.0,J. McAdoo misses 2-pt jump shot from 8 ft,,88,105
392,4,1:45.0,,Defensive rebound by M. Bonner,88,105
393,4,1:36.0,,P. Mills misses 2-pt layup from 1 ft,88,105
394,4,1:35.0,,Offensive rebound by P. Mills,88,105
395,4,1:29.0,,R. Williams misses 3-pt jump shot from 25 ft,88,105
396,4,1:28.0,Defensive rebound by F. Ezeli,,88,105
397,4,1:20.0,L. Barbosa makes 2-pt layup from 1 ft,,90,105
398,4,0:58.0,,P. Mills misses 3-pt jump shot from 25 ft,90,105
399,4,0:56.0,Defensive rebound by H. Barnes,,90,105
400,4,0:46.0,H. Barnes makes 2-pt jump shot from 9 ft,,92,105
401,4,0:32.0,,R. Williams makes 2-pt layup from 2 ft (assist by J. Ayres),92,107
402,4,0:24.0,L. Barbosa misses 3-pt jump shot from 25 ft,,92,107
403,4,0:23.0,,Defensive rebound by M. Belinelli,92,107
