,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
390,4,2:45.0,,V. Oladipo makes 3-pt jump shot from 24 ft (assist by E. Fournier),92,89
391,4,2:24.0,D. Carroll misses 3-pt jump shot from 22 ft,,92,89
392,4,2:23.0,,Defensive rebound by C. Frye,92,89
393,4,2:14.0,,V. Oladipo makes 2-pt layup at rim,92,91
394,4,1:57.0,A. Horford makes 2-pt jump shot from 12 ft (assist by J. Teague),,94,91
395,4,1:43.0,,N. Vučević makes 2-pt layup at rim (assist by V. Oladipo),94,93
396,4,1:23.0,J. Teague misses 3-pt jump shot from 26 ft,,94,93
397,4,1:22.0,,Defensive rebound by V. Oladipo,94,93
398,4,1:15.0,,N. Vučević misses 2-pt jump shot from 19 ft,94,93
399,4,1:11.0,,Offensive rebound by T. Harris,94,93
400,4,1:11.0,,Orlando full timeout,94,93
401,4,1:02.0,,E. Fournier makes 2-pt layup from 1 ft (assist by V. Oladipo),94,95
402,4,0:43.0,J. Teague misses 2-pt jump shot from 5 ft (block by N. Vučević),,94,95
403,4,0:41.0,,Defensive rebound by N. Vučević,94,95
404,4,0:24.0,,Shooting foul by P. Millsap (drawn by V. Oladipo),94,95
405,4,0:24.0,,V. Oladipo makes free throw 1 of 2,94,96
406,4,0:24.0,,V. Oladipo makes free throw 2 of 2,94,97
407,4,0:24.0,Atlanta full timeout,,94,97
408,4,0:24.0,,E. Payton enters the game for C. Frye,94,97
409,4,0:17.0,Shooting foul by N. Vučević (drawn by J. Teague),,94,97
410,4,0:17.0,J. Teague makes free throw 1 of 2,,95,97
411,4,0:17.0,K. Bazemore enters the game for K. Korver,,95,97
412,4,0:17.0,,C. Frye enters the game for E. Payton,95,97
413,4,0:17.0,J. Teague makes free throw 2 of 2,,96,97
414,4,0:08.0,,Personal foul by J. Teague (drawn by T. Harris),96,97
415,4,0:08.0,,T. Harris makes free throw 1 of 2,96,98
416,4,0:08.0,K. Korver enters the game for K. Bazemore,,96,98
417,4,0:08.0,,E. Payton enters the game for C. Frye,96,98
418,4,0:08.0,,T. Harris misses free throw 2 of 2,96,98
419,4,0:08.0,Defensive rebound by D. Carroll,,96,98
420,4,0:08.0,Atlanta full timeout,,96,98
421,4,0:08.0,M. Scott enters the game for D. Carroll,,96,98
422,4,0:03.0,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Teague),,99,98
423,4,0:03.0,,Orlando full timeout,99,98
424,4,0:03.0,K. Bazemore enters the game for K. Korver,,99,98
425,4,0:03.0,T. Sefolosha enters the game for J. Teague,,99,98
426,4,0:03.0,D. Carroll enters the game for M. Scott,,99,98
427,4,0:03.0,,C. Frye enters the game for E. Payton,99,98
428,4,0:00.0,,T. Harris makes 2-pt jump shot from 14 ft,99,100
