,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
390,4,4:42.0,A. Bogut enters the game for M. Speights,,85,79
391,4,4:33.0,,R. Rubio makes 2-pt jump shot from 18 ft,85,81
392,4,4:21.0,S. Curry misses 2-pt jump shot from 18 ft,,85,81
393,4,4:20.0,,Defensive rebound by R. Rubio,85,81
394,4,4:15.0,,T. Young makes 2-pt layup from 1 ft (assist by R. Rubio),85,83
395,4,4:14.0,Golden State full timeout,,85,83
396,4,4:14.0,H. Barnes enters the game for A. Iguodala,,85,83
397,4,3:58.0,S. Curry misses 3-pt jump shot from 23 ft,,85,83
398,4,3:57.0,,Defensive rebound by R. Rubio,85,83
399,4,3:45.0,,R. Rubio misses 2-pt jump shot from 19 ft,85,83
400,4,3:43.0,Defensive rebound by K. Thompson,,85,83
401,4,3:32.0,A. Bogut misses 2-pt hook shot from 7 ft,,85,83
402,4,3:31.0,,Defensive rebound by N. Peković,85,83
403,4,3:14.0,,Offensive foul by K. Martin (drawn by K. Thompson),85,83
404,4,3:14.0,,Turnover by K. Martin (offensive foul),85,83
405,4,3:05.0,D. Green misses 2-pt jump shot from 3 ft (block by N. Peković),,85,83
406,4,3:04.0,Offensive rebound by A. Bogut,,85,83
407,4,3:04.0,A. Bogut makes 2-pt layup at rim,,87,83
408,4,2:43.0,,N. Peković makes 2-pt jump shot from 12 ft,87,85
409,4,2:21.0,K. Thompson misses 2-pt jump shot from 14 ft,,87,85
410,4,2:20.0,,Defensive rebound by T. Young,87,85
411,4,2:12.0,,Shooting foul by A. Bogut (drawn by N. Peković),87,85
412,4,2:12.0,,N. Peković makes free throw 1 of 2,87,86
413,4,2:12.0,,N. Peković makes free throw 2 of 2,87,87
414,4,1:54.0,S. Curry makes 2-pt jump shot from 12 ft (assist by D. Green),,89,87
415,4,1:34.0,,T. Young makes 2-pt layup from 1 ft (assist by N. Peković),89,89
416,4,1:22.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),,92,89
417,4,1:13.0,,R. Rubio misses 3-pt jump shot from 25 ft,92,89
418,4,1:11.0,,Offensive rebound by T. Young,92,89
419,4,1:08.0,,Personal foul by A. Bogut (drawn by N. Peković),92,89
420,4,1:08.0,,N. Peković makes free throw 1 of 2,92,90
421,4,1:08.0,,N. Peković makes free throw 2 of 2,92,91
422,4,0:56.0,K. Thompson misses 3-pt jump shot from 24 ft,,92,91
423,4,0:55.0,,Defensive rebound by R. Rubio,92,91
424,4,0:37.0,,R. Rubio misses 2-pt jump shot from 18 ft,92,91
425,4,0:36.0,Defensive rebound by D. Green,,92,91
426,4,0:18.0,S. Curry misses 2-pt jump shot from 21 ft,,92,91
427,4,0:17.0,,Defensive rebound by K. Martin,92,91
428,4,0:17.0,,Minnesota full timeout,92,91
429,4,0:09.0,,N. Peković misses 2-pt layup at rim,92,91
430,4,0:08.0,Defensive rebound by D. Green,,92,91
431,4,0:08.0,Personal foul by R. Rubio (drawn by D. Green),,92,91
432,4,0:08.0,M. Speights enters the game for A. Bogut,,92,91
433,4,0:08.0,,A. Bennett enters the game for N. Peković,92,91
434,4,0:03.0,Personal take foul by A. Wiggins (drawn by S. Curry),,92,91
435,4,0:03.0,S. Curry makes free throw 1 of 2,,93,91
436,4,0:03.0,,N. Peković enters the game for T. Young,93,91
437,4,0:03.0,,G. Dieng enters the game for A. Bennett,93,91
438,4,0:03.0,S. Curry makes free throw 2 of 2,,94,91
439,4,0:03.0,,Minnesota full timeout,94,91
440,4,0:03.0,,T. Young enters the game for G. Dieng,94,91
441,4,0:03.0,A. Iguodala enters the game for M. Speights,,94,91
