,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MILWAUKEE_ACTION,LA LAKERS_SCORE,MILWAUKEE_SCORE
387,4,1:52.0,Loose ball foul by E. Davis (drawn by K. Middleton),,87,84
388,4,1:52.0,,K. Middleton misses free throw 1 of 2,87,84
389,4,1:52.0,,Offensive rebound by Team,87,84
390,4,1:52.0,,K. Middleton makes free throw 2 of 2,87,85
391,4,1:35.0,J. Lin misses 2-pt layup from 1 ft,,87,85
392,4,1:35.0,Offensive rebound by E. Davis,,87,85
393,4,1:35.0,E. Davis makes 2-pt dunk at rim,,89,85
394,4,1:21.0,,B. Knight misses 2-pt layup from 1 ft,89,85
395,4,1:19.0,Defensive rebound by E. Davis,,89,85
396,4,1:02.0,C. Boozer makes 2-pt layup at rim (assist by J. Lin),,91,85
397,4,1:02.0,,Milwaukee full timeout,91,85
398,4,1:02.0,,O. Mayo enters the game for J. Bayless,91,85
399,4,0:57.0,,O. Mayo makes 3-pt jump shot from 26 ft (assist by K. Middleton),91,88
400,4,0:36.0,J. Lin makes 3-pt jump shot from 25 ft,,94,88
401,4,0:31.0,,B. Knight makes 3-pt jump shot from 25 ft,94,91
402,4,0:20.0,LA Lakers full timeout,,94,91
403,4,0:08.0,J. Lin misses 3-pt jump shot from 25 ft,,94,91
404,4,0:07.0,Offensive rebound by Team,,94,91
405,4,0:07.0,Turnover by Team (shot clock),,94,91
406,4,0:07.0,,Milwaukee full timeout,94,91
407,4,0:01.0,,O. Mayo makes 3-pt jump shot from 23 ft (assist by K. Middleton),94,94
408,4,0:01.0,LA Lakers full timeout,,94,94
409,1OT,4:32.0,W. Ellington misses 3-pt jump shot from 23 ft,,94,94
410,1OT,4:31.0,Offensive rebound by N. Young,,94,94
411,1OT,4:31.0,,Loose ball foul by O. Mayo (drawn by N. Young),94,94
412,1OT,4:17.0,J. Lin misses 2-pt jump shot from 8 ft,,94,94
413,1OT,4:16.0,,Defensive rebound by B. Knight,94,94
414,1OT,4:08.0,,B. Knight makes 3-pt jump shot from 26 ft,94,97
415,1OT,3:51.0,N. Young misses 3-pt jump shot from 27 ft,,94,97
416,1OT,3:48.0,,Defensive rebound by B. Knight,94,97
417,1OT,3:41.0,,B. Knight makes 2-pt layup at rim,94,99
418,1OT,3:20.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by C. Boozer),,97,99
419,1OT,2:55.0,,G. Antetokounmpo makes 2-pt layup at rim,97,101
420,1OT,2:55.0,,Shooting foul by E. Davis (drawn by G. Antetokounmpo),97,101
421,1OT,2:55.0,,G. Antetokounmpo makes free throw 1 of 1,97,102
422,1OT,2:41.0,C. Boozer makes 2-pt jump shot from 16 ft (assist by J. Lin),,99,102
423,1OT,2:22.0,,Shooting foul by J. Lin (drawn by B. Knight),99,102
424,1OT,2:22.0,,B. Knight makes free throw 1 of 2,99,103
425,1OT,2:22.0,,B. Knight makes free throw 2 of 2,99,104
426,1OT,1:59.0,W. Ellington misses 3-pt jump shot from 27 ft,,99,104
427,1OT,1:54.0,Offensive rebound by Team,,99,104
428,1OT,1:47.0,C. Boozer makes 2-pt layup at rim (assist by J. Lin),,101,104
429,1OT,1:36.0,,K. Middleton misses 3-pt jump shot from 26 ft,101,104
430,1OT,1:34.0,Defensive rebound by C. Boozer,,101,104
431,1OT,1:19.0,C. Boozer makes 2-pt layup at rim (assist by E. Davis),,103,104
432,1OT,0:57.0,,B. Knight makes 3-pt jump shot from 27 ft,103,107
433,1OT,0:57.0,LA Lakers full timeout,,103,107
434,1OT,0:53.0,J. Lin misses 2-pt jump shot from 14 ft,,103,107
435,1OT,0:51.0,,Defensive rebound by O. Mayo,103,107
436,1OT,0:33.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,103,107
437,1OT,0:32.0,Defensive rebound by E. Davis,,103,107
438,1OT,0:28.0,Personal foul by O. Mayo (drawn by J. Lin),,103,107
439,1OT,0:24.0,,Offensive charge foul by C. Boozer (drawn by J. Henson),103,107
440,1OT,0:24.0,Turnover by C. Boozer (offensive foul),,103,107
441,1OT,0:22.0,,Personal foul by W. Ellington (drawn by B. Knight),103,107
442,1OT,0:20.0,,Personal take foul by J. Lin (drawn by K. Middleton),103,107
443,1OT,0:20.0,,K. Middleton makes free throw 1 of 2,103,108
444,1OT,0:20.0,,K. Middleton makes free throw 2 of 2,103,109
445,1OT,0:20.0,LA Lakers full timeout,,103,109
446,1OT,0:15.0,Shooting foul by G. Antetokounmpo (drawn by J. Lin),,103,109
447,1OT,0:15.0,J. Lin makes free throw 1 of 2,,104,109
448,1OT,0:15.0,J. Lin makes free throw 2 of 2,,105,109
449,1OT,0:11.0,,Personal foul by J. Lin (drawn by B. Knight),105,109
450,1OT,0:11.0,J. Clarkson enters the game for J. Lin,,105,109
451,1OT,0:11.0,,B. Knight makes free throw 1 of 2,105,110
452,1OT,0:11.0,,B. Knight makes free throw 2 of 2,105,111
453,1OT,0:11.0,LA Lakers full timeout,,105,111
454,1OT,0:09.0,N. Young misses 3-pt jump shot from 27 ft,,105,111
455,1OT,0:08.0,Offensive rebound by E. Davis,,105,111
456,1OT,0:03.0,Turnover by E. Davis (lost ball; steal by B. Knight),,105,111
457,1OT,0:01.0,,O. Mayo makes 2-pt layup from 1 ft (assist by B. Knight),105,113
