,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
377,4,6:28.0,Defensive rebound by K. Caldwell-Pope,,63,75
378,4,6:09.0,Turnover by K. Caldwell-Pope (bad pass; steal by L. Mbah a Moute),,63,75
379,4,6:08.0,,Personal foul by J. Meeks (drawn by L. Mbah a Moute),63,75
380,4,5:48.0,,N. Noel misses 2-pt layup from 1 ft,63,75
381,4,5:47.0,Defensive rebound by A. Tolliver,,63,75
382,4,5:42.0,D. Augustin misses 3-pt jump shot from 23 ft,,63,75
383,4,5:40.0,Offensive rebound by A. Tolliver,,63,75
384,4,5:37.0,D. Augustin misses 3-pt jump shot from 26 ft,,63,75
385,4,5:34.0,,Defensive rebound by M. Carter-Williams,63,75
386,4,5:24.0,,L. Mbah a Moute makes 2-pt jump shot from 22 ft (assist by M. Carter-Williams),63,77
387,4,5:23.0,Detroit full timeout,,63,77
388,4,5:23.0,G. Monroe enters the game for A. Tolliver,,63,77
389,4,4:59.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,63,77
390,4,4:57.0,,Defensive rebound by L. Mbah a Moute,63,77
391,4,4:32.0,,L. Mbah a Moute misses 2-pt layup from 2 ft,63,77
392,4,4:31.0,Defensive rebound by A. Drummond,,63,77
393,4,4:20.0,J. Meeks makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),,66,77
394,4,3:51.0,,Turnover by M. Carter-Williams (traveling),66,77
395,4,3:39.0,G. Monroe misses 2-pt layup from 2 ft,,66,77
396,4,3:37.0,,Defensive rebound by M. Carter-Williams,66,77
397,4,3:31.0,,Turnover by L. Mbah a Moute (lost ball),66,77
398,4,3:31.0,,R. Covington enters the game for H. Thompson,66,77
399,4,3:19.0,G. Monroe misses 2-pt layup from 2 ft (block by N. Noel),,66,77
400,4,3:17.0,,Defensive rebound by J. Sampson,66,77
401,4,3:01.0,,Turnover by M. Carter-Williams (bad pass; steal by D. Augustin),66,77
402,4,2:58.0,Turnover by D. Augustin (bad pass),,66,77
403,4,2:58.0,,Philadelphia full timeout,66,77
404,4,2:36.0,,J. Sampson makes 2-pt layup from 1 ft (assist by L. Mbah a Moute),66,79
405,4,2:23.0,Turnover by D. Augustin (bad pass; steal by N. Noel),,66,79
406,4,2:19.0,,M. Carter-Williams makes 2-pt layup from 2 ft (assist by N. Noel),66,81
407,4,1:56.0,A. Drummond makes 2-pt jump shot from 6 ft,,68,81
408,4,1:41.0,,R. Covington makes 2-pt jump shot from 12 ft (assist by L. Mbah a Moute),68,83
409,4,1:41.0,,Shooting foul by K. Caldwell-Pope (drawn by R. Covington),68,83
410,4,1:41.0,,R. Covington makes free throw 1 of 1,68,84
411,4,1:30.0,Shooting foul by J. Sampson (drawn by J. Meeks),,68,84
412,4,1:30.0,J. Meeks makes free throw 1 of 2,,69,84
413,4,1:30.0,J. Anthony enters the game for G. Monroe,,69,84
414,4,1:30.0,J. Jerebko enters the game for A. Drummond,,69,84
415,4,1:30.0,J. Meeks misses free throw 2 of 2,,69,84
416,4,1:29.0,,Defensive rebound by L. Mbah a Moute,69,84
417,4,1:08.0,,R. Covington makes 3-pt jump shot from 22 ft (assist by L. Mbah a Moute),69,87
418,4,0:58.0,J. Meeks misses 2-pt jump shot from 6 ft,,69,87
419,4,0:57.0,,Defensive rebound by M. Carter-Williams,69,87
420,4,0:39.0,,Shooting foul by J. Anthony (drawn by M. Carter-Williams),69,87
421,4,0:39.0,,M. Carter-Williams makes free throw 1 of 2,69,88
422,4,0:39.0,,J. Grant enters the game for L. Mbah a Moute,69,88
423,4,0:39.0,,H. Thompson enters the game for N. Noel,69,88
424,4,0:39.0,,M. Carter-Williams makes free throw 2 of 2,69,89
425,4,0:26.0,Turnover by K. Caldwell-Pope (lost ball; steal by J. Sampson),,69,89
426,4,0:02.0,,Turnover by Team (shot clock),69,89
