,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
383,4,1:25.0,,Personal foul by A. Drummond (drawn by A. Brooks),78,81
384,4,1:15.0,,A. Brooks makes 2-pt layup from 1 ft,78,83
385,4,1:15.0,Detroit full timeout,,78,83
386,4,1:15.0,,J. Noah enters the game for P. Gasol,78,83
387,4,1:15.0,,E. Moore enters the game for A. Brooks,78,83
388,4,1:15.0,J. Meeks enters the game for S. Williams,,78,83
389,4,1:15.0,A. Tolliver enters the game for T. Prince,,78,83
390,4,1:15.0,,T. Snell enters the game for N. Mirotić,78,83
391,4,1:12.0,Personal foul by J. Butler (drawn by R. Jackson),,78,83
392,4,0:59.0,A. Tolliver misses 2-pt jump shot from 16 ft,,78,83
393,4,0:58.0,Offensive rebound by A. Drummond,,78,83
394,4,0:57.0,Shooting foul by J. Noah (drawn by A. Drummond),,78,83
395,4,0:57.0,A. Drummond makes free throw 1 of 2,,79,83
396,4,0:57.0,T. Prince enters the game for J. Meeks,,79,83
397,4,0:57.0,,A. Brooks enters the game for E. Moore,79,83
398,4,0:57.0,,P. Gasol enters the game for J. Noah,79,83
399,4,0:57.0,A. Drummond makes free throw 2 of 2,,80,83
400,4,0:38.0,,P. Gasol misses 2-pt jump shot from 6 ft (block by A. Drummond),80,83
401,4,0:36.0,Defensive rebound by A. Drummond,,80,83
402,4,0:31.0,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),,82,83
403,4,0:31.0,,Chicago full timeout,82,83
404,4,0:31.0,,N. Mirotić enters the game for T. Snell,82,83
405,4,0:06.0,,T. Gibson misses 2-pt jump shot from 19 ft,82,83
406,4,0:06.0,,Offensive rebound by P. Gasol,82,83
407,4,0:06.0,,P. Gasol makes 2-pt dunk at rim,82,85
408,4,0:06.0,,Shooting foul by A. Drummond (drawn by P. Gasol),82,85
409,4,0:06.0,,E. Moore enters the game for A. Brooks,82,85
410,4,0:06.0,J. Anthony enters the game for K. Caldwell-Pope,,82,85
411,4,0:06.0,,P. Gasol makes free throw 1 of 1,82,86
412,4,0:06.0,Detroit full timeout,,82,86
413,4,0:06.0,,J. Noah enters the game for P. Gasol,82,86
414,4,0:06.0,,T. Snell enters the game for N. Mirotić,82,86
415,4,0:06.0,J. Meeks enters the game for A. Tolliver,,82,86
416,4,0:06.0,K. Caldwell-Pope enters the game for J. Anthony,,82,86
417,4,0:03.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,82,86
418,4,0:02.0,,Defensive rebound by Team,82,86
419,4,0:02.0,,A. Brooks enters the game for E. Moore,82,86
420,4,0:02.0,,N. Mirotić enters the game for T. Snell,82,86
421,4,0:02.0,,Personal take foul by A. Drummond (drawn by N. Mirotić),82,86
422,4,0:02.0,J. Anthony enters the game for A. Drummond,,82,86
423,4,0:02.0,,N. Mirotić makes free throw 1 of 2,82,87
424,4,0:02.0,,N. Mirotić makes free throw 2 of 2,82,88
