,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
389,4,4:00.0,R. Hood enters the game for G. Hayward,,89,111
390,4,4:00.0,D. Favors makes free throw 2 of 2,,90,111
391,4,3:52.0,,Turnover by M. Ellis (bad pass; steal by A. Burks),90,111
392,4,3:32.0,T. Burke makes 3-pt jump shot from 24 ft (assist by R. Hood),,93,111
393,4,3:18.0,,C. Parsons makes 2-pt dunk at rim (assist by A. Aminu),93,113
394,4,3:02.0,E. Freedom makes 3-pt jump shot from 22 ft (assist by T. Burke),,96,113
395,4,2:52.0,,Dallas full timeout,96,113
396,4,2:52.0,Utah full timeout,,96,113
397,4,2:52.0,,G. Smith enters the game for T. Chandler,96,113
398,4,2:52.0,,J. Barea enters the game for M. Ellis,96,113
399,4,2:52.0,,J. Crowder enters the game for J. Nelson,96,113
400,4,2:52.0,R. Gobert enters the game for D. Favors,,96,113
401,4,2:52.0,D. Exum enters the game for T. Burke,,96,113
402,4,2:40.0,,A. Aminu misses 2-pt jump shot from 16 ft,96,113
403,4,2:39.0,,Offensive rebound by G. Smith,96,113
404,4,2:24.0,,Shooting foul by R. Gobert (drawn by C. Parsons),96,113
405,4,2:24.0,,C. Parsons makes free throw 1 of 2,96,114
406,4,2:24.0,,C. Parsons makes free throw 2 of 2,96,115
407,4,2:15.0,Personal foul by A. Aminu (drawn by E. Freedom),,96,115
408,4,2:15.0,,C. Villanueva enters the game for C. Parsons,96,115
409,4,2:05.0,Shooting foul by C. Villanueva (drawn by E. Freedom),,96,115
410,4,2:05.0,E. Freedom makes free throw 1 of 2,,97,115
411,4,2:05.0,E. Freedom misses free throw 2 of 2,,97,115
412,4,2:04.0,,Defensive rebound by C. Villanueva,97,115
413,4,1:47.0,,J. Crowder misses 2-pt layup from 2 ft,97,115
414,4,1:46.0,,Offensive rebound by G. Smith,97,115
415,4,1:44.0,,G. Smith misses 2-pt layup from 2 ft,97,115
416,4,1:42.0,Defensive rebound by R. Gobert,,97,115
417,4,1:34.0,E. Freedom makes 2-pt layup from 1 ft,,99,115
418,4,1:34.0,Shooting foul by C. Villanueva (drawn by E. Freedom),,99,115
419,4,1:34.0,I. Clark enters the game for A. Burks,,99,115
420,4,1:34.0,E. Freedom makes free throw 1 of 1,,100,115
421,4,1:23.0,,J. Crowder misses 2-pt jump shot from 20 ft,100,115
422,4,1:22.0,Defensive rebound by R. Hood,,100,115
423,4,1:09.0,R. Hood misses 2-pt jump shot from 19 ft,,100,115
424,4,1:07.0,,Defensive rebound by G. Smith,100,115
425,4,0:49.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by J. Barea),100,118
426,4,0:33.0,Turnover by R. Gobert (lost ball; steal by A. Aminu),,100,118
427,4,0:29.0,,A. Aminu makes 2-pt layup at rim (assist by J. Barea),100,120
428,4,0:10.0,R. Hood misses 2-pt jump shot from 21 ft,,100,120
429,4,0:07.0,Offensive rebound by R. Gobert,,100,120
430,4,0:07.0,R. Gobert misses 2-pt layup from 2 ft,,100,120
431,4,0:07.0,Offensive rebound by R. Gobert,,100,120
432,4,0:07.0,R. Gobert makes 2-pt layup from 2 ft,,102,120
