,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
381,4,4:04.0,Defensive rebound by N. Mirotić,,102,69
382,4,3:46.0,Turnover by N. Mirotić (lost ball; steal by I. Shumpert),,102,69
383,4,3:39.0,,J. Smith misses 2-pt jump shot from 19 ft,102,69
384,4,3:38.0,,Offensive rebound by C. Aldrich,102,69
385,4,3:32.0,,I. Shumpert makes 2-pt layup from 1 ft (assist by C. Aldrich),102,71
386,4,3:31.0,Chicago full timeout,,102,71
387,4,3:31.0,C. Bairstow enters the game for T. Gibson,,102,71
388,4,3:31.0,,C. Early enters the game for J. Smith,102,71
389,4,3:31.0,,T. Hardaway enters the game for T. Wear,102,71
390,4,3:20.0,Turnover by C. Bairstow (traveling),,102,71
391,4,3:10.0,,Personal foul by A. Brooks (drawn by T. Hardaway),102,71
392,4,3:00.0,,Shooting foul by N. Mirotić (drawn by T. Hardaway),102,71
393,4,3:00.0,,T. Hardaway makes free throw 1 of 2,102,72
394,4,3:00.0,E. Moore enters the game for A. Brooks,,102,72
395,4,3:00.0,,T. Hardaway makes free throw 2 of 2,102,73
396,4,2:46.0,T. Snell misses 2-pt jump shot from 17 ft,,102,73
397,4,2:45.0,,Defensive rebound by C. Aldrich,102,73
398,4,2:27.0,,T. Hardaway misses 3-pt jump shot from 28 ft,102,73
399,4,2:26.0,,Offensive rebound by I. Shumpert,102,73
400,4,2:21.0,,I. Shumpert misses 2-pt jump shot from 17 ft,102,73
401,4,2:20.0,Defensive rebound by N. Mirotić,,102,73
402,4,2:06.0,D. McDermott makes 2-pt jump shot from 18 ft,,104,73
403,4,1:49.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by C. Aldrich),104,76
404,4,1:34.0,C. Bairstow misses 2-pt jump shot from 4 ft,,104,76
405,4,1:32.0,,Defensive rebound by C. Aldrich,104,76
406,4,1:27.0,,C. Early makes 2-pt layup from 1 ft,104,78
407,4,1:13.0,D. McDermott misses 2-pt jump shot from 19 ft,,104,78
408,4,1:12.0,,Defensive rebound by I. Shumpert,104,78
409,4,1:01.0,,T. Hardaway misses 3-pt jump shot from 25 ft,104,78
410,4,1:00.0,Defensive rebound by N. Mirotić,,104,78
411,4,0:48.0,E. Moore misses 3-pt jump shot from 23 ft,,104,78
412,4,0:47.0,,Defensive rebound by Q. Acy,104,78
413,4,0:35.0,,Personal foul by T. Snell (drawn by T. Hardaway),104,78
414,4,0:35.0,,T. Wear enters the game for T. Hardaway,104,78
415,4,0:23.0,,T. Wear makes 2-pt jump shot from 20 ft,104,80
