,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MILWAUKEE_ACTION,BROOKLYN_SCORE,MILWAUKEE_SCORE
377,4,6:15.0,Defensive rebound by D. Morris,,64,87
378,4,6:04.0,D. Morris misses 2-pt jump shot from 19 ft,,64,87
379,4,6:02.0,,Defensive rebound by J. Henson,64,87
380,4,5:48.0,,Turnover by J. Bayless (bad pass; steal by D. Morris),64,87
381,4,5:43.0,Turnover by C. Jefferson (lost ball; steal by K. Middleton),,64,87
382,4,5:39.0,,Turnover by O. Mayo (bad pass),64,87
383,4,5:39.0,,Milwaukee full timeout,64,87
384,4,5:39.0,,T. Ennis enters the game for J. Bayless,64,87
385,4,5:39.0,,M. Plumlee enters the game for J. Henson,64,87
386,4,5:17.0,M. Brown misses 2-pt jump shot from 14 ft,,64,87
387,4,5:16.0,Offensive rebound by C. Jefferson,,64,87
388,4,5:12.0,C. Jefferson misses 2-pt jump shot from 8 ft,,64,87
389,4,5:11.0,,Defensive rebound by M. Plumlee,64,87
390,4,5:04.0,,Turnover by O. Mayo (lost ball),64,87
391,4,4:49.0,Turnover by M. Brown (bad pass; steal by O. Mayo),,64,87
392,4,4:43.0,,M. Plumlee makes 2-pt layup at rim (assist by O. Mayo),64,89
393,4,4:28.0,D. Morris misses 2-pt layup at rim,,64,89
394,4,4:27.0,,Defensive rebound by O. Mayo,64,89
395,4,4:23.0,,Turnover by O. Mayo (bad pass),64,89
396,4,4:12.0,Turnover by M. Plumlee (bad pass; steal by O. Mayo),,64,89
397,4,4:09.0,,Shooting foul by M. Brown (drawn by K. Middleton),64,89
398,4,4:09.0,,K. Middleton makes free throw 1 of 2,64,90
399,4,4:09.0,,J. Gutiérrez enters the game for O. Mayo,64,90
400,4,4:09.0,,K. Middleton makes free throw 2 of 2,64,91
401,4,3:56.0,M. Brown misses 2-pt jump shot from 3 ft (block by M. Plumlee),,64,91
402,4,3:53.0,,Defensive rebound by K. Middleton,64,91
403,4,3:43.0,,M. Plumlee misses 2-pt layup at rim,64,91
404,4,3:42.0,Defensive rebound by E. Clark,,64,91
405,4,3:36.0,,Offensive charge foul by E. Clark (drawn by M. Plumlee),64,91
406,4,3:36.0,Turnover by E. Clark (offensive foul),,64,91
407,4,3:36.0,,J. O'Bryant enters the game for K. Middleton,64,91
408,4,3:12.0,,J. Gutiérrez makes 2-pt jump shot from 19 ft (assist by T. Ennis),64,93
409,4,2:51.0,M. Brown misses 2-pt jump shot from 7 ft,,64,93
410,4,2:49.0,,Defensive rebound by J. O'Bryant,64,93
411,4,2:29.0,,J. O'Bryant misses 2-pt jump shot from 16 ft,64,93
412,4,2:27.0,Defensive rebound by M. Plumlee,,64,93
413,4,2:16.0,M. Plumlee makes 2-pt layup at rim (assist by D. Morris),,66,93
414,4,1:58.0,,J. O'Bryant makes 2-pt jump shot from 18 ft (assist by J. Gutiérrez),66,95
415,4,1:47.0,M. Plumlee misses 2-pt layup at rim (block by M. Plumlee),,66,95
416,4,1:46.0,Offensive rebound by C. Jefferson,,66,95
417,4,1:45.0,C. Jefferson makes 2-pt layup at rim,,68,95
418,4,1:22.0,,J. Dudley misses 3-pt jump shot from 26 ft,68,95
419,4,1:21.0,Defensive rebound by Team,,68,95
420,4,1:21.0,Brooklyn full timeout,,68,95
421,4,1:06.0,C. Jefferson makes 2-pt jump shot from 12 ft (assist by D. Morris),,70,95
422,4,0:47.0,,J. O'Bryant misses 2-pt jump shot from 4 ft (block by C. Jefferson),70,95
423,4,0:43.0,Defensive rebound by C. Jefferson,,70,95
424,4,0:42.0,Shooting foul by J. Gutiérrez (drawn by M. Plumlee),,70,95
425,4,0:42.0,M. Plumlee misses free throw 1 of 2,,70,95
426,4,0:42.0,Offensive rebound by Team,,70,95
427,4,0:42.0,M. Plumlee makes free throw 2 of 2,,71,95
428,4,0:30.0,,Turnover by J. O'Bryant (bad pass),71,95
429,4,0:20.0,Turnover by D. Morris (bad pass; steal by J. Gutiérrez),,71,95
430,4,0:15.0,,Shooting foul by E. Clark (drawn by J. O'Bryant),71,95
431,4,0:15.0,,J. O'Bryant makes free throw 1 of 2,71,96
432,4,0:15.0,,J. O'Bryant misses free throw 2 of 2,71,96
433,4,0:15.0,Defensive rebound by C. Jefferson,,71,96
434,4,0:00.0,,Violation by M. Plumlee (def goaltending),71,96
435,4,0:00.0,M. Brown makes 2-pt layup from 1 ft (assist by D. Morris),,73,96
