,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
379,4,5:36.0,,Turnover by B. Bogdanović (traveling),76,81
380,4,5:27.0,,Violation by B. Bogdanović (kicked ball),76,81
381,4,5:27.0,N. Noel enters the game for H. Sims,,76,81
382,4,5:15.0,R. Covington makes 2-pt layup from 1 ft (assist by T. Wroten),,78,81
383,4,4:49.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by J. Jack),78,83
384,4,4:24.0,M. Carter-Williams misses 2-pt jump shot from 10 ft,,78,83
385,4,4:23.0,,Defensive rebound by Team,78,83
386,4,4:23.0,Loose ball foul by N. Noel (drawn by J. Jordan),,78,83
387,4,4:23.0,,J. Jordan makes free throw 1 of 2,78,84
388,4,4:23.0,,D. Morris enters the game for B. Bogdanović,78,84
389,4,4:23.0,,J. Jordan misses free throw 2 of 2,78,84
390,4,4:21.0,Defensive rebound by R. Covington,,78,84
391,4,4:07.0,M. Carter-Williams makes 2-pt layup from 3 ft (assist by T. Wroten),,80,84
392,4,3:51.0,,Personal foul by M. Carter-Williams (drawn by J. Johnson),80,84
393,4,3:51.0,,J. Johnson makes free throw 1 of 2,80,85
394,4,3:51.0,,J. Johnson makes free throw 2 of 2,80,86
395,4,3:43.0,Personal foul by J. Jordan (drawn by N. Noel),,80,86
396,4,3:34.0,,Violation by J. Jordan (def goaltending),80,86
397,4,3:34.0,L. Mbah a Moute makes 2-pt layup from 1 ft,,82,86
398,4,3:22.0,,J. Jack misses 2-pt jump shot from 5 ft,82,86
399,4,3:21.0,Defensive rebound by M. Carter-Williams,,82,86
400,4,3:14.0,R. Covington makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,85,86
401,4,3:12.0,,Brooklyn full timeout,85,86
402,4,3:12.0,,B. Lopez enters the game for J. Jordan,85,86
403,4,2:47.0,,J. Johnson misses 3-pt jump shot from 23 ft,85,86
404,4,2:46.0,Defensive rebound by L. Mbah a Moute,,85,86
405,4,2:41.0,T. Wroten makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,87,86
406,4,2:41.0,Shooting foul by B. Lopez (drawn by T. Wroten),,87,86
407,4,2:41.0,Philadelphia full timeout,,87,86
408,4,2:41.0,,M. Plumlee enters the game for D. Morris,87,86
409,4,2:41.0,T. Wroten makes free throw 1 of 1,,88,86
410,4,2:28.0,,B. Lopez misses 2-pt jump shot from 21 ft,88,86
411,4,2:26.0,Defensive rebound by R. Covington,,88,86
412,4,2:05.0,Turnover by M. Carter-Williams (bad pass; steal by A. Anderson),,88,86
413,4,1:46.0,,Turnover by J. Jack (bad pass; steal by R. Covington),88,86
414,4,1:26.0,Turnover by N. Noel (bad pass),,88,86
415,4,1:08.0,,J. Johnson misses 2-pt jump shot from 7 ft,88,86
416,4,1:07.0,,Offensive rebound by J. Johnson,88,86
417,4,1:06.0,,J. Johnson misses 2-pt tip-in from 1 ft,88,86
418,4,1:05.0,Defensive rebound by M. Carter-Williams,,88,86
419,4,0:42.0,N. Noel misses 2-pt hook shot from 4 ft,,88,86
420,4,0:41.0,,Defensive rebound by B. Lopez,88,86
421,4,0:36.0,,Brooklyn full timeout,88,86
422,4,0:25.0,,B. Lopez makes 2-pt jump shot from 13 ft,88,88
423,4,0:25.0,Philadelphia full timeout,,88,88
424,4,0:25.0,,D. Morris enters the game for B. Lopez,88,88
425,4,0:03.0,N. Noel makes 2-pt dunk at rim (assist by M. Carter-Williams),,90,88
426,4,0:03.0,,Brooklyn full timeout,90,88
427,4,0:03.0,,B. Lopez enters the game for D. Morris,90,88
428,4,0:03.0,,M. Teletović enters the game for M. Plumlee,90,88
429,4,0:03.0,J. Grant enters the game for T. Wroten,,90,88
430,4,0:01.0,,B. Lopez misses 3-pt jump shot from 26 ft,90,88
431,4,0:00.0,,Offensive rebound by Team,90,88
