,QUARTER,TIME_REMAINING,DENVER_ACTION,PHILADELPHIA_ACTION,DENVER_SCORE,PHILADELPHIA_SCORE
380,4,10:10.0,A. Gee makes 2-pt layup from 1 ft (assist by J. Nelson),,77,87
381,4,9:44.0,,M. Carter-Williams makes 3-pt jump shot from 26 ft (assist by R. Covington),77,90
382,4,9:34.0,J. Nelson makes 2-pt layup from 2 ft,,79,90
383,4,9:16.0,,Turnover by N. Noel (lost ball; steal by G. Harris),79,90
384,4,9:13.0,Shooting foul by L. Mbah a Moute (drawn by A. Gee),,79,90
385,4,9:13.0,A. Gee makes free throw 1 of 2,,80,90
386,4,9:13.0,A. Gee misses free throw 2 of 2,,80,90
387,4,9:12.0,,Defensive rebound by L. Mbah a Moute,80,90
388,4,8:52.0,,H. Thompson misses 3-pt jump shot from 24 ft,80,90
389,4,8:49.0,,Offensive rebound by N. Noel,80,90
390,4,8:49.0,,N. Noel makes 2-pt layup at rim,80,92
391,4,8:34.0,J. Hickson makes 2-pt jump shot from 4 ft (assist by D. Gallinari),,82,92
392,4,8:11.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,82,92
393,4,8:09.0,,Offensive rebound by R. Covington,82,92
394,4,8:09.0,,Shooting foul by J. Nelson (drawn by R. Covington),82,92
395,4,8:09.0,,R. Covington makes free throw 1 of 2,82,93
396,4,8:09.0,,R. Covington makes free throw 2 of 2,82,94
397,4,8:01.0,Turnover by J. Nelson (bad pass; steal by M. Carter-Williams),,82,94
398,4,7:58.0,,Shooting foul by D. Gallinari (drawn by R. Covington),82,94
399,4,7:58.0,,R. Covington makes 2-pt layup from 2 ft (assist by M. Carter-Williams),82,96
400,4,7:58.0,,R. Covington makes free throw 1 of 1,82,97
401,4,7:44.0,Turnover by J. Nelson (bad pass; steal by R. Covington),,82,97
402,4,7:38.0,,R. Covington misses 2-pt jump shot from 5 ft,82,97
403,4,7:36.0,Defensive rebound by J. Nelson,,82,97
404,4,7:29.0,D. Gallinari misses 3-pt jump shot from 24 ft,,82,97
405,4,7:28.0,,Defensive rebound by N. Noel,82,97
406,4,7:08.0,T. Lawson enters the game for A. Gee,,82,97
407,4,7:08.0,A. Afflalo enters the game for J. Nelson,,82,97
408,4,7:08.0,W. Chandler enters the game for G. Harris,,82,97
409,4,7:08.0,,Philadelphia full timeout,82,97
410,4,7:08.0,D. Arthur enters the game for J. Hickson,,82,97
411,4,7:06.0,,R. Covington misses 2-pt jump shot from 20 ft,82,97
412,4,7:04.0,Defensive rebound by A. Afflalo,,82,97
413,4,6:51.0,T. Lawson misses 2-pt layup from 2 ft (block by N. Noel),,82,97
414,4,6:49.0,,Defensive rebound by M. Carter-Williams,82,97
415,4,6:30.0,,M. Carter-Williams misses 2-pt jump shot from 5 ft,82,97
416,4,6:28.0,Defensive rebound by W. Chandler,,82,97
417,4,6:22.0,Personal foul by R. Covington (drawn by T. Lawson),,82,97
418,4,6:07.0,Turnover by A. Afflalo (lost ball; steal by N. Noel),,82,97
419,4,6:03.0,,Turnover by H. Thompson (lost ball),82,97
420,4,5:48.0,W. Chandler misses 2-pt jump shot from 7 ft,,82,97
421,4,5:46.0,,Defensive rebound by N. Noel,82,97
422,4,5:38.0,,Personal foul by A. Afflalo (drawn by N. Noel),82,97
423,4,5:29.0,,M. Carter-Williams makes 2-pt jump shot from 18 ft (assist by R. Covington),82,99
424,4,5:10.0,Shooting foul by H. Thompson (drawn by D. Gallinari),,82,99
425,4,5:10.0,D. Gallinari makes free throw 1 of 2,,83,99
426,4,5:10.0,D. Gallinari makes free throw 2 of 2,,84,99
427,4,4:57.0,,R. Covington misses 3-pt jump shot from 25 ft,84,99
428,4,4:56.0,Defensive rebound by W. Chandler,,84,99
429,4,4:41.0,G. Harris enters the game for D. Arthur,,84,99
430,4,4:34.0,D. Gallinari makes 3-pt jump shot from 25 ft,,87,99
431,4,4:21.0,,Turnover by R. Covington (bad pass),87,99
432,4,4:09.0,W. Chandler makes 2-pt layup at rim (assist by G. Harris),,89,99
433,4,3:44.0,,Turnover by M. Carter-Williams (lost ball; steal by D. Gallinari),89,99
434,4,3:37.0,Turnover by D. Gallinari (lost ball; steal by L. Mbah a Moute),,89,99
435,4,3:26.0,,Personal foul by G. Harris (drawn by M. Carter-Williams),89,99
436,4,3:26.0,Denver full timeout,,89,99
437,4,3:26.0,,J. Grant enters the game for N. Noel,89,99
438,4,3:19.0,,H. Thompson misses 2-pt jump shot from 20 ft,89,99
439,4,3:18.0,,Offensive rebound by Team,89,99
440,4,3:01.0,,J. Grant misses 3-pt jump shot from 26 ft,89,99
441,4,3:00.0,Defensive rebound by D. Gallinari,,89,99
442,4,2:52.0,Turnover by A. Afflalo (lost ball; steal by R. Covington),,89,99
443,4,2:49.0,J. Nelson enters the game for A. Afflalo,,89,99
444,4,2:49.0,,J. Grant makes flagrant free throw 1 of 2,89,100
445,4,2:49.0,,J. Grant makes flagrant free throw 2 of 2,89,101
446,4,2:38.0,,M. Carter-Williams misses 2-pt jump shot from 19 ft,89,101
447,4,2:37.0,Defensive rebound by W. Chandler,,89,101
448,4,2:28.0,J. Nelson misses 3-pt jump shot from 24 ft,,89,101
449,4,2:26.0,,Defensive rebound by R. Covington,89,101
450,4,2:06.0,,M. Carter-Williams misses 3-pt jump shot from 26 ft,89,101
451,4,2:05.0,Defensive rebound by D. Gallinari,,89,101
452,4,1:58.0,D. Gallinari makes 2-pt layup from 1 ft,,91,101
453,4,1:51.0,,M. Carter-Williams misses 2-pt jump shot from 5 ft,91,101
454,4,1:49.0,Defensive rebound by J. Nelson,,91,101
455,4,1:44.0,G. Harris misses 2-pt jump shot from 9 ft (block by H. Thompson),,91,101
456,4,1:44.0,Offensive rebound by Team,,91,101
457,4,1:44.0,Denver full timeout,,91,101
458,4,1:42.0,D. Gallinari makes 2-pt jump shot from 16 ft (assist by W. Chandler),,93,101
459,4,1:25.0,,H. Thompson misses 2-pt jump shot from 20 ft,93,101
460,4,1:23.0,Defensive rebound by Team,,93,101
461,4,1:22.0,Denver full timeout,,93,101
462,4,1:18.0,J. Nelson misses 2-pt jump shot from 23 ft,,93,101
463,4,1:15.0,Offensive rebound by G. Harris,,93,101
464,4,1:05.0,W. Chandler misses 3-pt jump shot from 26 ft,,93,101
465,4,1:03.0,,Defensive rebound by L. Mbah a Moute,93,101
466,4,0:55.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Nelson),93,101
467,4,0:47.0,J. Nelson misses 2-pt jump shot from 3 ft,,93,101
468,4,0:45.0,,Defensive rebound by M. Carter-Williams,93,101
469,4,0:31.0,,Personal foul by J. Nelson (drawn by M. Carter-Williams),93,101
470,4,0:31.0,,M. Carter-Williams misses free throw 1 of 2,93,101
471,4,0:31.0,,Offensive rebound by Team,93,101
472,4,0:31.0,A. Gee enters the game for J. Nelson,,93,101
473,4,0:31.0,,J. Sampson enters the game for L. Mbah a Moute,93,101
474,4,0:31.0,,M. Carter-Williams misses free throw 2 of 2,93,101
475,4,0:31.0,Defensive rebound by W. Chandler,,93,101
476,4,0:26.0,T. Lawson makes 2-pt layup from 1 ft (assist by W. Chandler),,95,101
477,4,0:26.0,,Philadelphia full timeout,95,101
478,4,0:26.0,,H. Sims enters the game for J. Grant,95,101
479,4,0:26.0,,L. Drew enters the game for J. Sampson,95,101
480,4,0:23.0,,Personal foul by G. Harris (drawn by R. Covington),95,101
481,4,0:23.0,,R. Covington makes free throw 1 of 2,95,102
482,4,0:23.0,,R. Covington makes free throw 2 of 2,95,103
483,4,0:23.0,Denver full timeout,,95,103
484,4,0:23.0,,J. Sampson enters the game for R. Covington,95,103
485,4,0:23.0,,J. Grant enters the game for H. Thompson,95,103
486,4,0:23.0,,K. McDaniels enters the game for H. Sims,95,103
487,4,0:23.0,,L. Mbah a Moute enters the game for L. Drew,95,103
488,4,0:13.0,W. Chandler makes 3-pt jump shot from 27 ft (assist by T. Lawson),,98,103
489,4,0:11.0,,Personal foul by T. Lawson (drawn by M. Carter-Williams),98,103
490,4,0:11.0,,M. Carter-Williams makes free throw 1 of 2,98,104
491,4,0:11.0,,M. Carter-Williams makes free throw 2 of 2,98,105
492,4,0:06.0,G. Harris misses 3-pt jump shot from 28 ft,,98,105
493,4,0:04.0,,Defensive rebound by M. Carter-Williams,98,105
