,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA CLIPPERS_ACTION,NEW YORK_SCORE,LA CLIPPERS_SCORE
385,4,3:13.0,Q. Acy misses 3-pt jump shot from 23 ft,,74,92
386,4,3:12.0,,Defensive rebound by S. Hawes,74,92
387,4,3:02.0,,G. Davis misses 2-pt jump shot from 20 ft,74,92
388,4,3:01.0,Defensive rebound by P. Prigioni,,74,92
389,4,2:38.0,Q. Acy makes 2-pt jump shot from 11 ft (assist by J. Smith),,76,92
390,4,2:18.0,,J. Cunningham makes 2-pt jump shot from 18 ft (assist by S. Hawes),76,94
391,4,1:58.0,C. Aldrich misses 2-pt hook shot from 1 ft,,76,94
392,4,1:54.0,,Defensive rebound by G. Davis,76,94
393,4,1:42.0,,Turnover by J. Cunningham (lost ball; steal by S. Larkin),76,94
394,4,1:39.0,J. Smith makes 2-pt layup from 1 ft (assist by S. Larkin),,78,94
395,4,1:39.0,Shooting foul by J. Farmar (drawn by J. Smith),,78,94
396,4,1:39.0,New York full timeout,,78,94
397,4,1:39.0,T. Wear enters the game for P. Prigioni,,78,94
398,4,1:39.0,,E. Udoh enters the game for S. Hawes,78,94
399,4,1:39.0,J. Smith misses free throw 1 of 1,,78,94
400,4,1:37.0,,Defensive rebound by J. Farmar,78,94
401,4,1:22.0,,G. Davis misses 2-pt layup from 1 ft,78,94
402,4,1:20.0,Defensive rebound by C. Aldrich,,78,94
403,4,1:15.0,J. Smith misses 2-pt hook shot from 2 ft,,78,94
404,4,1:15.0,Offensive rebound by Team,,78,94
405,4,1:08.0,J. Smith misses 2-pt jump shot from 18 ft,,78,94
406,4,1:05.0,,Defensive rebound by J. Cunningham,78,94
407,4,1:00.0,,Shooting foul by Q. Acy (drawn by J. Farmar),78,94
408,4,1:00.0,,J. Farmar makes free throw 1 of 2,78,95
409,4,1:00.0,,J. Farmar makes free throw 2 of 2,78,96
410,4,0:47.0,T. Wear misses 2-pt jump shot from 11 ft,,78,96
411,4,0:45.0,,Defensive rebound by G. Davis,78,96
412,4,0:39.0,,J. Farmar makes 3-pt jump shot from 24 ft,78,99
413,4,0:20.0,J. Smith misses 2-pt jump shot from 22 ft,,78,99
414,4,0:18.0,,Defensive rebound by R. Bullock,78,99
