,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
383,4,2:46.0,P. Pierce misses free throw 1 of 2,,89,93
384,4,2:46.0,Offensive rebound by Team,,89,93
385,4,2:46.0,P. Pierce makes free throw 2 of 2,,90,93
386,4,2:22.0,,K. Lowry misses 2-pt jump shot from 18 ft,90,93
387,4,2:21.0,Defensive rebound by D. Gooden,,90,93
388,4,2:10.0,J. Wall makes 3-pt jump shot from 25 ft,,93,93
389,4,1:46.0,,P. Patterson misses 3-pt jump shot from 26 ft,93,93
390,4,1:45.0,Defensive rebound by P. Pierce,,93,93
391,4,1:38.0,D. Gooden misses 3-pt jump shot from 23 ft,,93,93
392,4,1:37.0,,Defensive rebound by Team,93,93
393,4,1:24.0,,D. DeRozan misses 2-pt jump shot from 14 ft (block by P. Pierce),93,93
394,4,1:22.0,Defensive rebound by D. Gooden,,93,93
395,4,1:07.0,J. Wall misses 2-pt jump shot from 5 ft,,93,93
396,4,1:06.0,,Defensive rebound by L. Williams,93,93
397,4,0:59.0,,L. Williams misses 3-pt jump shot from 25 ft,93,93
398,4,0:59.0,Defensive rebound by G. Temple,,93,93
399,4,0:36.0,D. Gooden misses 2-pt jump shot from 6 ft,,93,93
400,4,0:35.0,,Defensive rebound by P. Patterson,93,93
401,4,0:13.0,,D. DeRozan makes 2-pt jump shot from 16 ft,93,95
402,4,0:13.0,Washington full timeout,,93,95
403,4,0:13.0,R. Butler enters the game for G. Temple,,93,95
404,4,0:09.0,J. Wall misses 2-pt layup from 3 ft (block by K. Lowry),,93,95
405,4,0:09.0,Offensive rebound by Team,,93,95
406,4,0:09.0,Washington full timeout,,93,95
407,4,0:09.0,,J. Valančiūnas enters the game for L. Williams,93,95
408,4,0:00.0,J. Wall misses 3-pt jump shot from 25 ft,,93,95
409,4,0:00.0,Offensive rebound by Team,,93,95
