,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PORTLAND_ACTION,LA LAKERS_SCORE,PORTLAND_SCORE
385,4,5:33.0,T. Black enters the game for J. Lin,,77,97
386,4,5:16.0,R. Sacre misses 2-pt jump shot from 19 ft,,77,97
387,4,5:15.0,,Defensive rebound by N. Batum,77,97
388,4,4:52.0,,C. McCollum misses 2-pt jump shot from 17 ft,77,97
389,4,4:51.0,Defensive rebound by T. Black,,77,97
390,4,4:41.0,J. Clarkson makes 2-pt layup from 1 ft,,79,97
391,4,4:24.0,,N. Batum misses 3-pt jump shot from 24 ft,79,97
392,4,4:23.0,,Offensive rebound by M. Leonard,79,97
393,4,4:14.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by S. Blake),79,100
394,4,3:54.0,J. Clarkson makes 2-pt jump shot from 14 ft,,81,100
395,4,3:32.0,,Turnover by T. Robinson (3 sec),81,100
396,4,3:32.0,,A. Crabbe enters the game for N. Batum,81,100
397,4,3:32.0,,W. Barton enters the game for S. Blake,81,100
398,4,3:15.0,W. Ellington misses 3-pt jump shot from 24 ft,,81,100
399,4,3:14.0,,Defensive rebound by M. Leonard,81,100
400,4,3:04.0,,M. Leonard misses 3-pt jump shot from 25 ft,81,100
401,4,3:04.0,Defensive rebound by W. Ellington,,81,100
402,4,2:58.0,Offensive foul by R. Sacre (drawn by M. Leonard),,81,100
403,4,2:58.0,Turnover by R. Sacre (offensive foul),,81,100
404,4,2:58.0,LA Lakers full timeout,,81,100
405,4,2:58.0,,V. Claver enters the game for M. Leonard,81,100
406,4,2:34.0,,C. McCollum misses 2-pt jump shot from 8 ft,81,100
407,4,2:34.0,Defensive rebound by Team,,81,100
408,4,2:22.0,R. Kelly misses 2-pt layup at rim,,81,100
409,4,2:22.0,,Defensive rebound by Team,81,100
410,4,2:22.0,Loose ball foul by R. Sacre (drawn by V. Claver),,81,100
411,4,2:11.0,,A. Crabbe makes 2-pt jump shot from 22 ft (assist by T. Robinson),81,102
412,4,1:54.0,T. Black misses 2-pt jump shot from 18 ft,,81,102
413,4,1:53.0,,Defensive rebound by W. Barton,81,102
414,4,1:38.0,,W. Barton misses 3-pt jump shot from 23 ft,81,102
415,4,1:38.0,Defensive rebound by R. Kelly,,81,102
416,4,1:30.0,R. Sacre makes 2-pt hook shot from 4 ft (assist by J. Clarkson),,83,102
417,4,1:15.0,,A. Crabbe misses 2-pt jump shot from 21 ft,83,102
418,4,1:15.0,Defensive rebound by J. Clarkson,,83,102
419,4,1:05.0,W. Ellington misses 2-pt jump shot from 21 ft,,83,102
420,4,1:04.0,,Defensive rebound by T. Robinson,83,102
421,4,0:52.0,,V. Claver misses 3-pt jump shot from 24 ft,83,102
422,4,0:51.0,Defensive rebound by J. Clarkson,,83,102
423,4,0:45.0,J. Clarkson makes 3-pt jump shot from 25 ft,,86,102
424,4,0:27.0,,T. Robinson misses 2-pt jump shot from 7 ft (block by T. Black),86,102
425,4,0:26.0,Defensive rebound by T. Black,,86,102
426,4,0:15.0,Turnover by R. Kelly (bad pass; steal by W. Barton),,86,102
