,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHILADELPHIA_ACTION,CHARLOTTE_SCORE,PHILADELPHIA_SCORE
373,4,6:13.0,Offensive charge foul by J. Sampson (drawn by M. Kidd-Gilchrist),,98,79
374,4,6:13.0,,Turnover by J. Sampson (offensive foul),98,79
375,4,6:13.0,,M. Carter-Williams enters the game for T. Wroten,98,79
376,4,6:13.0,,R. Covington enters the game for J. Grant,98,79
377,4,5:58.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by R. Covington),,98,79
378,4,5:56.0,Offensive rebound by M. Williams,,98,79
379,4,5:52.0,Turnover by K. Walker (bad pass; steal by N. Noel),,98,79
380,4,5:50.0,,Philadelphia full timeout,98,79
381,4,5:50.0,,H. Thompson enters the game for J. Sampson,98,79
382,4,5:37.0,Offensive charge foul by R. Covington (drawn by M. Kidd-Gilchrist),,98,79
383,4,5:37.0,,Turnover by R. Covington (offensive foul),98,79
384,4,5:17.0,K. Walker makes 2-pt jump shot from 4 ft (assist by G. Henderson),,100,79
385,4,5:17.0,Shooting foul by K. McDaniels (drawn by K. Walker),,100,79
386,4,5:17.0,K. Walker misses free throw 1 of 1,,100,79
387,4,5:16.0,,Defensive rebound by N. Noel,100,79
388,4,5:05.0,,H. Thompson misses 3-pt jump shot from 24 ft,100,79
389,4,5:03.0,Defensive rebound by A. Jefferson,,100,79
390,4,4:48.0,A. Jefferson misses 2-pt layup from 1 ft (block by R. Covington),,100,79
391,4,4:48.0,Offensive rebound by Team,,100,79
392,4,4:47.0,G. Henderson misses 2-pt jump shot from 14 ft,,100,79
393,4,4:45.0,Offensive rebound by G. Henderson,,100,79
394,4,4:40.0,G. Henderson misses 3-pt jump shot from 24 ft,,100,79
395,4,4:39.0,,Defensive rebound by M. Carter-Williams,100,79
396,4,4:30.0,,R. Covington misses 3-pt jump shot from 26 ft,100,79
397,4,4:29.0,Defensive rebound by M. Kidd-Gilchrist,,100,79
398,4,4:11.0,A. Jefferson makes 2-pt jump shot from 3 ft (assist by G. Henderson),,102,79
399,4,3:55.0,,M. Carter-Williams misses 2-pt jump shot from 15 ft,102,79
400,4,3:54.0,Defensive rebound by A. Jefferson,,102,79
401,4,3:38.0,M. Williams misses 3-pt jump shot from 24 ft,,102,79
402,4,3:36.0,,Defensive rebound by N. Noel,102,79
403,4,3:30.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),102,82
404,4,3:17.0,Offensive foul by M. Williams (drawn by H. Thompson),,102,82
405,4,3:17.0,Turnover by M. Williams (offensive foul),,102,82
406,4,3:06.0,,K. McDaniels misses 3-pt jump shot from 23 ft,102,82
407,4,3:04.0,Defensive rebound by M. Williams,,102,82
408,4,2:53.0,Turnover by K. Walker (lost ball; steal by N. Noel),,102,82
409,4,2:51.0,,Turnover by N. Noel (bad pass; steal by M. Kidd-Gilchrist),102,82
410,4,2:51.0,Personal foul by M. Carter-Williams (drawn by M. Kidd-Gilchrist),,102,82
411,4,2:51.0,Official timeout,,102,82
412,4,2:37.0,A. Jefferson makes 2-pt jump shot from 5 ft (assist by G. Henderson),,104,82
413,4,2:26.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,104,82
414,4,2:25.0,Defensive rebound by A. Jefferson,,104,82
415,4,2:05.0,,Offensive charge foul by G. Henderson (drawn by K. McDaniels),104,82
416,4,2:05.0,Turnover by G. Henderson (offensive foul),,104,82
417,4,1:53.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),104,85
418,4,1:37.0,K. Walker misses 2-pt jump shot from 9 ft (block by H. Thompson),,104,85
419,4,1:36.0,Offensive rebound by K. Walker,,104,85
420,4,1:36.0,K. Walker makes 2-pt jump shot from 9 ft,,106,85
421,4,1:26.0,,M. Carter-Williams misses 2-pt layup from 1 ft,106,85
422,4,1:24.0,Defensive rebound by A. Jefferson,,106,85
423,4,1:11.0,A. Jefferson misses 2-pt layup from 1 ft,,106,85
424,4,1:10.0,Offensive rebound by A. Jefferson,,106,85
425,4,1:10.0,A. Jefferson misses 2-pt layup from 1 ft,,106,85
426,4,1:08.0,,Defensive rebound by R. Covington,106,85
427,4,1:00.0,,M. Carter-Williams makes 2-pt layup from 1 ft (assist by R. Covington),106,87
428,4,0:48.0,B. Biyombo enters the game for A. Jefferson,,106,87
429,4,0:42.0,K. Walker makes 3-pt jump shot from 24 ft,,109,87
430,4,0:32.0,,Shooting foul by B. Biyombo (drawn by M. Carter-Williams),109,87
431,4,0:32.0,,M. Carter-Williams makes free throw 1 of 2,109,88
432,4,0:32.0,,M. Carter-Williams makes free throw 2 of 2,109,89
433,4,0:15.0,Turnover by B. Biyombo (lost ball; steal by N. Noel),,109,89
434,4,0:11.0,,M. Carter-Williams makes 2-pt dunk at rim,109,91
