,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
386,4,3:56.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by M. Morris),,100,97
387,4,3:53.0,,Dallas full timeout,100,97
388,4,3:53.0,,D. Nowitzki enters the game for C. Villanueva,100,97
389,4,3:42.0,,R. Jefferson makes 2-pt jump shot from 3 ft (assist by R. Rondo),100,99
390,4,3:14.0,B. Wright misses 2-pt jump shot from 17 ft,,100,99
391,4,3:13.0,,Defensive rebound by T. Chandler,100,99
392,4,3:01.0,,D. Nowitzki makes 2-pt jump shot from 12 ft,100,101
393,4,2:37.0,Loose ball foul by B. Wright (drawn by M. Ellis),,100,101
394,4,2:37.0,Turnover by B. Wright (offensive foul),,100,101
395,4,2:37.0,G. Green enters the game for M. Morris,,100,101
396,4,2:23.0,,T. Chandler misses 2-pt hook shot from 5 ft,100,101
397,4,2:22.0,Defensive rebound by M. Morris,,100,101
398,4,2:08.0,Offensive foul by P. Tucker (drawn by R. Jefferson),,100,101
399,4,2:08.0,Turnover by P. Tucker (offensive foul),,100,101
400,4,1:51.0,,M. Ellis makes 2-pt layup from 2 ft,100,103
401,4,1:51.0,Phoenix full timeout,,100,103
402,4,1:46.0,Shooting block foul by T. Chandler (drawn by E. Bledsoe),,100,103
403,4,1:46.0,E. Bledsoe makes free throw 1 of 2,,101,103
404,4,1:46.0,E. Bledsoe makes free throw 2 of 2,,102,103
405,4,1:25.0,,R. Rondo misses 2-pt jump shot from 19 ft,102,103
406,4,1:24.0,,Offensive rebound by T. Chandler,102,103
407,4,1:19.0,,Personal block foul by M. Morris (drawn by D. Nowitzki),102,103
408,4,1:13.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,102,103
409,4,1:12.0,,Offensive rebound by M. Ellis,102,103
410,4,0:57.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,102,103
411,4,0:56.0,Defensive rebound by Team,,102,103
412,4,0:56.0,,A. Aminu enters the game for D. Nowitzki,102,103
413,4,0:39.0,G. Green misses 3-pt jump shot from 24 ft,,102,103
414,4,0:38.0,,Defensive rebound by R. Rondo,102,103
415,4,0:30.0,,Dallas full timeout,102,103
416,4,0:30.0,,D. Nowitzki enters the game for A. Aminu,102,103
417,4,0:23.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by M. Ellis),102,106
418,4,0:23.0,Phoenix full timeout,,102,106
419,4,0:23.0,,A. Aminu enters the game for D. Nowitzki,102,106
420,4,0:17.0,B. Wright misses 2-pt jump shot from 11 ft,,102,106
421,4,0:16.0,Offensive rebound by P. Tucker,,102,106
422,4,0:16.0,P. Tucker makes 2-pt layup from 2 ft,,104,106
423,4,0:16.0,,Dallas full timeout,104,106
424,4,0:16.0,,J. Barea enters the game for T. Chandler,104,106
425,4,0:16.0,,D. Harris enters the game for R. Rondo,104,106
426,4,0:16.0,,D. Nowitzki enters the game for A. Aminu,104,106
427,4,0:16.0,,Inbound foul by M. Morris,104,106
428,4,0:16.0,,T. Chandler enters the game for D. Harris,104,106
429,4,0:16.0,,R. Rondo enters the game for J. Barea,104,106
430,4,0:16.0,,D. Nowitzki misses free throw 1 of 2,104,106
431,4,0:16.0,,Offensive rebound by Team,104,106
432,4,0:16.0,,D. Nowitzki makes free throw 2 of 2,104,107
433,4,0:16.0,Phoenix full timeout,,104,107
434,4,0:16.0,,A. Aminu enters the game for D. Nowitzki,104,107
435,4,0:12.0,M. Morris misses 3-pt jump shot from 24 ft,,104,107
436,4,0:11.0,Offensive rebound by P. Tucker,,104,107
437,4,0:08.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,104,107
438,4,0:07.0,Offensive rebound by P. Tucker,,104,107
439,4,0:05.0,Turnover by P. Tucker (step out of bounds),,104,107
440,4,0:05.0,,D. Harris enters the game for T. Chandler,104,107
441,4,0:05.0,,D. Nowitzki enters the game for A. Aminu,104,107
442,4,0:04.0,,Turnover by R. Rondo (bad pass; steal by B. Wright),104,107
443,4,0:01.0,M. Morris misses 3-pt jump shot from 24 ft,,104,107
444,4,0:00.0,,Defensive rebound by M. Ellis,104,107
