,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
382,4,3:12.0,,P. Gasol makes free throw 1 of 1,97,91
383,4,3:01.0,P. Millsap makes 2-pt jump shot from 18 ft (assist by J. Teague),,99,91
384,4,2:46.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by D. Rose),99,93
385,4,2:31.0,A. Horford makes 2-pt jump shot from 18 ft (assist by J. Teague),,101,93
386,4,2:09.0,,P. Gasol makes 2-pt jump shot from 15 ft (assist by D. Rose),101,95
387,4,1:49.0,Personal foul by T. Gibson (drawn by P. Millsap),,101,95
388,4,1:49.0,,Chicago full timeout,101,95
389,4,1:49.0,P. Millsap makes free throw 1 of 2,,102,95
390,4,1:49.0,P. Millsap misses free throw 2 of 2,,102,95
391,4,1:48.0,,Defensive rebound by P. Gasol,102,95
392,4,1:32.0,,D. Rose misses 2-pt layup from 2 ft (block by P. Millsap),102,95
393,4,1:30.0,,Offensive rebound by D. Rose,102,95
394,4,1:26.0,,P. Gasol misses 2-pt layup from 3 ft,102,95
395,4,1:25.0,Defensive rebound by A. Horford,,102,95
396,4,1:11.0,J. Teague misses 2-pt jump shot from 4 ft,,102,95
397,4,1:10.0,,Defensive rebound by P. Gasol,102,95
398,4,1:00.0,,D. Rose misses 3-pt jump shot from 25 ft,102,95
399,4,0:59.0,Defensive rebound by J. Teague,,102,95
400,4,0:34.0,P. Millsap misses 3-pt jump shot from 23 ft,,102,95
401,4,0:33.0,Offensive rebound by A. Horford,,102,95
402,4,0:24.0,Personal foul by K. Hinrich (drawn by J. Teague),,102,95
403,4,0:24.0,J. Teague misses free throw 1 of 2,,102,95
404,4,0:24.0,Offensive rebound by Team,,102,95
405,4,0:24.0,J. Teague makes free throw 2 of 2,,103,95
406,4,0:24.0,,Chicago full timeout,103,95
407,4,0:24.0,T. Sefolosha enters the game for J. Teague,,103,95
408,4,0:24.0,,A. Brooks enters the game for K. Hinrich,103,95
409,4,0:14.0,,A. Brooks makes 2-pt layup from 3 ft,103,97
410,4,0:12.0,Personal foul by P. Gasol (drawn by K. Korver),,103,97
411,4,0:12.0,K. Korver makes free throw 1 of 2,,104,97
412,4,0:12.0,K. Korver makes free throw 2 of 2,,105,97
413,4,0:12.0,,Chicago full timeout,105,97
414,4,0:08.0,,Shooting foul by A. Horford (drawn by T. Gibson),105,97
415,4,0:08.0,,T. Gibson makes free throw 1 of 2,105,98
416,4,0:08.0,,T. Gibson makes free throw 2 of 2,105,99
417,4,0:08.0,Atlanta full timeout,,105,99
418,4,0:08.0,J. Teague enters the game for T. Sefolosha,,105,99
419,4,0:03.0,Personal take foul by A. Brooks (drawn by J. Teague),,105,99
420,4,0:03.0,J. Teague makes free throw 1 of 2,,106,99
421,4,0:03.0,J. Teague makes free throw 2 of 2,,107,99
422,4,0:00.0,,D. Rose misses 3-pt jump shot from 48 ft,107,99
423,4,0:00.0,,Offensive rebound by Team,107,99
