,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
388,4,1:17.0,,Defensive rebound by T. Allen,78,94
389,4,0:56.0,,M. Conley misses 2-pt jump shot from 14 ft,78,94
390,4,0:55.0,Defensive rebound by L. Aldridge,,78,94
391,4,0:48.0,Shooting foul by Z. Randolph (drawn by D. Lillard),,78,94
392,4,0:48.0,D. Lillard makes free throw 1 of 2,,79,94
393,4,0:48.0,J. Freeland enters the game for L. Aldridge,,79,94
394,4,0:48.0,A. Crabbe enters the game for N. Batum,,79,94
395,4,0:48.0,,B. Udrih enters the game for T. Allen,79,94
396,4,0:48.0,,V. Carter enters the game for Z. Randolph,79,94
397,4,0:48.0,,J. Green enters the game for M. Gasol,79,94
398,4,0:48.0,,N. Calathes enters the game for M. Conley,79,94
399,4,0:48.0,D. Lillard makes free throw 2 of 2,,80,94
400,4,0:29.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by J. Green),80,97
401,4,0:21.0,Shooting foul by N. Calathes (drawn by D. Lillard),,80,97
402,4,0:21.0,D. Lillard makes free throw 1 of 2,,81,97
403,4,0:21.0,D. Lillard makes free throw 2 of 2,,82,97
