,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
387,4,3:37.0,,Shooting foul by T. Booker (drawn by J. Hamilton),101,78
388,4,3:37.0,,J. Hamilton makes free throw 1 of 2,101,79
389,4,3:37.0,,J. Hamilton makes free throw 2 of 2,101,80
390,4,3:12.0,D. Exum misses 3-pt jump shot from 23 ft,,101,80
391,4,3:11.0,Offensive rebound by Team,,101,80
392,4,3:11.0,Turnover by Team (shot clock),,101,80
393,4,3:11.0,E. Millsap enters the game for G. Hayward,,101,80
394,4,3:11.0,J. Evans enters the game for R. Gobert,,101,80
395,4,3:02.0,,Shooting foul by J. Evans (drawn by A. Wiggins),101,80
396,4,3:02.0,,A. Wiggins makes free throw 1 of 2,101,81
397,4,3:02.0,,A. Wiggins misses free throw 2 of 2,101,81
398,4,3:02.0,Defensive rebound by T. Booker,,101,81
399,4,2:47.0,T. Burke makes 2-pt jump shot from 13 ft,,103,81
400,4,2:47.0,Shooting foul by Z. LaVine (drawn by T. Burke),,103,81
401,4,2:47.0,Utah full timeout,,103,81
402,4,2:47.0,,L. Brown enters the game for A. Wiggins,103,81
403,4,2:47.0,J. Cooley enters the game for T. Booker,,103,81
404,4,2:47.0,T. Burke makes free throw 1 of 1,,104,81
405,4,2:37.0,,Z. LaVine misses 2-pt jump shot from 10 ft,104,81
406,4,2:36.0,Defensive rebound by J. Cooley,,104,81
407,4,2:18.0,T. Burke misses 2-pt layup at rim,,104,81
408,4,2:17.0,,Defensive rebound by R. Hummel,104,81
409,4,2:01.0,,Turnover by L. Brown (bad pass; steal by J. Cooley),104,81
410,4,1:54.0,Turnover by D. Exum (traveling),,104,81
411,4,1:54.0,B. Cotton enters the game for T. Burke,,104,81
412,4,1:40.0,,C. Budinger misses 2-pt jump shot from 18 ft,104,81
413,4,1:35.0,Defensive rebound by J. Evans,,104,81
414,4,1:12.0,J. Cooley misses 2-pt layup from 2 ft,,104,81
415,4,1:12.0,Offensive rebound by Team,,104,81
416,4,1:12.0,C. Johnson enters the game for D. Exum,,104,81
417,4,1:03.0,J. Evans misses 2-pt jump shot from 12 ft,,104,81
418,4,1:02.0,,Defensive rebound by R. Hummel,104,81
419,4,0:48.0,,Personal foul by C. Johnson (drawn by R. Hummel),104,81
420,4,0:48.0,,R. Hummel makes free throw 1 of 2,104,82
421,4,0:48.0,,R. Hummel makes free throw 2 of 2,104,83
422,4,0:31.0,E. Millsap misses 3-pt jump shot from 24 ft,,104,83
423,4,0:30.0,,Defensive rebound by R. Hummel,104,83
424,4,0:23.0,,Shooting foul by J. Evans (drawn by Z. LaVine),104,83
425,4,0:23.0,,Z. LaVine makes free throw 1 of 2,104,84
426,4,0:23.0,,Z. LaVine misses free throw 2 of 2,104,84
427,4,0:22.0,Defensive rebound by J. Evans,,104,84
