,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,SACRAMENTO_ACTION,WASHINGTON_SCORE,SACRAMENTO_SCORE
388,4,4:04.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by D. Cousins),80,101
389,4,3:40.0,D. Gooden misses 2-pt jump shot from 21 ft,,80,101
390,4,3:39.0,Offensive rebound by M. Webster,,80,101
391,4,3:39.0,M. Webster makes 2-pt tip-in from 3 ft,,82,101
392,4,3:23.0,,Offensive foul by D. Cousins (drawn by D. Gooden),82,101
393,4,3:23.0,,Turnover by D. Cousins (offensive foul),82,101
394,4,3:23.0,,R. McCallum enters the game for A. Miller,82,101
395,4,3:23.0,O. Porter enters the game for R. Sessions,,82,101
396,4,3:23.0,D. Blair enters the game for D. Gooden,,82,101
397,4,3:08.0,K. Séraphin misses 2-pt jump shot from 10 ft,,82,101
398,4,3:05.0,Offensive rebound by D. Blair,,82,101
399,4,3:04.0,D. Blair makes 2-pt layup from 2 ft,,84,101
400,4,2:47.0,,Shooting foul by K. Séraphin (drawn by D. Cousins),84,101
401,4,2:47.0,,Sacramento full timeout,84,101
402,4,2:47.0,,D. Cousins makes free throw 1 of 2,84,102
403,4,2:47.0,,D. Cousins makes free throw 2 of 2,84,103
404,4,2:31.0,Turnover by D. Blair (bad pass; steal by D. Cousins),,84,103
405,4,2:29.0,,Turnover by B. McLemore (bad pass; steal by O. Porter),84,103
406,4,2:28.0,Personal foul by R. Gay (drawn by O. Porter),,84,103
407,4,2:28.0,,C. Landry enters the game for R. Gay,84,103
408,4,2:11.0,K. Séraphin misses 2-pt hook shot from 10 ft,,84,103
409,4,2:11.0,Offensive rebound by T. Murry,,84,103
410,4,2:05.0,T. Murry misses 2-pt jump shot from 6 ft,,84,103
411,4,2:04.0,,Defensive rebound by D. Cousins,84,103
412,4,1:44.0,,Turnover by O. Casspi (bad pass; steal by K. Séraphin),84,103
413,4,1:39.0,Turnover by T. Murry (bad pass; steal by B. McLemore),,84,103
414,4,1:21.0,,R. McCallum makes 3-pt jump shot from 23 ft (assist by D. Cousins),84,106
415,4,1:14.0,Shooting foul by B. McLemore (drawn by M. Webster),,84,106
416,4,1:14.0,M. Webster makes free throw 1 of 2,,85,106
417,4,1:14.0,,R. Hollins enters the game for D. Cousins,85,106
418,4,1:14.0,,N. Stauskas enters the game for O. Casspi,85,106
419,4,1:14.0,M. Webster makes free throw 2 of 2,,86,106
420,4,0:56.0,,N. Stauskas misses 2-pt jump shot from 3 ft,86,106
421,4,0:55.0,,Offensive rebound by R. McCallum,86,106
422,4,0:34.0,,B. McLemore makes 3-pt jump shot from 23 ft (assist by R. McCallum),86,109
423,4,0:24.0,O. Porter misses 3-pt jump shot from 23 ft,,86,109
424,4,0:23.0,,Defensive rebound by C. Landry,86,109
