,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
389,4,0:06.0,Memphis full timeout,,90,89
390,4,0:04.0,Personal take foul by S. Ibaka (drawn by Z. Randolph),,90,89
391,4,0:03.0,Personal take foul by J. Lamb (drawn by C. Lee),,90,89
392,4,0:03.0,C. Lee makes free throw 1 of 2,,91,89
393,4,0:03.0,C. Lee misses free throw 2 of 2,,91,89
394,4,0:02.0,,Defensive rebound by S. Adams,91,89
395,4,0:02.0,,Oklahoma City full timeout,91,89
396,4,0:02.0,T. Allen enters the game for V. Carter,,91,89
397,4,0:00.0,,S. Ibaka misses 3-pt jump shot from 25 ft,91,89
398,4,0:00.0,Defensive rebound by Team,,91,89
