,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
389,4,9:20.0,Defensive rebound by T. Ennis,,69,91
390,4,9:10.0,T. Warren misses 2-pt jump shot from 21 ft,,69,91
391,4,9:09.0,,Defensive rebound by N. Collison,69,91
392,4,8:56.0,,Turnover by R. Jackson (bad pass; steal by T. Warren),69,91
393,4,8:52.0,T. Ennis makes 2-pt layup at rim (assist by T. Warren),,71,91
394,4,8:52.0,,Oklahoma City full timeout,71,91
395,4,8:37.0,,P. Jones makes 2-pt jump shot from 4 ft,71,93
396,4,8:37.0,,Shooting foul by T. Warren (drawn by P. Jones),71,93
397,4,8:37.0,,P. Jones makes free throw 1 of 1,71,94
398,4,8:22.0,S. Randolph misses 2-pt jump shot from 23 ft,,71,94
399,4,8:21.0,,Defensive rebound by P. Jones,71,94
400,4,8:05.0,Offensive charge foul by R. Jackson (drawn by S. Randolph),,71,94
401,4,8:05.0,,Turnover by R. Jackson (offensive foul),71,94
402,4,8:05.0,,I. Smith enters the game for R. Jackson,71,94
403,4,7:48.0,A. Len misses 2-pt jump shot from 12 ft,,71,94
404,4,7:47.0,,Defensive rebound by Team,71,94
405,4,7:36.0,,I. Smith misses 2-pt jump shot from 4 ft,71,94
406,4,7:35.0,,Offensive rebound by I. Smith,71,94
407,4,7:30.0,,N. Collison makes 2-pt jump shot from 17 ft (assist by I. Smith),71,96
408,4,7:15.0,S. Randolph makes 2-pt layup from 1 ft (assist by T. Ennis),,73,96
409,4,7:15.0,Shooting foul by N. Collison (drawn by S. Randolph),,73,96
410,4,7:15.0,,M. McGary enters the game for N. Collison,73,96
411,4,7:15.0,S. Randolph misses free throw 1 of 1,,73,96
412,4,7:14.0,Offensive rebound by A. Goodwin,,73,96
413,4,7:14.0,A. Goodwin misses 2-pt dunk from 1 ft,,73,96
414,4,7:13.0,,Defensive rebound by K. Perkins,73,96
415,4,7:07.0,,A. Morrow misses 3-pt jump shot from 22 ft,73,96
416,4,7:05.0,Defensive rebound by A. Goodwin,,73,96
417,4,6:59.0,T. Ennis makes 2-pt jump shot from 3 ft (assist by A. Goodwin),,75,96
418,4,6:35.0,,K. Perkins makes 2-pt hook shot from 4 ft (assist by I. Smith),75,98
419,4,6:12.0,T. Warren misses 2-pt jump shot from 22 ft,,75,98
420,4,6:11.0,,Defensive rebound by A. Morrow,75,98
421,4,6:06.0,,P. Jones makes 2-pt dunk at rim (assist by A. Morrow),75,100
422,4,5:47.0,Shooting foul by P. Jones (drawn by S. Randolph),,75,100
423,4,5:47.0,Official timeout,,75,100
424,4,5:47.0,A. Tolliver enters the game for A. Len,,75,100
425,4,5:47.0,S. Randolph makes free throw 1 of 2,,76,100
426,4,5:47.0,,Violation by K. Perkins (lane),76,100
427,4,5:47.0,S. Randolph misses free throw 2 of 2,,76,100
428,4,5:46.0,,Defensive rebound by M. McGary,76,100
429,4,5:32.0,,Turnover by M. McGary (bad pass; steal by A. Tolliver),76,100
430,4,5:23.0,S. Randolph misses 2-pt jump shot from 3 ft (block by K. Perkins),,76,100
431,4,5:23.0,Offensive rebound by Team,,76,100
432,4,5:07.0,T. Ennis misses 3-pt jump shot from 26 ft,,76,100
433,4,5:07.0,,Defensive rebound by M. McGary,76,100
434,4,4:59.0,,I. Smith makes 2-pt layup from 1 ft,76,102
435,4,4:57.0,Phoenix full timeout,,76,102
436,4,4:44.0,T. Ennis makes 3-pt jump shot from 24 ft (assist by A. Goodwin),,79,102
437,4,4:29.0,,Turnover by A. Morrow (bad pass; steal by S. Randolph),79,102
438,4,4:24.0,T. Warren makes 2-pt layup from 1 ft (assist by A. Goodwin),,81,102
439,4,4:03.0,,M. McGary makes 2-pt layup from 1 ft (assist by K. Perkins),81,104
440,4,3:40.0,T. Ennis makes 2-pt jump shot from 4 ft (assist by T. Warren),,83,104
441,4,3:23.0,,P. Jones makes 2-pt layup from 2 ft (assist by I. Smith),83,106
442,4,3:05.0,T. Warren makes 2-pt jump shot from 5 ft (assist by T. Ennis),,85,106
443,4,2:42.0,,K. Perkins misses 2-pt jump shot from 15 ft,85,106
444,4,2:42.0,Defensive rebound by T. Ennis,,85,106
445,4,2:21.0,T. Warren misses 2-pt jump shot from 5 ft,,85,106
446,4,2:21.0,Offensive rebound by S. Randolph,,85,106
447,4,2:18.0,S. Randolph misses 2-pt layup from 1 ft,,85,106
448,4,2:16.0,,Defensive rebound by I. Smith,85,106
449,4,2:11.0,,I. Smith misses 2-pt layup from 1 ft,85,106
450,4,2:10.0,,Offensive rebound by M. McGary,85,106
451,4,2:07.0,,Turnover by M. McGary (bad pass; steal by A. Goodwin),85,106
452,4,2:03.0,A. Goodwin misses 2-pt layup from 2 ft,,85,106
453,4,2:02.0,,Defensive rebound by K. Perkins,85,106
454,4,1:48.0,,Shooting foul by T. Ennis (drawn by M. McGary),85,106
455,4,1:48.0,,M. McGary misses free throw 1 of 2,85,106
456,4,1:48.0,,Offensive rebound by Team,85,106
457,4,1:48.0,,M. McGary makes free throw 2 of 2,85,107
458,4,1:35.0,T. Ennis makes 2-pt layup from 1 ft,,87,107
459,4,1:22.0,,Turnover by K. Perkins (lost ball; steal by S. Randolph),87,107
460,4,1:16.0,A. Goodwin misses 2-pt jump shot from 5 ft (block by P. Jones),,87,107
461,4,1:14.0,,Defensive rebound by M. McGary,87,107
462,4,1:08.0,,A. Morrow makes 3-pt jump shot from 23 ft (assist by P. Jones),87,110
463,4,1:01.0,Shooting foul by K. Perkins (drawn by S. Randolph),,87,110
464,4,1:01.0,S. Randolph misses free throw 1 of 2,,87,110
465,4,1:01.0,Offensive rebound by Team,,87,110
466,4,1:01.0,S. Randolph makes free throw 2 of 2,,88,110
467,4,0:45.0,,A. Morrow makes 2-pt layup from 2 ft,88,112
468,4,0:36.0,A. Goodwin misses 3-pt jump shot from 25 ft,,88,112
469,4,0:35.0,,Defensive rebound by I. Smith,88,112
470,4,0:31.0,,I. Smith misses 2-pt layup from 1 ft (block by A. Goodwin),88,112
471,4,0:28.0,Defensive rebound by S. Randolph,,88,112
472,4,0:22.0,A. Tolliver misses 3-pt jump shot from 23 ft,,88,112
473,4,0:21.0,,Defensive rebound by A. Morrow,88,112
