,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
390,4,3:58.0,J. Clarkson makes 2-pt jump shot from 3 ft,,77,112
391,4,3:35.0,,Turnover by J. Farmar (lost ball; steal by N. Young),77,112
392,4,3:29.0,J. Clarkson makes 2-pt dunk at rim (assist by N. Young),,79,112
393,4,3:09.0,,C. Wilcox misses 2-pt jump shot from 21 ft,79,112
394,4,3:08.0,Defensive rebound by R. Kelly,,79,112
395,4,2:57.0,Shooting foul by R. Bullock (drawn by N. Young),,79,112
396,4,2:57.0,N. Young makes 3-pt jump shot from 24 ft,,82,112
397,4,2:57.0,N. Young makes free throw 1 of 1,,83,112
398,4,2:41.0,,C. Wilcox makes 2-pt layup from 1 ft (assist by J. Farmar),83,114
399,4,2:23.0,N. Young misses 2-pt jump shot from 6 ft,,83,114
400,4,2:22.0,,Defensive rebound by Team,83,114
401,4,2:08.0,,C. Wilcox misses 3-pt jump shot from 23 ft,83,114
402,4,2:06.0,Defensive rebound by T. Black,,83,114
403,4,2:00.0,T. Black makes 2-pt dunk at rim (assist by J. Lin),,85,114
404,4,1:44.0,,E. Udoh misses 2-pt jump shot from 10 ft,85,114
405,4,1:43.0,Defensive rebound by T. Black,,85,114
406,4,1:30.0,T. Black misses 2-pt layup from 2 ft,,85,114
407,4,1:29.0,,Defensive rebound by Team,85,114
408,4,1:14.0,,C. Wilcox misses 2-pt jump shot from 19 ft,85,114
409,4,1:12.0,Defensive rebound by R. Kelly,,85,114
410,4,1:04.0,N. Young misses 2-pt jump shot from 9 ft,,85,114
411,4,1:03.0,,Defensive rebound by R. Bullock,85,114
412,4,0:48.0,,G. Davis misses 3-pt jump shot from 25 ft,85,114
413,4,0:47.0,Defensive rebound by R. Kelly,,85,114
414,4,0:42.0,J. Lin makes 2-pt layup from 1 ft,,87,114
415,4,0:22.0,,R. Bullock misses 3-pt jump shot from 26 ft,87,114
416,4,0:20.0,Defensive rebound by R. Kelly,,87,114
417,4,0:10.0,J. Clarkson makes 2-pt layup from 2 ft (assist by J. Lin),,89,114
