,QUARTER,TIME_REMAINING,TORONTO_ACTION,LA LAKERS_ACTION,TORONTO_SCORE,LA LAKERS_SCORE
384,4,5:10.0,,K. Bryant misses 2-pt layup from 1 ft,97,98
385,4,5:08.0,Defensive rebound by J. Valančiūnas,,97,98
386,4,5:00.0,J. Valančiūnas misses 2-pt jump shot from 3 ft (block by K. Bryant),,97,98
387,4,4:57.0,,Defensive rebound by C. Boozer,97,98
388,4,4:53.0,,Turnover by N. Young (bad pass; steal by K. Lowry),97,98
389,4,4:49.0,Toronto full timeout,,97,98
390,4,4:49.0,,J. Hill enters the game for R. Sacre,97,98
391,4,4:32.0,T. Ross makes 2-pt jump shot from 16 ft (assist by L. Williams),,99,98
392,4,4:15.0,,Turnover by C. Boozer (bad pass; steal by K. Lowry),99,98
393,4,4:09.0,K. Lowry makes 2-pt layup from 1 ft,,101,98
394,4,3:50.0,,K. Bryant makes 2-pt jump shot from 9 ft,101,100
395,4,3:30.0,L. Williams misses 2-pt jump shot from 15 ft,,101,100
396,4,3:26.0,Offensive rebound by T. Ross,,101,100
397,4,3:20.0,L. Williams misses 3-pt jump shot from 23 ft,,101,100
398,4,3:18.0,,Defensive rebound by C. Boozer,101,100
399,4,2:59.0,,K. Bryant makes 2-pt jump shot from 17 ft,101,102
400,4,2:59.0,,Shooting foul by T. Ross (drawn by K. Bryant),101,102
401,4,2:59.0,,LA Lakers full timeout,101,102
402,4,2:59.0,G. Vásquez enters the game for T. Ross,,101,102
403,4,2:59.0,J. Johnson enters the game for L. Williams,,101,102
404,4,2:59.0,,K. Bryant misses free throw 1 of 1,101,102
405,4,2:57.0,Defensive rebound by J. Valančiūnas,,101,102
406,4,2:47.0,K. Lowry misses 2-pt jump shot from 11 ft,,101,102
407,4,2:46.0,Offensive rebound by Team,,101,102
408,4,2:42.0,Personal foul by J. Hill (drawn by J. Valančiūnas),,101,102
409,4,2:35.0,Shooting foul by N. Young (drawn by K. Lowry),,101,102
410,4,2:35.0,K. Lowry makes free throw 1 of 2,,102,102
411,4,2:35.0,K. Lowry makes free throw 2 of 2,,103,102
412,4,2:19.0,,K. Bryant misses 2-pt jump shot from 15 ft,103,102
413,4,2:18.0,,Offensive rebound by Team,103,102
414,4,2:18.0,Loose ball foul by K. Lowry (drawn by J. Hill),,103,102
415,4,2:18.0,,J. Hill misses free throw 1 of 2,103,102
416,4,2:18.0,,Offensive rebound by Team,103,102
417,4,2:18.0,,J. Hill makes free throw 2 of 2,103,103
418,4,2:05.0,G. Vásquez misses 3-pt jump shot from 25 ft,,103,103
419,4,2:03.0,Offensive rebound by K. Lowry,,103,103
420,4,2:03.0,K. Lowry misses 2-pt tip-in at rim,,103,103
421,4,2:01.0,,Defensive rebound by J. Hill,103,103
422,4,1:58.0,,K. Bryant makes 2-pt layup from 1 ft,103,105
423,4,1:45.0,J. Valančiūnas misses 2-pt layup from 2 ft,,103,105
424,4,1:43.0,Offensive rebound by J. Valančiūnas,,103,105
425,4,1:43.0,Shooting foul by C. Boozer (drawn by J. Valančiūnas),,103,105
426,4,1:43.0,J. Valančiūnas makes free throw 1 of 2,,104,105
427,4,1:43.0,J. Valančiūnas misses free throw 2 of 2,,104,105
428,4,1:42.0,,Defensive rebound by J. Hill,104,105
429,4,1:31.0,,N. Young makes 3-pt jump shot from 23 ft (assist by K. Bryant),104,108
430,4,1:24.0,Toronto full timeout,,104,108
431,4,1:24.0,L. Williams enters the game for J. Valančiūnas,,104,108
432,4,1:24.0,,W. Johnson enters the game for C. Boozer,104,108
433,4,1:19.0,Shooting foul by K. Bryant (drawn by K. Lowry),,104,108
434,4,1:19.0,K. Lowry makes free throw 1 of 2,,105,108
435,4,1:19.0,,C. Boozer enters the game for W. Johnson,105,108
436,4,1:19.0,T. Ross enters the game for G. Vásquez,,105,108
437,4,1:19.0,J. Valančiūnas enters the game for L. Williams,,105,108
438,4,1:19.0,K. Lowry makes free throw 2 of 2,,106,108
439,4,0:56.0,,K. Bryant misses 2-pt jump shot from 10 ft,106,108
440,4,0:55.0,Defensive rebound by J. Johnson,,106,108
441,4,0:44.0,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),,109,108
442,4,0:35.0,,Shooting foul by J. Valančiūnas (drawn by K. Bryant),109,108
443,4,0:35.0,,K. Bryant makes free throw 1 of 2,109,109
444,4,0:35.0,L. Williams enters the game for J. Valančiūnas,,109,109
445,4,0:35.0,,R. Price enters the game for J. Lin,109,109
446,4,0:35.0,,W. Johnson enters the game for C. Boozer,109,109
447,4,0:35.0,,K. Bryant misses free throw 2 of 2,109,109
448,4,0:33.0,Defensive rebound by P. Patterson,,109,109
449,4,0:13.0,Offensive foul by K. Lowry (drawn by R. Price),,109,109
450,4,0:13.0,Turnover by K. Lowry (offensive foul),,109,109
451,4,0:13.0,,J. Lin enters the game for R. Price,109,109
452,4,0:13.0,J. Valančiūnas enters the game for L. Williams,,109,109
453,4,0:02.0,,K. Bryant misses 2-pt layup from 3 ft (block by J. Valančiūnas),109,109
454,4,0:01.0,Defensive rebound by J. Johnson,,109,109
455,1OT,4:50.0,,Personal foul by K. Lowry (drawn by J. Lin),109,109
456,1OT,4:40.0,,Shooting foul by J. Johnson (drawn by K. Bryant),109,109
457,1OT,4:40.0,,K. Bryant misses free throw 1 of 2,109,109
458,1OT,4:40.0,,Offensive rebound by Team,109,109
459,1OT,4:40.0,,K. Bryant makes free throw 2 of 2,109,110
460,1OT,4:28.0,K. Lowry misses 3-pt jump shot from 26 ft,,109,110
461,1OT,4:25.0,,Defensive rebound by N. Young,109,110
462,1OT,4:18.0,,K. Bryant misses 2-pt jump shot from 9 ft,109,110
463,1OT,4:15.0,Defensive rebound by J. Valančiūnas,,109,110
464,1OT,4:02.0,Shooting foul by J. Hill (drawn by K. Lowry),,109,110
465,1OT,4:02.0,K. Lowry makes free throw 1 of 2,,110,110
466,1OT,4:02.0,K. Lowry misses free throw 2 of 2,,110,110
467,1OT,4:02.0,Offensive rebound by Team,,110,110
468,1OT,4:02.0,Toronto full timeout,,110,110
469,1OT,3:51.0,K. Lowry misses 2-pt layup from 2 ft (block by J. Hill),,110,110
470,1OT,3:49.0,,Defensive rebound by J. Hill,110,110
471,1OT,3:35.0,,K. Bryant misses 2-pt jump shot from 12 ft,110,110
472,1OT,3:34.0,Defensive rebound by J. Valančiūnas,,110,110
473,1OT,3:22.0,T. Ross misses 3-pt jump shot from 24 ft,,110,110
474,1OT,3:20.0,,Defensive rebound by J. Lin,110,110
475,1OT,2:59.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by J. Lin),110,113
476,1OT,2:44.0,P. Patterson misses 3-pt jump shot from 24 ft,,110,113
477,1OT,2:42.0,,Defensive rebound by J. Hill,110,113
478,1OT,2:23.0,,K. Bryant makes 2-pt jump shot from 14 ft,110,115
479,1OT,2:23.0,,Shooting foul by J. Johnson (drawn by K. Bryant),110,115
480,1OT,2:23.0,G. Vásquez enters the game for J. Johnson,,110,115
481,1OT,2:23.0,,K. Bryant makes free throw 1 of 1,110,116
482,1OT,2:10.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,112,116
483,1OT,1:52.0,,K. Bryant makes 2-pt jump shot from 14 ft,112,118
484,1OT,1:41.0,K. Lowry misses 2-pt layup from 2 ft (block by J. Hill),,112,118
485,1OT,1:38.0,,Defensive rebound by J. Lin,112,118
486,1OT,1:36.0,Violation by T. Ross (def goaltending),,112,118
487,1OT,1:36.0,,J. Lin makes 2-pt layup at rim,112,120
488,1OT,1:36.0,Toronto full timeout,,112,120
489,1OT,1:36.0,L. Williams enters the game for J. Valančiūnas,,112,120
490,1OT,1:29.0,L. Williams misses 2-pt jump shot from 3 ft,,112,120
491,1OT,1:25.0,Offensive rebound by P. Patterson,,112,120
492,1OT,1:25.0,P. Patterson misses 2-pt tip-in at rim,,112,120
493,1OT,1:22.0,,Defensive rebound by K. Bryant,112,120
494,1OT,1:21.0,,Shooting foul by P. Patterson (drawn by N. Young),112,120
495,1OT,1:21.0,,N. Young makes free throw 1 of 2,112,121
496,1OT,1:21.0,,N. Young misses free throw 2 of 2,112,121
497,1OT,1:19.0,Defensive rebound by P. Patterson,,112,121
498,1OT,1:06.0,K. Lowry misses 3-pt jump shot from 22 ft,,112,121
499,1OT,1:05.0,Offensive rebound by P. Patterson,,112,121
500,1OT,1:02.0,T. Ross makes 3-pt jump shot from 25 ft (assist by P. Patterson),,115,121
501,1OT,1:02.0,,Personal foul by K. Lowry (drawn by J. Lin),115,121
502,1OT,1:02.0,,J. Lin makes free throw 1 of 2,115,122
503,1OT,1:02.0,,J. Lin makes free throw 2 of 2,115,123
504,1OT,0:54.0,T. Ross makes 3-pt jump shot from 23 ft (assist by K. Lowry),,118,123
505,1OT,0:48.0,,W. Johnson makes 2-pt dunk at rim (assist by J. Hill),118,125
506,1OT,0:44.0,K. Lowry makes 2-pt layup from 1 ft,,120,125
507,1OT,0:41.0,,Personal foul by L. Williams (drawn by J. Lin),120,125
508,1OT,0:41.0,,J. Lin makes free throw 1 of 2,120,126
509,1OT,0:41.0,,J. Lin makes free throw 2 of 2,120,127
510,1OT,0:41.0,Toronto full timeout,,120,127
511,1OT,0:38.0,L. Williams misses 3-pt jump shot from 25 ft,,120,127
512,1OT,0:36.0,,Defensive rebound by K. Bryant,120,127
513,1OT,0:14.0,,W. Johnson misses 3-pt jump shot from 23 ft,120,127
514,1OT,0:12.0,Defensive rebound by K. Lowry,,120,127
515,1OT,0:09.0,K. Lowry makes 2-pt layup from 1 ft,,122,127
516,1OT,0:09.0,Shooting foul by J. Lin (drawn by K. Lowry),,122,127
517,1OT,0:09.0,K. Lowry misses free throw 1 of 1,,122,127
518,1OT,0:07.0,Offensive rebound by K. Lowry,,122,127
519,1OT,0:04.0,K. Lowry misses 2-pt jump shot from 3 ft (block by W. Johnson),,122,127
520,1OT,0:03.0,,Defensive rebound by W. Johnson,122,127
521,1OT,0:03.0,,Personal foul by K. Lowry (drawn by W. Johnson),122,127
522,1OT,0:03.0,,W. Johnson makes free throw 1 of 2,122,128
523,1OT,0:03.0,L. Fields enters the game for K. Lowry,,122,128
524,1OT,0:03.0,,W. Johnson makes free throw 2 of 2,122,129
525,1OT,0:03.0,T. Ross misses 3-pt jump shot from 53 ft,,122,129
526,1OT,0:00.0,Offensive rebound by Team,,122,129
