,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA CLIPPERS_ACTION,PORTLAND_SCORE,LA CLIPPERS_SCORE
388,4,6:35.0,N. Batum makes 2-pt jump shot from 18 ft (assist by R. Lopez),,85,92
389,4,6:16.0,,B. Griffin makes 2-pt jump shot from 13 ft,85,94
390,4,6:01.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Lillard),,88,94
391,4,5:34.0,,J. Redick makes 2-pt jump shot from 21 ft,88,96
392,4,5:12.0,L. Aldridge misses 2-pt jump shot from 11 ft,,88,96
393,4,5:11.0,,Defensive rebound by B. Griffin,88,96
394,4,4:56.0,,B. Griffin misses 2-pt jump shot from 17 ft,88,96
395,4,4:55.0,Defensive rebound by R. Lopez,,88,96
396,4,4:49.0,N. Batum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,91,96
397,4,4:49.0,,LA Clippers full timeout,91,96
398,4,4:49.0,,J. Crawford enters the game for M. Barnes,91,96
399,4,4:30.0,,B. Griffin misses 2-pt hook shot from 8 ft,91,96
400,4,4:29.0,Defensive rebound by D. Lillard,,91,96
401,4,4:12.0,N. Batum misses 2-pt jump shot from 22 ft,,91,96
402,4,4:10.0,,Defensive rebound by D. Jordan,91,96
403,4,4:00.0,,C. Paul makes 2-pt jump shot from 16 ft,91,98
404,4,3:41.0,W. Matthews misses 3-pt jump shot from 25 ft,,91,98
405,4,3:39.0,,Defensive rebound by C. Paul,91,98
406,4,3:23.0,,C. Paul makes 2-pt jump shot from 17 ft,91,100
407,4,3:05.0,D. Lillard makes 2-pt layup from 1 ft,,93,100
408,4,2:43.0,,C. Paul misses 2-pt jump shot from 15 ft,93,100
409,4,2:42.0,,Offensive rebound by D. Jordan,93,100
410,4,2:25.0,,C. Paul makes 2-pt jump shot from 9 ft,93,102
411,4,2:24.0,Portland full timeout,,93,102
412,4,2:12.0,D. Lillard makes 2-pt layup at rim,,95,102
413,4,1:59.0,,Personal foul by D. Lillard (drawn by B. Griffin),95,102
414,4,1:58.0,,Away from play foul by L. Aldridge (drawn by D. Jordan),95,102
415,4,1:58.0,,J. Redick misses free throw 1 of 1,95,102
416,4,1:58.0,,Offensive rebound by Team,95,102
417,4,1:49.0,,C. Paul misses 3-pt jump shot from 26 ft,95,102
418,4,1:48.0,Defensive rebound by L. Aldridge,,95,102
419,4,1:37.0,D. Lillard makes 3-pt jump shot from 31 ft,,98,102
420,4,1:19.0,,Personal foul by N. Batum (drawn by D. Jordan),98,102
421,4,1:19.0,,D. Jordan misses free throw 1 of 2,98,102
422,4,1:19.0,,Offensive rebound by Team,98,102
423,4,1:19.0,,D. Jordan misses free throw 2 of 2,98,102
424,4,1:16.0,Defensive rebound by N. Batum,,98,102
425,4,1:10.0,D. Lillard makes 2-pt layup at rim,,100,102
426,4,1:10.0,,LA Clippers full timeout,100,102
427,4,0:50.0,,B. Griffin misses 2-pt jump shot from 19 ft,100,102
428,4,0:48.0,Defensive rebound by D. Lillard,,100,102
429,4,0:42.0,D. Lillard misses 3-pt jump shot from 25 ft,,100,102
430,4,0:40.0,,Defensive rebound by C. Paul,100,102
431,4,0:39.0,,Personal take foul by L. Aldridge (drawn by C. Paul),100,102
432,4,0:39.0,,C. Paul makes free throw 1 of 2,100,103
433,4,0:39.0,,M. Barnes enters the game for J. Redick,100,103
434,4,0:39.0,,C. Paul makes free throw 2 of 2,100,104
435,4,0:39.0,Portland full timeout,,100,104
436,4,0:39.0,S. Blake enters the game for R. Lopez,,100,104
437,4,0:35.0,D. Lillard makes 2-pt layup from 2 ft (assist by N. Batum),,102,104
438,4,0:11.0,,C. Paul misses 2-pt jump shot from 18 ft,102,104
439,4,0:08.0,,Offensive rebound by D. Jordan,102,104
440,4,0:07.0,,Personal take foul by L. Aldridge (drawn by J. Crawford),102,104
441,4,0:07.0,,J. Crawford makes free throw 1 of 2,102,105
442,4,0:07.0,,J. Crawford makes free throw 2 of 2,102,106
443,4,0:07.0,Portland full timeout,,102,106
444,4,0:04.0,W. Matthews misses 3-pt jump shot from 23 ft,,102,106
445,4,0:03.0,,Defensive rebound by J. Crawford,102,106
