,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
387,4,5:50.0,Personal foul by J. Sullinger (drawn by L. Mbah a Moute),,80,88
388,4,5:50.0,L. Mbah a Moute misses free throw 1 of 2,,80,88
389,4,5:50.0,Offensive rebound by Team,,80,88
390,4,5:50.0,H. Sims enters the game for N. Noel,,80,88
391,4,5:50.0,L. Mbah a Moute misses free throw 2 of 2,,80,88
392,4,5:47.0,Offensive rebound by L. Mbah a Moute,,80,88
393,4,5:43.0,R. Covington misses 3-pt jump shot from 24 ft,,80,88
394,4,5:42.0,,Defensive rebound by M. Thornton,80,88
395,4,5:33.0,Violation by T. Frazier (kicked ball),,80,88
396,4,5:27.0,,T. Zeller misses 2-pt jump shot from 6 ft,80,88
397,4,5:26.0,,Offensive rebound by J. Sullinger,80,88
398,4,5:25.0,,Shooting foul by L. Mbah a Moute (drawn by J. Sullinger),80,88
399,4,5:25.0,,J. Sullinger makes 2-pt layup from 1 ft,80,90
400,4,5:25.0,,J. Sullinger makes free throw 1 of 1,80,91
401,4,5:16.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by T. Frazier),,82,91
402,4,5:02.0,,M. Thornton misses 3-pt jump shot from 26 ft,82,91
403,4,5:01.0,Defensive rebound by R. Covington,,82,91
404,4,4:52.0,R. Covington misses 3-pt jump shot from 27 ft,,82,91
405,4,4:51.0,,Defensive rebound by J. Sullinger,82,91
406,4,4:44.0,,M. Thornton misses 2-pt jump shot from 20 ft,82,91
407,4,4:43.0,Defensive rebound by T. Frazier,,82,91
408,4,4:42.0,Personal foul by J. Sullinger (drawn by T. Frazier),,82,91
409,4,4:42.0,T. Frazier misses free throw 1 of 2,,82,91
410,4,4:42.0,Offensive rebound by Team,,82,91
411,4,4:42.0,,A. Bradley enters the game for M. Thornton,82,91
412,4,4:42.0,T. Frazier misses free throw 2 of 2,,82,91
413,4,4:40.0,,Defensive rebound by J. Sullinger,82,91
414,4,4:20.0,,A. Bradley misses 2-pt jump shot from 7 ft,82,91
415,4,4:19.0,,Offensive rebound by J. Sullinger,82,91
416,4,4:18.0,,J. Sullinger makes 2-pt layup from 1 ft,82,93
417,4,4:18.0,Philadelphia full timeout,,82,93
418,4,4:18.0,K. McDaniels enters the game for H. Thompson,,82,93
419,4,4:02.0,Turnover by R. Covington (bad pass; steal by A. Bradley),,82,93
420,4,3:58.0,,J. Crowder makes 2-pt layup at rim,82,95
421,4,3:41.0,H. Sims makes 2-pt jump shot from 10 ft (assist by T. Frazier),,84,95
422,4,3:24.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by M. Smart),84,97
423,4,3:07.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,84,97
424,4,3:06.0,Offensive rebound by K. McDaniels,,84,97
425,4,3:03.0,Turnover by K. McDaniels (bad pass; steal by J. Crowder),,84,97
426,4,2:52.0,,A. Bradley makes 2-pt layup from 1 ft (assist by M. Smart),84,99
427,4,2:52.0,Philadelphia full timeout,,84,99
428,4,2:52.0,H. Thompson enters the game for K. McDaniels,,84,99
429,4,2:52.0,J. Grant enters the game for H. Sims,,84,99
430,4,2:43.0,R. Covington makes 2-pt layup from 1 ft (assist by T. Frazier),,86,99
431,4,2:24.0,,Shooting foul by J. Grant (drawn by T. Zeller),86,99
432,4,2:24.0,,T. Zeller makes free throw 1 of 2,86,100
433,4,2:24.0,,T. Zeller makes free throw 2 of 2,86,101
434,4,2:10.0,R. Covington makes 3-pt jump shot from 26 ft (assist by T. Frazier),,89,101
435,4,1:50.0,,Shooting foul by T. Frazier (drawn by J. Sullinger),89,101
436,4,1:50.0,,J. Sullinger makes free throw 1 of 2,89,102
437,4,1:50.0,,J. Sullinger makes free throw 2 of 2,89,103
438,4,1:44.0,R. Covington misses 3-pt jump shot from 26 ft,,89,103
439,4,1:41.0,,Defensive rebound by J. Crowder,89,103
440,4,1:30.0,,T. Zeller makes 2-pt layup from 1 ft (assist by M. Smart),89,105
441,4,1:15.0,T. Frazier makes 2-pt jump shot from 14 ft (assist by H. Thompson),,91,105
442,4,1:04.0,J. Sampson enters the game for L. Mbah a Moute,,91,105
443,4,1:04.0,,P. Pressey enters the game for M. Smart,91,105
444,4,0:59.0,,J. Sullinger misses 3-pt jump shot from 25 ft,91,105
445,4,0:58.0,Defensive rebound by T. Frazier,,91,105
446,4,0:52.0,Personal block foul by J. Sullinger (drawn by J. Grant),,91,105
447,4,0:52.0,J. Grant misses free throw 1 of 2,,91,105
448,4,0:52.0,Offensive rebound by Team,,91,105
449,4,0:52.0,K. McDaniels enters the game for T. Frazier,,91,105
450,4,0:52.0,J. Grant misses free throw 2 of 2,,91,105
451,4,0:50.0,,Defensive rebound by J. Sullinger,91,105
452,4,0:41.0,,P. Pressey makes 2-pt jump shot from 3 ft,91,107
453,4,0:35.0,J. Sampson makes 2-pt layup from 2 ft,,93,107
454,4,0:35.0,Shooting foul by P. Pressey (drawn by J. Sampson),,93,107
455,4,0:35.0,J. Sampson misses free throw 1 of 1,,93,107
456,4,0:33.0,Offensive rebound by J. Grant,,93,107
457,4,0:24.0,J. Sampson misses 3-pt jump shot from 26 ft,,93,107
458,4,0:24.0,Offensive rebound by H. Thompson,,93,107
459,4,0:21.0,R. Covington makes 3-pt jump shot from 22 ft (assist by H. Thompson),,96,107
