,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
394,4,4:22.0,,J. Jerebko misses 3-pt jump shot from 25 ft,95,87
395,4,4:20.0,Defensive rebound by I. Shumpert,,95,87
396,4,4:09.0,K. Irving misses 2-pt jump shot from 20 ft,,95,87
397,4,4:08.0,,Defensive rebound by E. Turner,95,87
398,4,4:03.0,,A. Bradley misses 3-pt jump shot from 26 ft,95,87
399,4,4:01.0,,Offensive rebound by J. Crowder,95,87
400,4,3:59.0,,J. Crowder makes 2-pt layup from 1 ft,95,89
401,4,3:34.0,T. Thompson misses 2-pt layup from 1 ft,,95,89
402,4,3:33.0,,Defensive rebound by J. Crowder,95,89
403,4,3:27.0,,Personal foul by K. Love (drawn by J. Jerebko),95,89
404,4,3:27.0,J. Smith enters the game for I. Shumpert,,95,89
405,4,3:21.0,,A. Bradley misses 3-pt jump shot from 25 ft,95,89
406,4,3:21.0,Defensive rebound by J. Smith,,95,89
407,4,3:08.0,Personal foul by J. Crowder (drawn by K. Love),,95,89
408,4,3:04.0,Turnover by L. James (back court),,95,89
409,4,3:04.0,,Boston full timeout,95,89
410,4,2:45.0,,E. Turner makes 3-pt jump shot from 25 ft (assist by J. Crowder),95,92
411,4,2:19.0,K. Irving misses 2-pt jump shot from 7 ft,,95,92
412,4,2:18.0,Offensive rebound by T. Thompson,,95,92
413,4,2:13.0,K. Love makes 3-pt jump shot from 23 ft (assist by K. Irving),,98,92
414,4,1:56.0,,J. Jerebko misses 2-pt jump shot from 3 ft (block by T. Thompson),98,92
415,4,1:55.0,,Offensive rebound by Team,98,92
416,4,1:52.0,,Offensive foul by J. Crowder (drawn by L. James),98,92
417,4,1:52.0,,Turnover by J. Crowder (offensive foul),98,92
418,4,1:32.0,J. Smith misses 3-pt jump shot from 26 ft,,98,92
419,4,1:31.0,,Defensive rebound by J. Jerebko,98,92
420,4,1:15.0,,E. Turner misses 2-pt layup from 2 ft (block by L. James),98,92
421,4,1:14.0,,Offensive rebound by J. Crowder,98,92
422,4,1:14.0,,Shooting foul by T. Thompson (drawn by J. Crowder),98,92
423,4,1:14.0,,J. Crowder makes free throw 1 of 2,98,93
424,4,1:14.0,,B. Bass enters the game for J. Jerebko,98,93
425,4,1:14.0,,J. Crowder misses free throw 2 of 2,98,93
426,4,1:13.0,Defensive rebound by J. Smith,,98,93
427,4,1:12.0,Cleveland full timeout,,98,93
428,4,0:52.0,L. James misses 2-pt jump shot from 18 ft,,98,93
429,4,0:50.0,Offensive rebound by T. Thompson,,98,93
430,4,0:27.0,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),,101,93
431,4,0:27.0,,Boston full timeout,101,93
432,4,0:27.0,,I. Thomas enters the game for B. Bass,101,93
433,4,0:27.0,I. Shumpert enters the game for K. Love,,101,93
434,4,0:19.0,,A. Bradley makes 2-pt layup from 2 ft (assist by E. Turner),101,95
435,4,0:18.0,Personal take foul by E. Turner (drawn by K. Irving),,101,95
436,4,0:18.0,,B. Bass enters the game for T. Zeller,101,95
437,4,0:18.0,,M. Smart enters the game for I. Thomas,101,95
438,4,0:18.0,K. Love enters the game for T. Thompson,,101,95
439,4,0:14.0,Personal take foul by A. Bradley (drawn by K. Irving),,101,95
440,4,0:14.0,K. Irving makes free throw 1 of 2,,102,95
441,4,0:14.0,T. Thompson enters the game for K. Love,,102,95
442,4,0:14.0,,I. Thomas enters the game for E. Turner,102,95
443,4,0:14.0,,J. Sullinger enters the game for B. Bass,102,95
444,4,0:14.0,,T. Zeller enters the game for J. Crowder,102,95
445,4,0:14.0,,L. Datome enters the game for M. Smart,102,95
446,4,0:14.0,K. Irving makes free throw 2 of 2,,103,95
447,4,0:06.0,,Turnover by J. Sullinger (lost ball),103,95
