,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
385,4,6:43.0,,Offensive rebound by D. Wade,88,94
386,4,6:36.0,,M. Chalmers misses 3-pt jump shot from 25 ft,88,94
387,4,6:34.0,,Offensive rebound by D. Wade,88,94
388,4,6:33.0,,Shooting foul by L. Williams (drawn by M. Chalmers),88,94
389,4,6:33.0,,M. Chalmers makes free throw 1 of 2,88,95
390,4,6:33.0,,L. Deng enters the game for S. Napier,88,95
391,4,6:33.0,,M. Chalmers makes free throw 2 of 2,88,96
392,4,6:17.0,G. Vásquez makes 2-pt jump shot from 18 ft,,90,96
393,4,5:51.0,,D. Wade misses 2-pt jump shot from 16 ft (block by J. Johnson),90,96
394,4,5:50.0,,Offensive rebound by M. Chalmers,90,96
395,4,5:48.0,,M. Chalmers misses 3-pt jump shot from 24 ft,90,96
396,4,5:47.0,,Offensive rebound by S. Williams,90,96
397,4,5:45.0,,S. Williams makes 2-pt tip-in at rim,90,98
398,4,5:23.0,D. DeRozan makes 3-pt jump shot from 23 ft (assist by L. Williams),,93,98
399,4,4:59.0,,C. Bosh misses 2-pt jump shot from 11 ft,93,98
400,4,4:58.0,Defensive rebound by D. DeRozan,,93,98
401,4,4:51.0,Toronto full timeout,,93,98
402,4,4:51.0,K. Lowry enters the game for L. Williams,,93,98
403,4,4:42.0,D. DeRozan misses 2-pt layup from 2 ft (block by L. Deng),,93,98
404,4,4:41.0,,Defensive rebound by M. Chalmers,93,98
405,4,4:29.0,,S. Williams makes 3-pt jump shot from 23 ft (assist by L. Deng),93,101
406,4,4:05.0,G. Vásquez misses 3-pt jump shot from 25 ft,,93,101
407,4,4:04.0,,Defensive rebound by C. Bosh,93,101
408,4,3:47.0,,Turnover by D. Wade (lost ball; steal by G. Vásquez),93,101
409,4,3:45.0,Personal foul by M. Chalmers (drawn by K. Lowry),,93,101
410,4,3:38.0,D. DeRozan makes 2-pt jump shot from 15 ft (assist by G. Vásquez),,95,101
411,4,3:22.0,,Personal foul by K. Lowry (drawn by L. Deng),95,101
412,4,3:22.0,,L. Deng misses free throw 1 of 2,95,101
413,4,3:22.0,,Offensive rebound by Team,95,101
414,4,3:22.0,,L. Deng makes free throw 2 of 2,95,102
415,4,3:12.0,Turnover by K. Lowry (lost ball; steal by S. Williams),,95,102
416,4,2:56.0,,L. Deng misses 3-pt jump shot from 25 ft,95,102
417,4,2:55.0,Defensive rebound by G. Vásquez,,95,102
418,4,2:51.0,Turnover by G. Vásquez (bad pass),,95,102
419,4,2:51.0,Official timeout,,95,102
420,4,2:51.0,,N. Cole enters the game for M. Chalmers,95,102
421,4,2:51.0,J. Valančiūnas enters the game for T. Hansbrough,,95,102
422,4,2:32.0,,C. Bosh misses 2-pt jump shot from 14 ft,95,102
423,4,2:31.0,Defensive rebound by J. Valančiūnas,,95,102
424,4,2:12.0,J. Valančiūnas misses 2-pt hook shot from 3 ft,,95,102
425,4,2:11.0,,Defensive rebound by C. Bosh,95,102
426,4,1:56.0,,Shooting foul by J. Valančiūnas (drawn by C. Bosh),95,102
427,4,1:56.0,,C. Bosh misses free throw 1 of 2,95,102
428,4,1:56.0,,Offensive rebound by Team,95,102
429,4,1:56.0,,C. Bosh makes free throw 2 of 2,95,103
430,4,1:49.0,Shooting foul by N. Cole (drawn by K. Lowry),,95,103
431,4,1:49.0,K. Lowry misses free throw 1 of 3,,95,103
432,4,1:49.0,Offensive rebound by Team,,95,103
433,4,1:49.0,K. Lowry makes free throw 2 of 3,,96,103
434,4,1:49.0,K. Lowry misses free throw 3 of 3,,96,103
435,4,1:48.0,,Defensive rebound by C. Bosh,96,103
436,4,1:33.0,,Shooting foul by G. Vásquez (drawn by D. Wade),96,103
437,4,1:33.0,,D. Wade misses free throw 1 of 2,96,103
438,4,1:33.0,,Offensive rebound by Team,96,103
439,4,1:33.0,,D. Wade makes free throw 2 of 2,96,104
440,4,1:23.0,D. DeRozan makes 2-pt jump shot from 19 ft,,98,104
441,4,1:04.0,,S. Williams misses 3-pt jump shot from 24 ft,98,104
442,4,1:03.0,,Offensive rebound by C. Bosh,98,104
443,4,0:49.0,,Shooting foul by J. Johnson (drawn by D. Wade),98,104
444,4,0:49.0,,D. Wade misses free throw 1 of 2,98,104
445,4,0:49.0,,Offensive rebound by Team,98,104
446,4,0:49.0,L. Williams enters the game for J. Johnson,,98,104
447,4,0:49.0,,M. Chalmers enters the game for S. Williams,98,104
448,4,0:49.0,,D. Wade makes free throw 2 of 2,98,105
449,4,0:39.0,D. DeRozan misses 2-pt jump shot from 19 ft,,98,105
450,4,0:38.0,Offensive rebound by Team,,98,105
451,4,0:38.0,,Loose ball foul by M. Chalmers (drawn by K. Lowry),98,105
452,4,0:38.0,K. Lowry makes free throw 1 of 2,,99,105
453,4,0:38.0,T. Hansbrough enters the game for J. Valančiūnas,,99,105
454,4,0:38.0,J. Johnson enters the game for L. Williams,,99,105
455,4,0:38.0,K. Lowry makes free throw 2 of 2,,100,105
456,4,0:31.0,,Miami full timeout,100,105
457,4,0:31.0,,Miami full timeout,100,105
458,4,0:31.0,,S. Napier enters the game for M. Chalmers,100,105
459,4,0:25.0,,Personal foul by G. Vásquez (drawn by C. Bosh),100,105
460,4,0:25.0,J. Valančiūnas enters the game for G. Vásquez,,100,105
461,4,0:25.0,,C. Bosh misses free throw 1 of 2,100,105
462,4,0:25.0,,Offensive rebound by Team,100,105
463,4,0:25.0,,C. Bosh makes free throw 2 of 2,100,106
464,4,0:25.0,Toronto full timeout,,100,106
465,4,0:25.0,T. Ross enters the game for T. Hansbrough,,100,106
466,4,0:25.0,L. Williams enters the game for J. Johnson,,100,106
467,4,0:21.0,K. Lowry makes 2-pt hook shot from 8 ft,,102,106
468,4,0:17.0,,Personal foul by T. Ross (drawn by L. Deng),102,106
469,4,0:17.0,,L. Deng misses free throw 1 of 2,102,106
470,4,0:17.0,,Offensive rebound by Team,102,106
471,4,0:17.0,T. Hansbrough enters the game for T. Ross,,102,106
472,4,0:17.0,J. Johnson enters the game for L. Williams,,102,106
473,4,0:17.0,,L. Deng makes free throw 2 of 2,102,107
474,4,0:17.0,Toronto full timeout,,102,107
475,4,0:17.0,L. Williams enters the game for T. Hansbrough,,102,107
476,4,0:17.0,T. Ross enters the game for J. Johnson,,102,107
477,4,0:12.0,L. Williams misses 3-pt jump shot from 25 ft,,102,107
478,4,0:11.0,Offensive rebound by Team,,102,107
479,4,0:03.0,T. Ross misses 3-pt jump shot from 25 ft,,102,107
480,4,0:02.0,,Defensive rebound by L. Deng,102,107
