,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
388,4,6:31.0,Shooting foul by J. Crowder (drawn by L. Galloway),,76,96
389,4,6:31.0,L. Galloway makes 2-pt layup from 2 ft,,78,96
390,4,6:31.0,L. Galloway makes free throw 1 of 1,,79,96
391,4,6:11.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),79,99
392,4,5:56.0,C. Early makes 2-pt jump shot from 3 ft,,81,99
393,4,5:35.0,,J. Jerebko makes 3-pt jump shot from 24 ft (assist by J. Crowder),81,102
394,4,5:13.0,L. Amundson misses 2-pt jump shot from 7 ft,,81,102
395,4,5:12.0,,Defensive rebound by A. Bradley,81,102
396,4,5:03.0,,Turnover by I. Thomas (lost ball; steal by L. Amundson),81,102
397,4,4:59.0,Turnover by L. Amundson (bad pass; steal by A. Bradley),,81,102
398,4,4:54.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by A. Bradley),81,105
399,4,4:52.0,New York full timeout,,81,105
400,4,4:52.0,Official timeout,,81,105
401,4,4:52.0,Q. Acy enters the game for L. Amundson,,81,105
402,4,4:52.0,A. Bargnani enters the game for J. Smith,,81,105
403,4,4:40.0,Q. Acy makes 2-pt jump shot from 16 ft (assist by A. Bargnani),,83,105
404,4,4:23.0,,J. Jerebko makes 2-pt layup from 1 ft (assist by I. Thomas),83,107
405,4,4:07.0,Turnover by L. Galloway (bad pass; steal by A. Bradley),,83,107
406,4,3:49.0,,A. Bradley misses 3-pt jump shot from 25 ft,83,107
407,4,3:48.0,Defensive rebound by A. Shved,,83,107
408,4,3:46.0,Personal foul by A. Bradley (drawn by A. Shved),,83,107
409,4,3:46.0,A. Shved makes free throw 1 of 2,,84,107
410,4,3:46.0,,L. Datome enters the game for A. Bradley,84,107
411,4,3:46.0,A. Shved makes free throw 2 of 2,,85,107
412,4,3:22.0,,M. Smart makes 2-pt layup from 3 ft,85,109
413,4,3:09.0,A. Bargnani makes 2-pt jump shot from 7 ft (assist by C. Early),,87,109
414,4,2:54.0,,J. Jerebko makes 3-pt jump shot from 24 ft (assist by I. Thomas),87,112
415,4,2:36.0,A. Bargnani makes 2-pt jump shot from 9 ft (assist by A. Shved),,89,112
416,4,2:28.0,,Boston full timeout,89,112
417,4,2:28.0,,S. Randolph enters the game for I. Thomas,89,112
418,4,2:28.0,,J. Young enters the game for M. Smart,89,112
419,4,2:28.0,,P. Pressey enters the game for J. Crowder,89,112
420,4,2:08.0,,L. Datome misses 3-pt jump shot from 27 ft,89,112
421,4,2:06.0,Defensive rebound by Q. Acy,,89,112
422,4,1:46.0,A. Bargnani makes 2-pt jump shot from 22 ft (assist by Q. Acy),,91,112
423,4,1:30.0,,P. Pressey makes 3-pt jump shot from 27 ft (assist by J. Jerebko),91,115
424,4,1:17.0,Shooting foul by J. Young (drawn by A. Shved),,91,115
425,4,1:17.0,A. Shved makes free throw 1 of 2,,92,115
426,4,1:17.0,A. Shved makes free throw 2 of 2,,93,115
427,4,1:03.0,,L. Datome misses 3-pt jump shot from 25 ft,93,115
428,4,1:01.0,Defensive rebound by Q. Acy,,93,115
429,4,0:52.0,Q. Acy misses 2-pt jump shot from 19 ft,,93,115
430,4,0:51.0,,Defensive rebound by P. Pressey,93,115
431,4,0:29.0,,P. Pressey misses 2-pt jump shot from 3 ft,93,115
432,4,0:28.0,Defensive rebound by A. Shved,,93,115
433,4,0:28.0,Personal foul by S. Randolph (drawn by A. Shved),,93,115
434,4,0:28.0,A. Shved misses free throw 1 of 2,,93,115
435,4,0:28.0,Offensive rebound by Team,,93,115
436,4,0:28.0,A. Shved makes free throw 2 of 2,,94,115
437,4,0:04.0,,Turnover by Team (shot clock),94,115
438,4,0:01.0,L. Galloway misses 3-pt jump shot from 35 ft,,94,115
439,4,0:00.0,Offensive rebound by Team,,94,115
