,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
391,4,6:42.0,A. Bradley makes 2-pt layup from 1 ft (assist by M. Smart),,74,79
392,4,6:26.0,,L. Allen misses 2-pt hook shot from 8 ft,74,79
393,4,6:25.0,Defensive rebound by M. Smart,,74,79
394,4,6:07.0,J. Crowder makes 2-pt layup from 1 ft (assist by M. Smart),,76,79
395,4,5:48.0,,Shooting foul by B. Bass (drawn by L. Allen),76,79
396,4,5:48.0,,L. Allen makes free throw 1 of 2,76,80
397,4,5:48.0,,L. Allen makes free throw 2 of 2,76,81
398,4,5:33.0,B. Bass makes 3-pt jump shot from 23 ft (assist by A. Bradley),,79,81
399,4,5:15.0,,D. West makes 2-pt jump shot from 5 ft (assist by S. Hill),79,83
400,4,5:15.0,,Shooting foul by K. Olynyk (drawn by D. West),79,83
401,4,5:15.0,,R. Hibbert enters the game for L. Allen,79,83
402,4,5:15.0,,R. Stuckey enters the game for C. Miles,79,83
403,4,5:15.0,J. Sullinger enters the game for K. Olynyk,,79,83
404,4,5:15.0,,D. West misses free throw 1 of 1,79,83
405,4,5:14.0,,Offensive rebound by D. West,79,83
406,4,5:01.0,,Turnover by D. West (bad pass; steal by J. Crowder),79,83
407,4,4:49.0,A. Bradley makes 2-pt jump shot from 12 ft,,81,83
408,4,4:28.0,,R. Hibbert makes 2-pt hook shot from 6 ft (assist by D. West),81,85
409,4,4:10.0,M. Smart makes 3-pt jump shot from 26 ft (assist by J. Sullinger),,84,85
410,4,3:48.0,,D. Sloan misses 2-pt jump shot from 8 ft (block by B. Bass),84,85
411,4,3:46.0,Defensive rebound by J. Crowder,,84,85
412,4,3:39.0,M. Smart misses 3-pt jump shot from 25 ft,,84,85
413,4,3:38.0,,Defensive rebound by S. Hill,84,85
414,4,3:23.0,,S. Hill makes 2-pt dunk at rim (assist by R. Hibbert),84,87
415,4,3:22.0,Boston full timeout,,84,87
416,4,3:22.0,E. Turner enters the game for J. Crowder,,84,87
417,4,3:22.0,,C. Watson enters the game for D. Sloan,84,87
418,4,2:59.0,M. Smart misses 3-pt jump shot from 24 ft (block by S. Hill),,84,87
419,4,2:57.0,,Defensive rebound by R. Hibbert,84,87
420,4,2:47.0,,Turnover by C. Watson (lost ball; steal by M. Smart),84,87
421,4,2:47.0,Clear path foul by R. Hibbert,,84,87
422,4,2:47.0,K. Olynyk enters the game for B. Bass,,84,87
423,4,2:47.0,M. Smart misses clear path free throw 1 of 2,,84,87
424,4,2:47.0,Offensive rebound by Team,,84,87
425,4,2:47.0,M. Smart makes clear path free throw 2 of 2,,85,87
426,4,2:36.0,A. Bradley misses 2-pt jump shot from 20 ft,,85,87
427,4,2:35.0,,Defensive rebound by S. Hill,85,87
428,4,2:19.0,,R. Hibbert misses 2-pt jump shot from 9 ft (block by J. Sullinger),85,87
429,4,2:18.0,Defensive rebound by Team,,85,87
430,4,2:06.0,A. Bradley makes 2-pt jump shot from 20 ft,,87,87
431,4,1:41.0,,S. Hill makes 2-pt jump shot from 6 ft,87,89
432,4,1:27.0,J. Sullinger makes 3-pt jump shot from 26 ft (assist by E. Turner),,90,89
433,4,1:05.0,,C. Watson makes 2-pt jump shot from 20 ft (assist by R. Stuckey),90,91
434,4,0:53.0,Offensive foul by J. Sullinger (drawn by R. Stuckey),,90,91
435,4,0:53.0,Turnover by J. Sullinger (offensive foul),,90,91
436,4,0:53.0,,Indiana full timeout,90,91
437,4,0:53.0,B. Bass enters the game for K. Olynyk,,90,91
438,4,0:53.0,,C. Miles enters the game for S. Hill,90,91
439,4,0:40.0,,C. Miles misses 2-pt jump shot from 14 ft (block by B. Bass),90,91
440,4,0:39.0,Defensive rebound by M. Smart,,90,91
441,4,0:34.0,Boston full timeout,,90,91
442,4,0:34.0,,S. Hill enters the game for C. Miles,90,91
443,4,0:34.0,K. Olynyk enters the game for B. Bass,,90,91
444,4,0:27.0,M. Smart misses 2-pt jump shot from 14 ft,,90,91
445,4,0:26.0,,Defensive rebound by Team,90,91
446,4,0:26.0,B. Bass enters the game for K. Olynyk,,90,91
447,4,0:26.0,,Indiana full timeout,90,91
448,4,0:26.0,J. Crowder enters the game for J. Sullinger,,90,91
449,4,0:26.0,,C. Miles enters the game for S. Hill,90,91
450,4,0:26.0,,L. Scola enters the game for R. Hibbert,90,91
451,4,0:22.0,,Personal foul by A. Bradley (drawn by C. Miles),90,91
452,4,0:22.0,,C. Miles makes free throw 1 of 2,90,92
453,4,0:22.0,J. Sullinger enters the game for E. Turner,,90,92
454,4,0:22.0,T. Zeller enters the game for B. Bass,,90,92
455,4,0:22.0,,C. Miles misses free throw 2 of 2,90,92
456,4,0:22.0,Defensive rebound by J. Crowder,,90,92
457,4,0:22.0,Boston full timeout,,90,92
458,4,0:22.0,E. Turner enters the game for T. Zeller,,90,92
459,4,0:22.0,K. Olynyk enters the game for M. Smart,,90,92
460,4,0:22.0,,S. Hill enters the game for C. Miles,90,92
461,4,0:22.0,,R. Hibbert enters the game for L. Scola,90,92
462,4,0:17.0,Personal foul by C. Watson (drawn by E. Turner),,90,92
463,4,0:10.0,Shooting foul by R. Hibbert (drawn by E. Turner),,90,92
464,4,0:10.0,E. Turner misses free throw 1 of 2,,90,92
465,4,0:10.0,Offensive rebound by Team,,90,92
466,4,0:10.0,B. Bass enters the game for K. Olynyk,,90,92
467,4,0:10.0,E. Turner makes free throw 2 of 2,,91,92
468,4,0:10.0,,Indiana full timeout,91,92
469,4,0:10.0,M. Smart enters the game for B. Bass,,91,92
470,4,0:10.0,,L. Scola enters the game for S. Hill,91,92
471,4,0:10.0,,C. Miles enters the game for R. Hibbert,91,92
472,4,0:09.0,,Personal take foul by E. Turner (drawn by D. West),91,92
473,4,0:09.0,,D. West makes free throw 1 of 2,91,93
474,4,0:09.0,T. Zeller enters the game for E. Turner,,91,93
475,4,0:09.0,,D. West makes free throw 2 of 2,91,94
476,4,0:09.0,Boston full timeout,,91,94
477,4,0:09.0,,S. Hill enters the game for C. Miles,91,94
478,4,0:09.0,M. Thornton enters the game for J. Crowder,,91,94
479,4,0:09.0,E. Turner enters the game for T. Zeller,,91,94
480,4,0:09.0,K. Olynyk enters the game for M. Smart,,91,94
481,4,0:04.0,A. Bradley makes 3-pt jump shot from 22 ft (assist by J. Sullinger),,94,94
482,4,0:00.0,,D. West misses 3-pt jump shot from 25 ft,94,94
483,4,0:00.0,,Offensive rebound by Team,94,94
484,1OT,4:38.0,,C. Watson makes 3-pt jump shot from 23 ft (assist by R. Hibbert),94,97
485,1OT,4:22.0,B. Bass makes 2-pt jump shot from 14 ft (assist by E. Turner),,96,97
486,1OT,4:06.0,,D. West makes 2-pt jump shot from 11 ft,96,99
487,1OT,4:06.0,,Shooting foul by M. Smart (drawn by D. West),96,99
488,1OT,4:06.0,,D. West makes free throw 1 of 1,96,100
489,1OT,3:53.0,B. Bass misses 3-pt jump shot from 23 ft,,96,100
490,1OT,3:52.0,,Defensive rebound by C. Miles,96,100
491,1OT,3:39.0,,R. Hibbert misses 2-pt hook shot from 8 ft,96,100
492,1OT,3:38.0,Defensive rebound by J. Sullinger,,96,100
493,1OT,3:25.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by J. Sullinger),,99,100
494,1OT,3:02.0,,R. Stuckey makes 2-pt layup from 3 ft,99,102
495,1OT,2:38.0,M. Smart misses 3-pt jump shot from 27 ft,,99,102
496,1OT,2:37.0,,Defensive rebound by R. Stuckey,99,102
497,1OT,2:30.0,,C. Watson misses 2-pt layup from 2 ft (block by M. Smart),99,102
498,1OT,2:30.0,,Offensive rebound by Team,99,102
499,1OT,2:30.0,K. Olynyk enters the game for B. Bass,,99,102
500,1OT,2:22.0,,Turnover by R. Hibbert (lost ball; steal by E. Turner),99,102
501,1OT,2:19.0,A. Bradley makes 2-pt layup from 1 ft,,101,102
502,1OT,1:57.0,,R. Hibbert misses 2-pt jump shot from 18 ft,101,102
503,1OT,1:56.0,Defensive rebound by E. Turner,,101,102
504,1OT,1:45.0,E. Turner makes 2-pt jump shot from 15 ft,,103,102
505,1OT,1:34.0,,R. Stuckey misses 2-pt jump shot from 5 ft,103,102
506,1OT,1:33.0,,Offensive rebound by D. West,103,102
507,1OT,1:30.0,,Turnover by D. West (bad pass; steal by E. Turner),103,102
508,1OT,1:15.0,J. Sullinger misses 3-pt jump shot from 27 ft,,103,102
509,1OT,1:14.0,,Defensive rebound by C. Watson,103,102
510,1OT,1:10.0,,D. West misses 2-pt layup from 2 ft,103,102
511,1OT,1:09.0,Defensive rebound by E. Turner,,103,102
512,1OT,0:54.0,E. Turner misses 2-pt jump shot from 18 ft,,103,102
513,1OT,0:53.0,Offensive rebound by J. Sullinger,,103,102
514,1OT,0:53.0,J. Sullinger misses 2-pt tip-in from 1 ft,,103,102
515,1OT,0:52.0,Offensive rebound by Team,,103,102
516,1OT,0:52.0,Boston full timeout,,103,102
517,1OT,0:47.0,A. Bradley misses 2-pt jump shot from 17 ft,,103,102
518,1OT,0:46.0,,Defensive rebound by R. Hibbert,103,102
519,1OT,0:45.0,,Indiana full timeout,103,102
520,1OT,0:45.0,B. Bass enters the game for K. Olynyk,,103,102
521,1OT,0:31.0,,Shooting foul by B. Bass (drawn by D. West),103,102
522,1OT,0:31.0,,D. West makes free throw 1 of 2,103,103
523,1OT,0:31.0,,S. Hill enters the game for R. Stuckey,103,103
524,1OT,0:31.0,,D. West makes free throw 2 of 2,103,104
525,1OT,0:31.0,Boston full timeout,,103,104
526,1OT,0:31.0,K. Olynyk enters the game for B. Bass,,103,104
527,1OT,0:16.0,E. Turner misses 2-pt layup from 2 ft (block by R. Hibbert),,103,104
528,1OT,0:15.0,Offensive rebound by E. Turner,,103,104
529,1OT,0:13.0,E. Turner misses 2-pt layup from 1 ft,,103,104
530,1OT,0:13.0,,Defensive rebound by Team,103,104
531,1OT,0:13.0,,Indiana full timeout,103,104
532,1OT,0:13.0,,L. Scola enters the game for S. Hill,103,104
533,1OT,0:13.0,,R. Stuckey enters the game for R. Hibbert,103,104
534,1OT,0:13.0,J. Crowder enters the game for K. Olynyk,,103,104
535,1OT,0:12.0,,Personal foul by E. Turner (drawn by C. Miles),103,104
536,1OT,0:12.0,,C. Miles makes free throw 1 of 2,103,105
537,1OT,0:12.0,T. Zeller enters the game for E. Turner,,103,105
538,1OT,0:12.0,,C. Miles makes free throw 2 of 2,103,106
539,1OT,0:12.0,Boston full timeout,,103,106
540,1OT,0:12.0,,S. Hill enters the game for R. Stuckey,103,106
541,1OT,0:12.0,E. Turner enters the game for J. Crowder,,103,106
542,1OT,0:12.0,K. Olynyk enters the game for T. Zeller,,103,106
543,1OT,0:12.0,M. Thornton enters the game for M. Smart,,103,106
544,1OT,0:09.0,Personal foul by S. Hill (drawn by A. Bradley),,103,106
545,1OT,0:06.0,K. Olynyk misses 3-pt jump shot from 25 ft,,103,106
546,1OT,0:05.0,,Defensive rebound by S. Hill,103,106
547,1OT,0:03.0,,Personal take foul by M. Thornton (drawn by C. Watson),103,106
548,1OT,0:03.0,,C. Watson makes free throw 1 of 2,103,107
549,1OT,0:03.0,,C. Watson misses free throw 2 of 2,103,107
550,1OT,0:03.0,Defensive rebound by K. Olynyk,,103,107
551,1OT,0:00.0,A. Bradley misses 3-pt jump shot from 47 ft,,103,107
552,1OT,0:00.0,Offensive rebound by Team,,103,107
