,QUARTER,TIME_REMAINING,MIAMI_ACTION,PORTLAND_ACTION,MIAMI_SCORE,PORTLAND_SCORE
391,4,4:40.0,J. Hamilton enters the game for L. Deng,,76,97
392,4,4:40.0,J. Ennis enters the game for C. Bosh,,76,97
393,4,4:40.0,S. Williams enters the game for D. Wade,,76,97
394,4,4:40.0,S. Napier enters the game for M. Chalmers,,76,97
395,4,4:40.0,,C. McCollum enters the game for N. Batum,76,97
396,4,4:40.0,,A. Crabbe enters the game for L. Aldridge,76,97
397,4,4:40.0,,W. Barton enters the game for W. Matthews,76,97
398,4,4:40.0,,V. Claver enters the game for D. Lillard,76,97
399,4,4:40.0,,T. Robinson enters the game for M. Leonard,76,97
400,4,4:30.0,J. Ennis misses 2-pt dunk at rim,,76,97
401,4,4:29.0,,Defensive rebound by V. Claver,76,97
402,4,4:18.0,,C. McCollum misses 2-pt jump shot from 18 ft,76,97
403,4,4:18.0,Defensive rebound by J. Ennis,,76,97
404,4,4:05.0,H. Whiteside misses 2-pt hook shot from 5 ft,,76,97
405,4,4:03.0,Offensive rebound by J. Hamilton,,76,97
406,4,4:02.0,J. Hamilton makes 2-pt layup from 1 ft,,78,97
407,4,3:45.0,,C. McCollum misses 3-pt jump shot from 22 ft,78,97
408,4,3:45.0,Defensive rebound by H. Whiteside,,78,97
409,4,3:28.0,H. Whiteside makes 2-pt hook shot from 3 ft (assist by S. Napier),,80,97
410,4,3:10.0,,T. Robinson misses 2-pt jump shot from 12 ft,80,97
411,4,3:09.0,Defensive rebound by H. Whiteside,,80,97
412,4,3:02.0,Offensive foul by H. Whiteside (drawn by V. Claver),,80,97
413,4,3:02.0,Turnover by H. Whiteside (offensive foul),,80,97
414,4,2:45.0,,A. Crabbe misses 3-pt jump shot from 24 ft,80,97
415,4,2:44.0,,Offensive rebound by W. Barton,80,97
416,4,2:31.0,,T. Robinson makes 2-pt layup from 1 ft (assist by W. Barton),80,99
417,4,2:15.0,Shooting foul by V. Claver (drawn by J. Ennis),,80,99
418,4,2:15.0,Official timeout,,80,99
419,4,2:15.0,J. Ennis misses free throw 1 of 2,,80,99
420,4,2:15.0,Offensive rebound by Team,,80,99
421,4,2:15.0,J. Ennis makes free throw 2 of 2,,81,99
422,4,1:53.0,,T. Robinson misses 2-pt jump shot from 4 ft (block by H. Whiteside),81,99
423,4,1:50.0,Defensive rebound by J. Ennis,,81,99
424,4,1:41.0,S. Williams misses 2-pt jump shot from 20 ft,,81,99
425,4,1:40.0,,Defensive rebound by V. Claver,81,99
426,4,1:36.0,,Turnover by T. Robinson (lost ball; steal by S. Williams),81,99
427,4,1:13.0,J. Hamilton misses 3-pt jump shot from 23 ft,,81,99
428,4,1:12.0,,Defensive rebound by T. Robinson,81,99
429,4,0:56.0,,C. McCollum misses 2-pt jump shot from 20 ft,81,99
430,4,0:55.0,Defensive rebound by H. Whiteside,,81,99
431,4,0:34.0,J. Ennis makes 2-pt jump shot from 2 ft,,83,99
432,4,0:12.0,,W. Barton misses 2-pt jump shot from 19 ft,83,99
433,4,0:11.0,Defensive rebound by H. Whiteside,,83,99
434,4,0:02.0,S. Williams misses 3-pt jump shot from 24 ft,,83,99
435,4,0:00.0,Offensive rebound by J. Hamilton,,83,99
436,4,0:00.0,J. Hamilton misses 2-pt layup from 2 ft,,83,99
437,4,0:00.0,Offensive rebound by Team,,83,99
