,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
390,4,2:53.0,A. Davis makes 2-pt jump shot from 20 ft (assist by J. Holiday),,98,79
391,4,2:42.0,,E. Davis makes 2-pt dunk at rim (assist by W. Johnson),98,81
392,4,2:26.0,Turnover by J. Holiday (lost ball; steal by R. Price),,98,81
393,4,2:22.0,,R. Price misses 2-pt layup from 1 ft (block by J. Holiday),98,81
394,4,2:22.0,,Offensive rebound by Team,98,81
395,4,2:22.0,Official timeout,,98,81
396,4,2:22.0,,J. Clarkson enters the game for J. Hill,98,81
397,4,2:22.0,,R. Sacre enters the game for K. Bryant,98,81
398,4,2:22.0,,W. Ellington enters the game for R. Price,98,81
399,4,2:13.0,,Turnover by J. Clarkson (bad pass),98,81
400,4,2:00.0,T. Evans makes 2-pt jump shot from 18 ft (assist by Ö. Aşık),,100,81
401,4,1:51.0,,W. Ellington makes 3-pt jump shot from 27 ft (assist by J. Clarkson),100,84
402,4,1:31.0,Turnover by D. Cunningham (step out of bounds),,100,84
403,4,1:31.0,A. Rivers enters the game for Ö. Aşık,,100,84
404,4,1:17.0,,R. Sacre makes 2-pt dunk at rim,100,86
405,4,1:09.0,D. Cunningham makes 2-pt jump shot from 13 ft (assist by T. Evans),,102,86
406,4,1:07.0,,Personal take foul by A. Rivers (drawn by J. Clarkson),102,86
407,4,1:07.0,G. Mekel enters the game for A. Davis,,102,86
408,4,1:07.0,J. Withey enters the game for T. Evans,,102,86
409,4,1:07.0,J. Fredette enters the game for J. Holiday,,102,86
410,4,0:58.0,,W. Ellington misses 2-pt jump shot from 17 ft,102,86
411,4,0:57.0,Defensive rebound by J. Withey,,102,86
412,4,0:50.0,D. Cunningham makes 2-pt jump shot from 21 ft (assist by J. Withey),,104,86
413,4,0:30.0,,W. Johnson misses 3-pt jump shot from 27 ft,104,86
414,4,0:28.0,,Offensive rebound by J. Clarkson,104,86
415,4,0:25.0,,Shooting foul by D. Cunningham (drawn by E. Davis),104,86
416,4,0:25.0,,E. Davis misses free throw 1 of 2,104,86
417,4,0:25.0,,Offensive rebound by Team,104,86
418,4,0:25.0,,E. Davis makes free throw 2 of 2,104,87
419,4,0:01.0,Turnover by Team (shot clock),,104,87
