,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PORTLAND_ACTION,ATLANTA_SCORE,PORTLAND_SCORE
387,4,4:04.0,,Shooting foul by P. Millsap (drawn by D. Lillard),104,91
388,4,4:04.0,,D. Lillard misses free throw 1 of 1,104,91
389,4,4:03.0,Defensive rebound by D. Carroll,,104,91
390,4,3:47.0,P. Millsap misses 2-pt jump shot from 4 ft,,104,91
391,4,3:45.0,Offensive rebound by D. Carroll,,104,91
392,4,3:43.0,D. Carroll misses 2-pt jump shot from 3 ft,,104,91
393,4,3:42.0,,Defensive rebound by Team,104,91
394,4,3:36.0,,D. Lillard misses 2-pt jump shot from 20 ft,104,91
395,4,3:35.0,Defensive rebound by A. Horford,,104,91
396,4,3:26.0,Personal block foul by D. Lillard (drawn by J. Teague),,104,91
397,4,3:26.0,J. Teague makes free throw 1 of 2,,105,91
398,4,3:26.0,P. Antić enters the game for P. Millsap,,105,91
399,4,3:26.0,,C. McCollum enters the game for T. Robinson,105,91
400,4,3:26.0,J. Teague makes free throw 2 of 2,,106,91
401,4,3:11.0,,L. Aldridge misses 2-pt jump shot from 13 ft,106,91
402,4,3:09.0,,Offensive rebound by W. Matthews,106,91
403,4,3:05.0,,D. Lillard makes 2-pt layup from 1 ft (assist by W. Matthews),106,93
404,4,2:58.0,Turnover by J. Teague (lost ball; steal by W. Matthews),,106,93
405,4,2:54.0,,W. Matthews makes 2-pt layup from 1 ft,106,95
406,4,2:54.0,,Shooting foul by A. Horford (drawn by W. Matthews),106,95
407,4,2:54.0,Official timeout,,106,95
408,4,2:54.0,P. Millsap enters the game for P. Antić,,106,95
409,4,2:54.0,,W. Matthews makes free throw 1 of 1,106,96
410,4,2:38.0,Turnover by A. Horford (offensive foul),,106,96
411,4,2:38.0,Offensive foul by A. Horford (drawn by W. Matthews),,106,96
412,4,2:28.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Lillard),106,99
413,4,2:12.0,Turnover by P. Millsap (lost ball; steal by C. McCollum),,106,99
414,4,2:05.0,,W. Matthews misses 3-pt jump shot from 22 ft,106,99
415,4,2:02.0,,Offensive rebound by D. Lillard,106,99
416,4,1:58.0,,D. Lillard misses 2-pt jump shot from 4 ft,106,99
417,4,1:57.0,,Offensive rebound by L. Aldridge,106,99
418,4,1:57.0,,L. Aldridge makes 2-pt layup from 2 ft,106,101
419,4,1:38.0,J. Teague makes 2-pt layup from 1 ft,,108,101
420,4,1:30.0,,C. McCollum misses 3-pt jump shot from 25 ft,108,101
421,4,1:30.0,Defensive rebound by D. Carroll,,108,101
422,4,1:30.0,Personal foul by C. McCollum (drawn by D. Carroll),,108,101
423,4,1:30.0,D. Carroll misses free throw 1 of 2,,108,101
424,4,1:30.0,Offensive rebound by Team,,108,101
425,4,1:30.0,,S. Blake enters the game for C. McCollum,108,101
426,4,1:30.0,D. Carroll makes free throw 2 of 2,,109,101
427,4,1:21.0,,L. Aldridge makes 2-pt dunk at rim (assist by D. Lillard),109,103
428,4,1:04.0,J. Teague makes 2-pt jump shot from 6 ft,,111,103
429,4,0:51.0,,D. Lillard misses 3-pt jump shot from 23 ft,111,103
430,4,0:50.0,Defensive rebound by P. Millsap,,111,103
431,4,0:46.0,Personal foul by W. Matthews (drawn by A. Horford),,111,103
432,4,0:46.0,A. Horford misses free throw 1 of 2,,111,103
433,4,0:46.0,Offensive rebound by Team,,111,103
434,4,0:46.0,A. Horford misses free throw 2 of 2,,111,103
435,4,0:46.0,,Defensive rebound by N. Batum,111,103
436,4,0:46.0,,Portland full timeout,111,103
437,4,0:46.0,T. Sefolosha enters the game for K. Korver,,111,103
438,4,0:40.0,,N. Batum makes 2-pt layup at rim,111,105
439,4,0:38.0,Atlanta full timeout,,111,105
440,4,0:38.0,K. Korver enters the game for T. Sefolosha,,111,105
441,4,0:38.0,Atlanta full timeout,,111,105
442,4,0:34.0,Personal take foul by D. Lillard (drawn by D. Carroll),,111,105
443,4,0:34.0,D. Carroll misses free throw 1 of 2,,111,105
444,4,0:34.0,Offensive rebound by Team,,111,105
445,4,0:34.0,T. Sefolosha enters the game for A. Horford,,111,105
446,4,0:34.0,D. Carroll misses free throw 2 of 2,,111,105
447,4,0:34.0,,Defensive rebound by D. Lillard,111,105
448,4,0:26.0,,D. Lillard misses 2-pt layup from 2 ft (block by D. Carroll),111,105
449,4,0:25.0,Defensive rebound by T. Sefolosha,,111,105
450,4,0:24.0,Personal take foul by W. Matthews (drawn by T. Sefolosha),,111,105
451,4,0:24.0,T. Sefolosha makes free throw 1 of 2,,112,105
452,4,0:24.0,T. Sefolosha makes free throw 2 of 2,,113,105
453,4,0:24.0,,Portland full timeout,113,105
454,4,0:18.0,,W. Matthews misses 2-pt jump shot from 21 ft,113,105
455,4,0:17.0,Defensive rebound by T. Sefolosha,,113,105
456,4,0:16.0,Personal take foul by D. Lillard (drawn by T. Sefolosha),,113,105
457,4,0:16.0,T. Sefolosha makes free throw 1 of 2,,114,105
458,4,0:16.0,T. Sefolosha makes free throw 2 of 2,,115,105
459,4,0:04.0,,W. Matthews misses 3-pt jump shot from 23 ft,115,105
460,4,0:03.0,,Offensive rebound by L. Aldridge,115,105
461,4,0:03.0,,L. Aldridge makes 2-pt layup at rim,115,107
