,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
379,4,5:31.0,A. Horford makes 2-pt layup from 2 ft (assist by J. Teague),,86,81
380,4,5:18.0,,A. Jefferson makes 2-pt jump shot from 17 ft (assist by K. Walker),86,83
381,4,5:02.0,P. Millsap makes 3-pt jump shot from 23 ft (assist by J. Teague),,89,83
382,4,4:53.0,,Charlotte full timeout,89,83
383,4,4:53.0,P. Antić enters the game for A. Horford,,89,83
384,4,4:53.0,,G. Neal enters the game for M. Kidd-Gilchrist,89,83
385,4,4:40.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by K. Walker),89,85
386,4,4:23.0,P. Antić makes 2-pt jump shot from 19 ft (assist by J. Teague),,91,85
387,4,3:58.0,,A. Jefferson makes 2-pt jump shot from 8 ft,91,87
388,4,3:35.0,J. Teague misses 2-pt jump shot from 7 ft,,91,87
389,4,3:32.0,Offensive rebound by J. Teague,,91,87
390,4,3:30.0,Personal foul by K. Walker (drawn by J. Teague),,91,87
391,4,3:24.0,K. Korver misses 3-pt jump shot from 26 ft,,91,87
392,4,3:22.0,,Defensive rebound by L. Stephenson,91,87
393,4,3:18.0,Offensive charge foul by L. Stephenson (drawn by D. Carroll),,91,87
394,4,3:18.0,,Turnover by L. Stephenson (offensive foul),91,87
395,4,3:00.0,Shooting foul by K. Walker (drawn by P. Millsap),,91,87
396,4,3:00.0,P. Millsap makes free throw 1 of 2,,92,87
397,4,3:00.0,P. Millsap makes free throw 2 of 2,,93,87
398,4,2:45.0,,G. Neal makes 3-pt jump shot from 23 ft (assist by C. Zeller),93,90
399,4,2:26.0,D. Carroll misses 3-pt jump shot from 27 ft,,93,90
400,4,2:25.0,,Defensive rebound by Team,93,90
401,4,2:25.0,Atlanta full timeout,,93,90
402,4,2:25.0,A. Horford enters the game for P. Antić,,93,90
403,4,2:06.0,,K. Walker misses 2-pt jump shot from 6 ft,93,90
404,4,2:05.0,Defensive rebound by A. Horford,,93,90
405,4,1:49.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),,95,90
406,4,1:38.0,,A. Jefferson makes 2-pt hook shot from 10 ft,95,92
407,4,1:22.0,J. Teague misses 2-pt jump shot from 6 ft,,95,92
408,4,1:21.0,,Defensive rebound by Team,95,92
409,4,1:12.0,,K. Walker makes 2-pt layup from 1 ft,95,94
410,4,0:54.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,97,94
411,4,0:54.0,,Charlotte full timeout,97,94
412,4,0:40.0,,G. Neal misses 3-pt jump shot from 25 ft,97,94
413,4,0:38.0,,Offensive rebound by L. Stephenson,97,94
414,4,0:38.0,,L. Stephenson misses 2-pt tip-in at rim,97,94
415,4,0:38.0,,Offensive rebound by C. Zeller,97,94
416,4,0:38.0,,C. Zeller makes 2-pt tip-in at rim,97,96
417,4,0:20.0,Turnover by A. Horford (traveling),,97,96
418,4,0:20.0,,Charlotte full timeout,97,96
419,4,0:20.0,T. Sefolosha enters the game for K. Korver,,97,96
420,4,0:10.0,,Shooting foul by D. Carroll (drawn by A. Jefferson),97,96
421,4,0:10.0,,A. Jefferson misses free throw 1 of 2,97,96
422,4,0:10.0,,Offensive rebound by Team,97,96
423,4,0:10.0,K. Korver enters the game for J. Teague,,97,96
424,4,0:10.0,,A. Jefferson makes free throw 2 of 2,97,97
425,4,0:10.0,Atlanta full timeout,,97,97
426,4,0:10.0,M. Scott enters the game for D. Carroll,,97,97
427,4,0:10.0,J. Teague enters the game for T. Sefolosha,,97,97
428,4,0:10.0,,M. Kidd-Gilchrist enters the game for A. Jefferson,97,97
429,4,0:10.0,,M. Williams enters the game for G. Neal,97,97
430,4,0:01.0,P. Millsap misses 2-pt jump shot from 17 ft,,97,97
431,4,0:00.0,,Defensive rebound by K. Walker,97,97
432,1OT,4:42.0,,Turnover by C. Zeller (bad pass; steal by A. Horford),97,97
433,1OT,4:29.0,J. Teague misses 3-pt jump shot from 26 ft,,97,97
434,1OT,4:27.0,,Defensive rebound by K. Walker,97,97
435,1OT,4:11.0,,Personal foul by K. Korver (drawn by K. Walker),97,97
436,1OT,3:58.0,,L. Stephenson makes 2-pt layup from 2 ft (assist by A. Jefferson),97,99
437,1OT,3:58.0,,Shooting foul by D. Carroll (drawn by L. Stephenson),97,99
438,1OT,3:58.0,T. Sefolosha enters the game for D. Carroll,,97,99
439,1OT,3:58.0,,L. Stephenson makes free throw 1 of 1,97,100
440,1OT,3:49.0,K. Korver makes 3-pt jump shot from 26 ft (assist by A. Horford),,100,100
441,1OT,3:31.0,,C. Zeller misses 2-pt jump shot from 19 ft,100,100
442,1OT,3:30.0,,Offensive rebound by A. Jefferson,100,100
443,1OT,3:21.0,,Shooting foul by P. Millsap (drawn by A. Jefferson),100,100
444,1OT,3:21.0,,A. Jefferson makes free throw 1 of 2,100,101
445,1OT,3:21.0,P. Antić enters the game for A. Horford,,100,101
446,1OT,3:21.0,,A. Jefferson misses free throw 2 of 2,100,101
447,1OT,3:20.0,Defensive rebound by T. Sefolosha,,100,101
448,1OT,3:06.0,J. Teague misses 2-pt jump shot from 4 ft (block by K. Walker),,100,101
449,1OT,3:04.0,,Defensive rebound by K. Walker,100,101
450,1OT,3:01.0,,Personal foul by J. Teague (drawn by K. Walker),100,101
451,1OT,3:01.0,,K. Walker makes free throw 1 of 2,100,102
452,1OT,3:01.0,,K. Walker misses free throw 2 of 2,100,102
453,1OT,3:00.0,Defensive rebound by T. Sefolosha,,100,102
454,1OT,2:52.0,Shooting foul by G. Neal (drawn by K. Korver),,100,102
455,1OT,2:52.0,K. Korver misses free throw 1 of 3,,100,102
456,1OT,2:52.0,Offensive rebound by Team,,100,102
457,1OT,2:52.0,K. Korver makes free throw 2 of 3,,101,102
458,1OT,2:52.0,K. Korver makes free throw 3 of 3,,102,102
459,1OT,2:40.0,,A. Jefferson misses 2-pt jump shot from 13 ft,102,102
460,1OT,2:39.0,Defensive rebound by P. Antić,,102,102
461,1OT,2:20.0,Offensive foul by J. Teague (drawn by K. Walker),,102,102
462,1OT,2:20.0,Turnover by J. Teague (offensive foul),,102,102
463,1OT,2:05.0,,C. Zeller misses 2-pt jump shot from 18 ft,102,102
464,1OT,2:04.0,Defensive rebound by T. Sefolosha,,102,102
465,1OT,1:46.0,J. Teague misses 2-pt layup from 2 ft (block by C. Zeller),,102,102
466,1OT,1:44.0,,Defensive rebound by L. Stephenson,102,102
467,1OT,1:37.0,,Charlotte full timeout,102,102
468,1OT,1:37.0,A. Horford enters the game for P. Antić,,102,102
469,1OT,1:32.0,,G. Neal misses 2-pt jump shot from 4 ft,102,102
470,1OT,1:32.0,,Offensive rebound by Team,102,102
471,1OT,1:32.0,Loose ball foul by T. Sefolosha (drawn by G. Neal),,102,102
472,1OT,1:32.0,,G. Neal makes free throw 1 of 2,102,103
473,1OT,1:32.0,,G. Neal makes free throw 2 of 2,102,104
474,1OT,1:11.0,J. Teague misses 3-pt jump shot from 25 ft,,102,104
475,1OT,1:09.0,,Defensive rebound by L. Stephenson,102,104
476,1OT,0:53.0,,K. Walker makes 2-pt layup from 1 ft (assist by A. Jefferson),102,106
477,1OT,0:41.0,P. Millsap misses 3-pt jump shot from 25 ft,,102,106
478,1OT,0:40.0,Offensive rebound by A. Horford,,102,106
479,1OT,0:36.0,A. Horford misses 2-pt jump shot from 17 ft,,102,106
480,1OT,0:34.0,,Defensive rebound by K. Walker,102,106
481,1OT,0:24.0,,Personal foul by K. Korver (drawn by G. Neal),102,106
482,1OT,0:24.0,,G. Neal makes free throw 1 of 2,102,107
483,1OT,0:24.0,,G. Neal makes free throw 2 of 2,102,108
484,1OT,0:24.0,Atlanta full timeout,,102,108
485,1OT,0:24.0,P. Antić enters the game for A. Horford,,102,108
486,1OT,0:24.0,,M. Williams enters the game for A. Jefferson,102,108
487,1OT,0:24.0,,M. Kidd-Gilchrist enters the game for G. Neal,102,108
488,1OT,0:22.0,Personal foul by L. Stephenson (drawn by P. Millsap),,102,108
489,1OT,0:18.0,J. Teague makes 2-pt layup from 2 ft,,104,108
490,1OT,0:16.0,,G. Neal enters the game for M. Kidd-Gilchrist,104,108
491,1OT,0:16.0,,A. Jefferson enters the game for M. Williams,104,108
492,1OT,0:16.0,,Turnover by L. Stephenson (lost ball; steal by P. Millsap),104,108
493,1OT,0:16.0,A. Horford enters the game for J. Teague,,104,108
494,1OT,0:14.0,Atlanta full timeout,,104,108
495,1OT,0:14.0,J. Teague enters the game for T. Sefolosha,,104,108
496,1OT,0:14.0,,M. Kidd-Gilchrist enters the game for A. Jefferson,104,108
497,1OT,0:12.0,K. Korver makes 3-pt jump shot from 25 ft (assist by P. Antić),,107,108
498,1OT,0:12.0,,Charlotte full timeout,107,108
499,1OT,0:12.0,K. Bazemore enters the game for J. Teague,,107,108
500,1OT,0:12.0,T. Sefolosha enters the game for P. Antić,,107,108
501,1OT,0:12.0,,M. Williams enters the game for M. Kidd-Gilchrist,107,108
502,1OT,0:12.0,,A. Jefferson enters the game for C. Zeller,107,108
503,1OT,0:09.0,,Personal foul by A. Horford (drawn by K. Walker),107,108
504,1OT,0:09.0,,K. Walker makes free throw 1 of 2,107,109
505,1OT,0:09.0,,K. Walker makes free throw 2 of 2,107,110
506,1OT,0:09.0,Atlanta full timeout,,107,110
507,1OT,0:09.0,,C. Zeller enters the game for A. Jefferson,107,110
508,1OT,0:09.0,,M. Kidd-Gilchrist enters the game for G. Neal,107,110
509,1OT,0:09.0,P. Antić enters the game for T. Sefolosha,,107,110
510,1OT,0:09.0,M. Scott enters the game for K. Bazemore,,107,110
511,1OT,0:06.0,M. Scott misses 3-pt jump shot from 23 ft,,107,110
512,1OT,0:04.0,Offensive rebound by Team,,107,110
513,1OT,0:04.0,M. Scott makes 3-pt jump shot from 22 ft (assist by P. Antić),,110,110
514,1OT,0:03.0,,Charlotte full timeout,110,110
515,1OT,0:03.0,T. Sefolosha enters the game for P. Antić,,110,110
516,1OT,0:03.0,K. Bazemore enters the game for M. Scott,,110,110
517,1OT,0:03.0,,G. Neal enters the game for M. Kidd-Gilchrist,110,110
518,1OT,0:03.0,,A. Jefferson enters the game for C. Zeller,110,110
519,1OT,0:00.0,,K. Walker misses 3-pt jump shot from 33 ft,110,110
520,1OT,0:00.0,,Offensive rebound by Team,110,110
521,2OT,4:48.0,K. Korver makes 2-pt jump shot from 22 ft (assist by P. Antić),,112,110
522,2OT,4:21.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),112,112
523,2OT,3:56.0,P. Antić misses 3-pt jump shot from 23 ft,,112,112
524,2OT,3:55.0,,Defensive rebound by K. Walker,112,112
525,2OT,3:41.0,,L. Stephenson misses 3-pt jump shot from 28 ft,112,112
526,2OT,3:39.0,Defensive rebound by A. Horford,,112,112
527,2OT,3:17.0,A. Horford makes 2-pt jump shot from 18 ft (assist by J. Teague),,114,112
528,2OT,2:53.0,,Shooting foul by A. Horford (drawn by A. Jefferson),114,112
529,2OT,2:53.0,,A. Jefferson makes free throw 1 of 2,114,113
530,2OT,2:53.0,P. Millsap enters the game for P. Antić,,114,113
531,2OT,2:53.0,,A. Jefferson misses free throw 2 of 2,114,113
532,2OT,2:51.0,Defensive rebound by T. Sefolosha,,114,113
533,2OT,2:42.0,K. Korver misses 3-pt jump shot from 26 ft,,114,113
534,2OT,2:40.0,,Defensive rebound by C. Zeller,114,113
535,2OT,2:28.0,,A. Jefferson makes 2-pt hook shot from 9 ft (assist by K. Walker),114,115
536,2OT,2:08.0,A. Horford makes 2-pt jump shot from 18 ft (assist by J. Teague),,116,115
537,2OT,1:53.0,,A. Jefferson makes 2-pt layup from 1 ft,116,117
538,2OT,1:41.0,,Offensive charge foul by J. Teague (drawn by K. Walker),116,117
539,2OT,1:41.0,Turnover by J. Teague (offensive foul),,116,117
540,2OT,1:41.0,P. Antić enters the game for A. Horford,,116,117
541,2OT,1:23.0,,K. Walker makes 2-pt layup from 1 ft,116,119
542,2OT,1:12.0,Personal foul by C. Zeller (drawn by P. Millsap),,116,119
543,2OT,1:06.0,P. Antić makes 3-pt jump shot from 26 ft (assist by J. Teague),,119,119
544,2OT,0:49.0,,Offensive foul by A. Jefferson (drawn by P. Antić),119,119
545,2OT,0:49.0,,Turnover by A. Jefferson (offensive foul),119,119
546,2OT,0:49.0,,M. Williams enters the game for A. Jefferson,119,119
547,2OT,0:27.0,J. Teague misses 2-pt jump shot from 3 ft,,119,119
548,2OT,0:27.0,,Defensive rebound by M. Williams,119,119
549,2OT,0:15.0,,Charlotte full timeout,119,119
550,2OT,0:15.0,A. Horford enters the game for P. Antić,,119,119
551,2OT,0:15.0,,A. Jefferson enters the game for M. Williams,119,119
552,2OT,0:03.0,,K. Walker misses 2-pt jump shot from 7 ft (block by J. Teague),119,119
553,2OT,0:03.0,,Offensive rebound by K. Walker,119,119
554,2OT,0:03.0,,Turnover by Team (shot clock),119,119
555,2OT,0:03.0,Atlanta full timeout,,119,119
556,2OT,0:03.0,P. Antić enters the game for A. Horford,,119,119
557,2OT,0:03.0,M. Scott enters the game for T. Sefolosha,,119,119
558,2OT,0:03.0,,M. Williams enters the game for A. Jefferson,119,119
559,2OT,0:03.0,,M. Kidd-Gilchrist enters the game for G. Neal,119,119
560,2OT,0:02.0,Offensive foul by K. Korver (drawn by M. Williams),,119,119
561,2OT,0:02.0,Turnover by K. Korver (offensive foul),,119,119
562,2OT,0:02.0,,Charlotte full timeout,119,119
563,2OT,0:02.0,,A. Jefferson enters the game for M. Kidd-Gilchrist,119,119
564,2OT,0:02.0,,G. Neal enters the game for C. Zeller,119,119
565,2OT,0:02.0,K. Bazemore enters the game for J. Teague,,119,119
566,2OT,0:02.0,T. Sefolosha enters the game for P. Antić,,119,119
567,2OT,0:02.0,A. Horford enters the game for M. Scott,,119,119
568,2OT,0:02.0,,L. Stephenson makes 3-pt jump shot from 32 ft (assist by M. Williams),119,122
