,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
385,4,1:56.0,N. Hilário makes 2-pt jump shot from 20 ft (assist by B. Beal),,102,91
386,4,1:56.0,,Chicago full timeout,102,91
387,4,1:48.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by P. Gasol),102,94
388,4,1:31.0,J. Wall makes 2-pt jump shot from 5 ft,,104,94
389,4,1:24.0,,Shooting foul by N. Hilário (drawn by P. Gasol),104,94
390,4,1:24.0,,P. Gasol makes free throw 1 of 2,104,95
391,4,1:24.0,,P. Gasol makes free throw 2 of 2,104,96
392,4,1:04.0,B. Beal misses 3-pt jump shot from 24 ft,,104,96
393,4,1:03.0,,Defensive rebound by A. Brooks,104,96
394,4,1:00.0,,Turnover by A. Brooks (bad pass),104,96
395,4,1:00.0,,K. Hinrich enters the game for A. Brooks,104,96
396,4,0:43.0,J. Wall misses 2-pt jump shot from 20 ft,,104,96
397,4,0:42.0,,Defensive rebound by P. Gasol,104,96
398,4,0:35.0,,D. Rose misses 2-pt jump shot from 6 ft (block by M. Gortat),104,96
399,4,0:34.0,Defensive rebound by N. Hilário,,104,96
400,4,0:34.0,Personal foul by P. Gasol (drawn by N. Hilário),,104,96
401,4,0:34.0,N. Hilário misses free throw 1 of 2,,104,96
402,4,0:34.0,Offensive rebound by Team,,104,96
403,4,0:34.0,,A. Brooks enters the game for D. Rose,104,96
404,4,0:34.0,N. Hilário makes free throw 2 of 2,,105,96
405,4,0:34.0,,Chicago full timeout,105,96
406,4,0:34.0,,N. Mirotić enters the game for T. Gibson,105,96
407,4,0:27.0,,Personal foul by P. Pierce (drawn by N. Mirotić),105,96
408,4,0:27.0,,N. Mirotić makes free throw 1 of 2,105,97
409,4,0:27.0,,N. Mirotić makes free throw 2 of 2,105,98
410,4,0:27.0,Personal foul by A. Brooks (drawn by J. Wall),,105,98
411,4,0:27.0,,E. Moore enters the game for A. Brooks,105,98
412,4,0:27.0,R. Butler enters the game for M. Gortat,,105,98
413,4,0:27.0,J. Wall misses free throw 1 of 2,,105,98
414,4,0:27.0,Offensive rebound by Team,,105,98
415,4,0:27.0,J. Wall misses free throw 2 of 2,,105,98
416,4,0:26.0,,Defensive rebound by N. Mirotić,105,98
417,4,0:18.0,,Shooting foul by J. Wall (drawn by N. Mirotić),105,98
418,4,0:18.0,,N. Mirotić misses free throw 1 of 2,105,98
419,4,0:18.0,,Offensive rebound by Team,105,98
420,4,0:18.0,,N. Mirotić makes free throw 2 of 2,105,99
