,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
389,4,4:18.0,,K. Humphries makes 2-pt dunk at rim,73,95
390,4,4:06.0,Turnover by J. Sullinger (bad pass; steal by K. Humphries),,73,95
391,4,4:05.0,,Personal take foul by J. Sullinger (drawn by O. Porter),73,95
392,4,4:05.0,K. Olynyk enters the game for J. Sullinger,,73,95
393,4,3:42.0,,A. Miller misses 2-pt jump shot from 11 ft,73,95
394,4,3:42.0,Defensive rebound by Team,,73,95
395,4,3:42.0,,Loose ball foul by K. Séraphin (drawn by B. Wright),73,95
396,4,3:42.0,,D. Blair enters the game for K. Humphries,73,95
397,4,3:26.0,B. Wright misses 2-pt layup at rim (block by O. Porter),,73,95
398,4,3:21.0,,Defensive rebound by D. Blair,73,95
399,4,3:11.0,,O. Porter makes 2-pt dunk at rim,73,97
400,4,2:52.0,K. Olynyk makes 2-pt layup from 2 ft,,75,97
401,4,2:43.0,,Personal foul by M. Smart (drawn by A. Miller),75,97
402,4,2:43.0,,Washington full timeout,75,97
403,4,2:43.0,,D. Gooden enters the game for K. Séraphin,75,97
404,4,2:43.0,,G. Temple enters the game for A. Miller,75,97
405,4,2:43.0,,Offensive foul by G. Temple (drawn by M. Smart),75,97
406,4,2:43.0,,Turnover by G. Temple (offensive foul),75,97
407,4,2:25.0,M. Smart makes 2-pt jump shot from 15 ft,,77,97
408,4,2:09.0,,Turnover by G. Temple (bad pass),77,97
409,4,1:57.0,Shooting foul by G. Temple (drawn by M. Smart),,77,97
410,4,1:57.0,M. Smart misses free throw 1 of 2,,77,97
411,4,1:57.0,Offensive rebound by Team,,77,97
412,4,1:57.0,M. Smart makes free throw 2 of 2,,78,97
413,4,1:38.0,,D. Gooden misses 2-pt jump shot from 21 ft,78,97
414,4,1:37.0,Defensive rebound by J. Crowder,,78,97
415,4,1:31.0,J. Crowder makes 3-pt jump shot from 27 ft (assist by E. Turner),,81,97
416,4,1:26.0,,Turnover by G. Temple (lost ball; steal by J. Crowder),81,97
417,4,1:23.0,J. Crowder makes 2-pt layup from 1 ft,,83,97
418,4,1:23.0,Shooting foul by G. Temple (drawn by J. Crowder),,83,97
419,4,1:23.0,J. Crowder makes free throw 1 of 1,,84,97
420,4,1:09.0,,D. Blair makes 2-pt layup at rim,84,99
421,4,0:55.0,K. Olynyk misses 2-pt jump shot from 20 ft,,84,99
422,4,0:54.0,,Defensive rebound by G. Temple,84,99
423,4,0:38.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by D. Gooden),84,101
424,4,0:32.0,E. Turner makes 2-pt jump shot from 15 ft,,86,101
425,4,0:15.0,,D. Blair misses 2-pt jump shot from 14 ft,86,101
426,4,0:14.0,Defensive rebound by E. Turner,,86,101
427,4,0:11.0,K. Olynyk makes 2-pt dunk at rim (assist by E. Turner),,88,101
