,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
388,4,2:12.0,T. Young misses free throw 2 of 2,,92,93
389,4,2:11.0,,Defensive rebound by D. Favors,92,93
390,4,1:56.0,,G. Hayward misses 2-pt jump shot from 14 ft,92,93
391,4,1:54.0,Defensive rebound by S. Muhammad,,92,93
392,4,1:41.0,Turnover by M. Williams (lost ball; steal by G. Hayward),,92,93
393,4,1:38.0,,G. Hayward makes 2-pt layup from 1 ft,92,95
394,4,1:21.0,T. Young misses 2-pt layup from 2 ft,,92,95
395,4,1:21.0,Offensive rebound by G. Dieng,,92,95
396,4,1:21.0,G. Dieng makes 2-pt tip-in from 2 ft,,94,95
397,4,1:07.0,,Personal foul by T. Young (drawn by T. Burke),94,95
398,4,0:57.0,,Shooting foul by T. Young (drawn by G. Hayward),94,95
399,4,0:57.0,,G. Hayward makes free throw 1 of 2,94,96
400,4,0:57.0,,T. Booker enters the game for E. Freedom,94,96
401,4,0:57.0,,G. Hayward makes free throw 2 of 2,94,97
402,4,0:47.0,T. Young misses 2-pt jump shot from 17 ft,,94,97
403,4,0:45.0,,Defensive rebound by T. Burke,94,97
404,4,0:25.0,,T. Burke misses 2-pt jump shot from 5 ft,94,97
405,4,0:23.0,,Offensive rebound by D. Favors,94,97
406,4,0:23.0,,D. Favors misses 2-pt jump shot from 4 ft (block by G. Dieng),94,97
407,4,0:20.0,,Offensive rebound by T. Booker,94,97
408,4,0:12.0,,Personal foul by A. Wiggins (drawn by G. Hayward),94,97
409,4,0:12.0,,G. Hayward makes free throw 1 of 2,94,98
410,4,0:12.0,J. Adrien enters the game for M. Williams,,94,98
411,4,0:12.0,,G. Hayward makes free throw 2 of 2,94,99
412,4,0:12.0,Minnesota full timeout,,94,99
413,4,0:12.0,M. Williams enters the game for G. Dieng,,94,99
414,4,0:12.0,T. Daniels enters the game for T. Young,,94,99
415,4,0:11.0,Turnover by A. Wiggins (bad pass; steal by D. Favors),,94,99
416,4,0:11.0,,Personal foul by M. Williams (drawn by D. Favors),94,99
417,4,0:11.0,,D. Favors misses free throw 1 of 2,94,99
418,4,0:11.0,,Offensive rebound by Team,94,99
419,4,0:11.0,G. Dieng enters the game for T. Daniels,,94,99
420,4,0:11.0,,D. Favors makes free throw 2 of 2,94,100
421,4,0:11.0,Minnesota full timeout,,94,100
422,4,0:11.0,T. Daniels enters the game for G. Dieng,,94,100
423,4,0:11.0,C. Budinger enters the game for J. Adrien,,94,100
424,4,0:04.0,S. Muhammad misses 2-pt jump shot from 15 ft,,94,100
425,4,0:03.0,,Defensive rebound by T. Booker,94,100
