,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,HOUSTON_ACTION,MINNESOTA_SCORE,HOUSTON_SCORE
390,3,0:36.0,,Defensive rebound by C. Brewer,73,79
391,3,0:34.0,,C. Brewer makes 2-pt layup from 1 ft,73,81
392,3,0:27.0,Personal foul by P. Prigioni (drawn by R. Rubio),,73,81
393,3,0:27.0,R. Rubio makes free throw 1 of 2,,74,81
394,3,0:27.0,C. Budinger enters the game for A. Wiggins,,74,81
395,3,0:27.0,R. Rubio makes free throw 2 of 2,,75,81
396,3,0:04.0,,J. Harden makes 3-pt jump shot from 24 ft,75,84
397,3,0:00.0,Z. LaVine misses 3-pt jump shot from 41 ft,,75,84
398,3,0:00.0,Offensive rebound by Team,,75,84
399,4,11:37.0,K. Martin misses 2-pt jump shot from 22 ft,,75,84
400,4,11:35.0,,Defensive rebound by T. Ariza,75,84
401,4,11:23.0,,J. Smith makes 2-pt hook shot from 4 ft (assist by T. Ariza),75,86
402,4,11:08.0,Personal block foul by J. Smith (drawn by K. Martin),,75,86
403,4,10:59.0,N. Peković makes 2-pt layup from 3 ft,,77,86
404,4,10:59.0,Shooting foul by D. Motiejūnas (drawn by N. Peković),,77,86
405,4,10:59.0,N. Peković makes free throw 1 of 1,,78,86
406,4,10:36.0,,Shooting foul by Z. LaVine (drawn by C. Brewer),78,86
407,4,10:36.0,,C. Brewer makes free throw 1 of 2,78,87
408,4,10:36.0,,C. Brewer misses free throw 2 of 2,78,87
409,4,10:36.0,,Offensive rebound by J. Smith,78,87
410,4,10:31.0,,C. Brewer misses 2-pt jump shot from 6 ft,78,87
411,4,10:29.0,Defensive rebound by A. Payne,,78,87
412,4,10:11.0,A. Payne misses 2-pt jump shot from 19 ft,,78,87
413,4,10:09.0,,Defensive rebound by D. Motiejūnas,78,87
414,4,9:54.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by P. Prigioni),78,90
415,4,9:36.0,Turnover by K. Martin (lost ball; steal by T. Ariza),,78,90
416,4,9:30.0,,P. Prigioni makes 2-pt layup from 2 ft (assist by C. Brewer),78,92
417,4,9:30.0,Minnesota full timeout,,78,92
418,4,9:30.0,G. Dieng enters the game for A. Payne,,78,92
419,4,9:30.0,R. Rubio enters the game for C. Budinger,,78,92
420,4,9:30.0,A. Wiggins enters the game for Z. LaVine,,78,92
421,4,9:09.0,N. Peković misses 2-pt hook shot from 8 ft,,78,92
422,4,9:09.0,Offensive rebound by Team,,78,92
423,4,9:09.0,,Loose ball foul by D. Motiejūnas (drawn by G. Dieng),78,92
424,4,8:54.0,K. Martin misses 2-pt jump shot from 18 ft,,78,92
425,4,8:52.0,,Defensive rebound by C. Brewer,78,92
426,4,8:47.0,,Turnover by C. Brewer (bad pass; steal by R. Rubio),78,92
427,4,8:41.0,K. Martin makes 3-pt jump shot from 25 ft (assist by R. Rubio),,81,92
428,4,8:21.0,,D. Motiejūnas misses 2-pt jump shot from 5 ft,81,92
429,4,8:19.0,Defensive rebound by G. Dieng,,81,92
430,4,8:10.0,N. Peković misses 2-pt hook shot from 8 ft,,81,92
431,4,8:08.0,,Defensive rebound by T. Ariza,81,92
432,4,8:02.0,,Turnover by J. Smith (traveling),81,92
433,4,7:52.0,Shooting foul by C. Brewer (drawn by A. Wiggins),,81,92
434,4,7:52.0,A. Wiggins makes free throw 1 of 2,,82,92
435,4,7:52.0,,T. Jones enters the game for D. Motiejūnas,82,92
436,4,7:52.0,A. Payne enters the game for N. Peković,,82,92
437,4,7:52.0,A. Wiggins makes free throw 2 of 2,,83,92
438,4,7:41.0,,Turnover by C. Brewer (traveling),83,92
439,4,7:41.0,,J. Harden enters the game for C. Brewer,83,92
440,4,7:31.0,A. Wiggins makes 2-pt jump shot from 16 ft,,85,92
441,4,7:06.0,,J. Harden misses 2-pt jump shot from 4 ft,85,92
442,4,7:05.0,,Offensive rebound by T. Jones,85,92
443,4,7:02.0,,T. Jones misses 2-pt layup from 2 ft,85,92
444,4,7:01.0,Defensive rebound by G. Dieng,,85,92
445,4,6:57.0,K. Martin misses 2-pt jump shot from 17 ft,,85,92
446,4,6:54.0,Offensive rebound by G. Dieng,,85,92
447,4,6:52.0,K. Martin misses 3-pt jump shot from 24 ft,,85,92
448,4,6:48.0,,Defensive rebound by J. Harden,85,92
449,4,6:43.0,,J. Smith misses 2-pt jump shot from 5 ft,85,92
450,4,6:42.0,,Offensive rebound by T. Jones,85,92
451,4,6:41.0,,J. Smith misses 2-pt layup from 2 ft,85,92
452,4,6:37.0,Defensive rebound by A. Payne,,85,92
453,4,6:28.0,R. Rubio misses 2-pt jump shot from 20 ft,,85,92
454,4,6:27.0,,Defensive rebound by T. Jones,85,92
455,4,6:21.0,,T. Ariza misses 3-pt jump shot from 25 ft,85,92
456,4,6:19.0,Defensive rebound by A. Wiggins,,85,92
457,4,6:12.0,A. Wiggins makes 3-pt jump shot from 24 ft (assist by G. Dieng),,88,92
458,4,6:12.0,,Houston full timeout,88,92
459,4,6:12.0,,J. Terry enters the game for P. Prigioni,88,92
460,4,5:50.0,,Shooting foul by A. Wiggins (drawn by J. Harden),88,92
461,4,5:50.0,,J. Harden makes free throw 1 of 2,88,93
462,4,5:50.0,,J. Harden makes free throw 2 of 2,88,94
463,4,5:35.0,A. Wiggins misses 2-pt jump shot from 5 ft,,88,94
464,4,5:32.0,,Defensive rebound by J. Harden,88,94
465,4,5:26.0,,J. Smith misses 3-pt jump shot from 25 ft,88,94
466,4,5:24.0,Defensive rebound by K. Martin,,88,94
467,4,5:18.0,K. Martin misses 2-pt jump shot from 7 ft,,88,94
468,4,5:16.0,,Defensive rebound by J. Terry,88,94
469,4,5:10.0,,T. Ariza misses 3-pt jump shot from 26 ft,88,94
470,4,5:09.0,Defensive rebound by A. Payne,,88,94
471,4,5:09.0,Personal foul by T. Jones (drawn by A. Payne),,88,94
472,4,5:09.0,A. Payne misses free throw 1 of 2,,88,94
473,4,5:09.0,Offensive rebound by Team,,88,94
474,4,5:09.0,A. Payne makes free throw 2 of 2,,89,94
475,4,4:56.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by J. Smith),89,97
476,4,4:27.0,A. Payne misses 2-pt layup from 4 ft,,89,97
477,4,4:26.0,,Defensive rebound by J. Smith,89,97
478,4,4:08.0,,J. Harden misses 2-pt jump shot from 15 ft,89,97
479,4,4:06.0,Defensive rebound by R. Rubio,,89,97
480,4,4:03.0,A. Wiggins makes 2-pt layup at rim (assist by R. Rubio),,91,97
481,4,4:03.0,Shooting foul by J. Smith (drawn by A. Wiggins),,91,97
482,4,4:03.0,N. Peković enters the game for A. Payne,,91,97
483,4,4:03.0,A. Wiggins makes free throw 1 of 1,,92,97
484,4,3:51.0,,J. Smith misses 3-pt jump shot from 25 ft,92,97
485,4,3:49.0,Defensive rebound by R. Rubio,,92,97
486,4,3:41.0,Personal foul by J. Smith (drawn by R. Rubio),,92,97
487,4,3:41.0,,D. Motiejūnas enters the game for J. Smith,92,97
488,4,3:41.0,R. Rubio makes free throw 1 of 2,,93,97
489,4,3:41.0,R. Rubio makes free throw 2 of 2,,94,97
490,4,3:32.0,,Turnover by T. Ariza (lost ball),94,97
491,4,3:21.0,Personal foul by D. Motiejūnas (drawn by N. Peković),,94,97
492,4,3:21.0,N. Peković makes free throw 1 of 2,,95,97
493,4,3:21.0,N. Peković makes free throw 2 of 2,,96,97
494,4,3:06.0,,J. Terry misses 3-pt jump shot from 22 ft,96,97
495,4,3:05.0,,Offensive rebound by T. Jones,96,97
496,4,3:05.0,,T. Jones makes 2-pt tip-in from 1 ft,96,99
497,4,2:51.0,R. Rubio misses 2-pt jump shot from 21 ft,,96,99
498,4,2:49.0,,Defensive rebound by T. Jones,96,99
499,4,2:42.0,,J. Harden misses 2-pt jump shot from 18 ft,96,99
500,4,2:40.0,,Offensive rebound by T. Jones,96,99
501,4,2:39.0,,Shooting foul by G. Dieng (drawn by T. Jones),96,99
502,4,2:39.0,Official timeout,,96,99
503,4,2:39.0,,T. Jones makes free throw 1 of 2,96,100
504,4,2:39.0,,T. Jones makes free throw 2 of 2,96,101
505,4,2:31.0,Offensive foul by N. Peković (drawn by J. Harden),,96,101
506,4,2:31.0,Turnover by N. Peković (offensive foul),,96,101
507,4,2:10.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by D. Motiejūnas),96,104
508,4,1:56.0,Personal foul by T. Ariza (drawn by K. Martin),,96,104
509,4,1:56.0,K. Martin makes free throw 1 of 2,,97,104
510,4,1:56.0,K. Martin makes free throw 2 of 2,,98,104
511,4,1:33.0,,J. Harden makes 3-pt jump shot from 24 ft,98,107
512,4,1:33.0,Minnesota full timeout,,98,107
513,4,1:33.0,Z. LaVine enters the game for G. Dieng,,98,107
514,4,1:33.0,,C. Brewer enters the game for D. Motiejūnas,98,107
515,4,1:27.0,K. Martin misses 2-pt hook shot from 4 ft (block by T. Jones),,98,107
516,4,1:26.0,Offensive rebound by Team,,98,107
517,4,1:21.0,Turnover by K. Martin (bad pass),,98,107
518,4,1:01.0,,Shooting foul by A. Wiggins (drawn by J. Harden),98,107
519,4,1:01.0,,J. Harden makes free throw 1 of 3,98,108
520,4,1:01.0,,J. Harden misses free throw 2 of 3,98,108
521,4,1:01.0,,Offensive rebound by Team,98,108
522,4,1:01.0,,J. Harden makes free throw 3 of 3,98,109
523,4,1:01.0,Minnesota full timeout,,98,109
524,4,1:00.0,Turnover by R. Rubio (bad pass; steal by J. Terry),,98,109
525,4,0:55.0,,C. Brewer misses 2-pt jump shot from 3 ft,98,109
526,4,0:53.0,,Offensive rebound by T. Jones,98,109
527,4,0:53.0,,C. Brewer misses 2-pt tip-in from 1 ft,98,109
528,4,0:53.0,,Offensive rebound by C. Brewer,98,109
529,4,0:51.0,,T. Jones makes 2-pt tip-in at rim,98,111
530,4,0:48.0,Shooting foul by J. Harden (drawn by A. Wiggins),,98,111
531,4,0:48.0,A. Wiggins makes free throw 1 of 2,,99,111
532,4,0:48.0,,K. McDaniels enters the game for J. Harden,99,111
533,4,0:48.0,L. Brown enters the game for N. Peković,,99,111
534,4,0:48.0,G. Robinson enters the game for R. Rubio,,99,111
535,4,0:48.0,A. Wiggins makes free throw 2 of 2,,100,111
536,4,0:31.0,,K. McDaniels misses 2-pt jump shot from 8 ft,100,111
537,4,0:30.0,,Offensive rebound by C. Brewer,100,111
538,4,0:30.0,,C. Brewer makes 2-pt layup from 2 ft,100,113
539,4,0:16.0,A. Wiggins makes 2-pt layup from 1 ft,,102,113
