,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,INDIANA_ACTION,SACRAMENTO_SCORE,INDIANA_SCORE
391,4,3:21.0,,Defensive rebound by G. Hill,93,82
392,4,3:15.0,,Personal foul by R. Gay (drawn by D. West),93,82
393,4,3:15.0,,D. West makes free throw 1 of 2,93,83
394,4,3:15.0,,D. West makes free throw 2 of 2,93,84
395,4,3:00.0,R. Gay misses 2-pt jump shot from 11 ft,,93,84
396,4,2:59.0,Offensive rebound by C. Landry,,93,84
397,4,2:57.0,C. Landry misses 2-pt layup from 1 ft (block by D. West),,93,84
398,4,2:55.0,,Defensive rebound by D. Rudež,93,84
399,4,2:36.0,,R. Hibbert misses 2-pt jump shot from 10 ft,93,84
400,4,2:34.0,Defensive rebound by C. Landry,,93,84
401,4,2:18.0,D. Cousins misses 2-pt jump shot from 16 ft,,93,84
402,4,2:16.0,,Defensive rebound by G. Hill,93,84
403,4,2:09.0,,Personal foul by D. Cousins (drawn by R. Hibbert),93,84
404,4,2:09.0,,R. Hibbert misses free throw 1 of 2,93,84
405,4,2:09.0,,Offensive rebound by Team,93,84
406,4,2:09.0,,R. Hibbert makes free throw 2 of 2,93,85
407,4,1:46.0,B. McLemore misses 3-pt jump shot from 26 ft,,93,85
408,4,1:46.0,,Defensive rebound by Team,93,85
409,4,1:46.0,Loose ball foul by D. Cousins (drawn by R. Hibbert),,93,85
410,4,1:46.0,J. Thompson enters the game for D. Cousins,,93,85
411,4,1:46.0,,R. Hibbert makes free throw 1 of 2,93,86
412,4,1:46.0,,R. Hibbert makes free throw 2 of 2,93,87
413,4,1:34.0,R. Gay misses 2-pt jump shot from 12 ft,,93,87
414,4,1:33.0,,Defensive rebound by R. Hibbert,93,87
415,4,1:23.0,,G. Hill misses 3-pt jump shot from 25 ft,93,87
416,4,1:22.0,,Offensive rebound by C. Miles,93,87
417,4,1:21.0,,Shooting foul by B. McLemore (drawn by C. Miles),93,87
418,4,1:21.0,,C. Miles makes free throw 1 of 2,93,88
419,4,1:21.0,,C. Miles makes free throw 2 of 2,93,89
420,4,1:03.0,R. Gay makes 2-pt jump shot from 9 ft,,95,89
421,4,1:03.0,,Indiana full timeout,95,89
422,4,0:48.0,,Shooting foul by J. Thompson (drawn by D. West),95,89
423,4,0:48.0,R. Hollins enters the game for J. Thompson,,95,89
424,4,0:48.0,,D. West makes free throw 1 of 2,95,90
425,4,0:48.0,,S. Hill enters the game for D. Rudež,95,90
426,4,0:48.0,,D. West makes free throw 2 of 2,95,91
427,4,0:42.0,Turnover by C. Landry (lost ball; steal by D. West),,95,91
428,4,0:38.0,,C. Miles misses 3-pt jump shot from 25 ft,95,91
429,4,0:37.0,Defensive rebound by B. McLemore,,95,91
430,4,0:13.0,D. Collison makes 2-pt jump shot from 20 ft,,97,91
431,4,0:13.0,,Indiana full timeout,97,91
432,4,0:13.0,,D. Rudež enters the game for S. Hill,97,91
433,4,0:13.0,,C. Watson enters the game for R. Hibbert,97,91
434,4,0:13.0,O. Casspi enters the game for R. Hollins,,97,91
435,4,0:11.0,,G. Hill misses 3-pt jump shot from 27 ft,97,91
436,4,0:10.0,Defensive rebound by C. Landry,,97,91
437,4,0:09.0,Personal take foul by G. Hill (drawn by D. Collison),,97,91
438,4,0:09.0,D. Collison misses free throw 1 of 2,,97,91
439,4,0:09.0,Offensive rebound by Team,,97,91
440,4,0:09.0,,R. Hibbert enters the game for C. Watson,97,91
441,4,0:09.0,R. Hollins enters the game for O. Casspi,,97,91
442,4,0:09.0,D. Collison misses free throw 2 of 2,,97,91
443,4,0:08.0,,Defensive rebound by R. Hibbert,97,91
444,4,0:08.0,,Indiana full timeout,97,91
445,4,0:08.0,,C. Watson enters the game for R. Hibbert,97,91
446,4,0:08.0,O. Casspi enters the game for R. Hollins,,97,91
447,4,0:06.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by C. Watson),97,94
448,4,0:06.0,Personal take foul by C. Miles (drawn by R. Gay),,97,94
449,4,0:06.0,R. Gay makes free throw 1 of 2,,98,94
450,4,0:06.0,,I. Mahinmi enters the game for D. Rudež,98,94
451,4,0:06.0,R. Gay makes free throw 2 of 2,,99,94
452,4,0:01.0,,G. Hill misses 3-pt jump shot from 26 ft,99,94
453,4,0:00.0,Defensive rebound by R. Gay,,99,94
