,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
387,4,3:32.0,,J. Johnson misses 2-pt jump shot from 19 ft,97,97
388,4,3:31.0,Defensive rebound by P. Millsap,,97,97
389,4,3:19.0,P. Antić misses 3-pt jump shot from 25 ft,,97,97
390,4,3:18.0,,Defensive rebound by D. Williams,97,97
391,4,3:12.0,,B. Bogdanović makes 2-pt dunk at rim (assist by D. Williams),97,99
392,4,2:53.0,K. Korver misses 3-pt jump shot from 26 ft,,97,99
393,4,2:52.0,Offensive rebound by P. Millsap,,97,99
394,4,2:49.0,P. Millsap makes 2-pt jump shot from 6 ft,,99,99
395,4,2:26.0,,B. Bogdanović misses 2-pt jump shot from 15 ft,99,99
396,4,2:25.0,Defensive rebound by J. Teague,,99,99
397,4,2:18.0,J. Teague makes 2-pt layup from 2 ft,,101,99
398,4,2:18.0,,Brooklyn full timeout,101,99
399,4,2:18.0,,T. Young enters the game for A. Anderson,101,99
400,4,1:53.0,,D. Williams makes 3-pt jump shot from 27 ft,101,102
401,4,1:44.0,Turnover by J. Teague (bad pass; steal by D. Williams),,101,102
402,4,1:24.0,,B. Lopez makes 2-pt hook shot from 7 ft (assist by D. Williams),101,104
403,4,1:15.0,Personal foul by D. Williams (drawn by J. Teague),,101,104
404,4,1:15.0,J. Teague makes free throw 1 of 2,,102,104
405,4,1:15.0,A. Horford enters the game for P. Antić,,102,104
406,4,1:15.0,J. Teague misses free throw 2 of 2,,102,104
407,4,1:14.0,,Defensive rebound by B. Lopez,102,104
408,4,1:00.0,,D. Williams misses 2-pt layup from 2 ft (block by P. Millsap),102,104
409,4,0:58.0,Defensive rebound by J. Teague,,102,104
410,4,0:57.0,Turnover by J. Teague (lost ball; steal by B. Lopez),,102,104
411,4,0:32.0,,J. Johnson misses 2-pt jump shot from 15 ft,102,104
412,4,0:30.0,Defensive rebound by P. Millsap,,102,104
413,4,0:24.0,Atlanta full timeout,,102,104
414,4,0:24.0,,A. Anderson enters the game for B. Lopez,102,104
415,4,0:16.0,P. Millsap makes 2-pt dunk at rim (assist by J. Teague),,104,104
416,4,0:16.0,,Brooklyn full timeout,104,104
417,4,0:16.0,K. Bazemore enters the game for J. Teague,,104,104
418,4,0:16.0,,J. Jack enters the game for A. Anderson,104,104
419,4,0:16.0,,B. Lopez enters the game for T. Young,104,104
420,4,0:07.0,,D. Williams misses 2-pt jump shot from 12 ft,104,104
421,4,0:07.0,Defensive rebound by K. Korver,,104,104
422,4,0:07.0,Atlanta full timeout,,104,104
423,4,0:07.0,J. Teague enters the game for K. Bazemore,,104,104
424,4,0:07.0,,A. Anderson enters the game for J. Jack,104,104
425,4,0:07.0,,T. Young enters the game for B. Lopez,104,104
426,1OT,4:40.0,P. Millsap makes 2-pt layup from 3 ft (assist by K. Korver),,106,104
427,1OT,4:23.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,106,104
428,1OT,4:22.0,,Offensive rebound by T. Young,106,104
429,1OT,4:16.0,,T. Young misses 2-pt layup from 2 ft (block by P. Millsap),106,104
430,1OT,4:14.0,Defensive rebound by K. Korver,,106,104
431,1OT,4:04.0,J. Teague misses 2-pt jump shot from 12 ft,,106,104
432,1OT,4:03.0,Offensive rebound by Team,,106,104
433,1OT,4:03.0,,Loose ball foul by B. Lopez (drawn by P. Antić),106,104
434,1OT,3:50.0,K. Korver misses 3-pt jump shot from 24 ft,,106,104
435,1OT,3:49.0,,Defensive rebound by B. Lopez,106,104
436,1OT,3:35.0,,B. Lopez misses 2-pt layup from 3 ft,106,104
437,1OT,3:34.0,,Offensive rebound by T. Young,106,104
438,1OT,3:32.0,,T. Young makes 2-pt hook shot from 3 ft,106,106
439,1OT,3:16.0,K. Korver makes 2-pt jump shot from 20 ft,,108,106
440,1OT,2:50.0,,J. Johnson makes 2-pt jump shot from 12 ft,108,108
441,1OT,2:26.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by P. Millsap),,111,108
442,1OT,2:07.0,,B. Lopez makes 2-pt layup from 1 ft,111,110
443,1OT,2:07.0,,Shooting foul by D. Carroll (drawn by B. Lopez),111,110
444,1OT,2:07.0,A. Horford enters the game for P. Antić,,111,110
445,1OT,2:07.0,,B. Lopez makes free throw 1 of 1,111,111
446,1OT,1:44.0,A. Horford makes 2-pt layup from 1 ft (assist by D. Carroll),,113,111
447,1OT,1:25.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by B. Lopez),113,114
448,1OT,1:16.0,J. Teague misses 3-pt jump shot from 27 ft,,113,114
449,1OT,1:15.0,,Defensive rebound by B. Lopez,113,114
450,1OT,0:54.0,,T. Young makes 2-pt jump shot from 9 ft (assist by J. Johnson),113,116
451,1OT,0:54.0,,Shooting foul by P. Millsap (drawn by T. Young),113,116
452,1OT,0:54.0,,A. Anderson enters the game for B. Lopez,113,116
453,1OT,0:54.0,,T. Young misses free throw 1 of 1,113,116
454,1OT,0:54.0,Defensive rebound by D. Carroll,,113,116
455,1OT,0:54.0,Atlanta full timeout,,113,116
456,1OT,0:46.0,K. Korver misses 3-pt jump shot from 24 ft,,113,116
457,1OT,0:44.0,Offensive rebound by D. Carroll,,113,116
458,1OT,0:30.0,K. Korver misses 3-pt jump shot from 27 ft,,113,116
459,1OT,0:28.0,Offensive rebound by D. Carroll,,113,116
460,1OT,0:25.0,Atlanta full timeout,,113,116
461,1OT,0:21.0,K. Korver misses 3-pt jump shot from 25 ft,,113,116
462,1OT,0:21.0,,Defensive rebound by D. Williams,113,116
463,1OT,0:20.0,,Personal foul by P. Millsap (drawn by D. Williams),113,116
464,1OT,0:20.0,,D. Williams makes free throw 1 of 2,113,117
465,1OT,0:20.0,,D. Williams makes free throw 2 of 2,113,118
466,1OT,0:13.0,J. Teague makes 2-pt layup from 2 ft,,115,118
467,1OT,0:11.0,,Personal foul by K. Korver (drawn by J. Johnson),115,118
468,1OT,0:11.0,,J. Johnson makes free throw 1 of 2,115,119
469,1OT,0:11.0,,J. Johnson makes free throw 2 of 2,115,120
470,1OT,0:03.0,P. Millsap misses 3-pt jump shot from 24 ft,,115,120
471,1OT,0:01.0,,Defensive rebound by J. Johnson,115,120
