,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
383,4,3:06.0,G. Monroe enters the game for A. Tolliver,,94,78
384,4,3:06.0,,C. Early misses free throw 1 of 1,94,78
385,4,3:04.0,Defensive rebound by G. Monroe,,94,78
386,4,2:43.0,Turnover by G. Monroe (bad pass; steal by T. Wear),,94,78
387,4,2:36.0,,J. Smith misses 3-pt jump shot from 25 ft,94,78
388,4,2:34.0,Defensive rebound by A. Drummond,,94,78
389,4,2:29.0,D. Augustin misses 3-pt jump shot from 23 ft,,94,78
390,4,2:28.0,Offensive rebound by A. Drummond,,94,78
391,4,2:27.0,Personal foul by J. Calderón (drawn by A. Drummond),,94,78
392,4,2:16.0,Turnover by D. Augustin (bad pass; steal by J. Smith),,94,78
393,4,2:08.0,,T. Wear misses 3-pt jump shot from 23 ft,94,78
394,4,2:06.0,Defensive rebound by A. Drummond,,94,78
395,4,1:42.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by A. Drummond),,97,78
396,4,1:29.0,,T. Wear makes 2-pt jump shot from 10 ft,97,80
397,4,1:19.0,Turnover by K. Caldwell-Pope (lost ball; steal by C. Early),,97,80
398,4,1:12.0,,J. Smith misses 3-pt jump shot from 27 ft,97,80
399,4,1:10.0,,Offensive rebound by Q. Acy,97,80
400,4,1:06.0,,Q. Acy misses 3-pt jump shot from 23 ft,97,80
401,4,1:05.0,Defensive rebound by C. Martin,,97,80
402,4,0:41.0,Turnover by Team (shot clock),,97,80
403,4,0:30.0,,C. Early misses 3-pt jump shot from 24 ft,97,80
404,4,0:28.0,,Offensive rebound by Q. Acy,97,80
405,4,0:26.0,,Personal foul by K. Caldwell-Pope (drawn by C. Early),97,80
406,4,0:24.0,,Personal foul by K. Caldwell-Pope (drawn by J. Smith),97,80
407,4,0:24.0,,J. Smith makes free throw 1 of 2,97,81
408,4,0:24.0,,J. Smith misses free throw 2 of 2,97,81
409,4,0:22.0,Defensive rebound by C. Martin,,97,81
410,4,0:21.0,,Loose ball foul by Q. Acy (drawn by C. Martin),97,81
