,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
383,4,1:23.0,D. Williams makes free throw 2 of 2,,98,93
384,4,1:14.0,,Shooting foul by J. Johnson (drawn by E. Payton),98,93
385,4,1:14.0,,E. Payton makes free throw 1 of 2,98,94
386,4,1:14.0,,E. Payton misses free throw 2 of 2,98,94
387,4,1:14.0,Defensive rebound by S. Karasev,,98,94
388,4,1:12.0,Personal take foul by C. Frye (drawn by S. Karasev),,98,94
389,4,1:12.0,S. Karasev misses free throw 1 of 2,,98,94
390,4,1:12.0,Offensive rebound by Team,,98,94
391,4,1:12.0,S. Karasev misses free throw 2 of 2,,98,94
392,4,1:11.0,,Defensive rebound by E. Fournier,98,94
393,4,1:04.0,,Shooting foul by A. Anderson (drawn by E. Payton),98,94
394,4,1:04.0,,E. Payton misses free throw 1 of 2,98,94
395,4,1:04.0,,Offensive rebound by Team,98,94
396,4,1:04.0,M. Plumlee enters the game for A. Anderson,,98,94
397,4,1:04.0,,E. Payton makes free throw 2 of 2,98,95
398,4,0:42.0,J. Johnson misses 2-pt jump shot from 18 ft,,98,95
399,4,0:41.0,,Defensive rebound by E. Payton,98,95
400,4,0:32.0,,B. Gordon misses 2-pt jump shot from 19 ft,98,95
401,4,0:31.0,Defensive rebound by M. Plumlee,,98,95
402,4,0:31.0,Turnover by M. Plumlee (lost ball; steal by C. Frye),,98,95
403,4,0:29.0,A. Anderson enters the game for M. Plumlee,,98,95
404,4,0:24.0,,E. Fournier misses 3-pt jump shot from 26 ft,98,95
405,4,0:23.0,Defensive rebound by Team,,98,95
406,4,0:23.0,B. Lopez enters the game for A. Anderson,,98,95
407,4,0:23.0,,V. Oladipo enters the game for C. Frye,98,95
408,4,0:23.0,Brooklyn full timeout,,98,95
409,4,0:22.0,Personal foul by D. Marble (drawn by J. Johnson),,98,95
410,4,0:22.0,J. Johnson makes free throw 1 of 2,,99,95
411,4,0:22.0,A. Anderson enters the game for B. Lopez,,99,95
412,4,0:22.0,,C. Frye enters the game for E. Fournier,99,95
413,4,0:22.0,,N. Vučević enters the game for D. Marble,99,95
414,4,0:22.0,J. Johnson makes free throw 2 of 2,,100,95
415,4,0:22.0,,Orlando full timeout,100,95
416,4,0:22.0,,E. Fournier enters the game for V. Oladipo,100,95
417,4,0:16.0,,Turnover by E. Fournier (lost ball; steal by A. Anderson),100,95
418,4,0:14.0,Turnover by J. Jack (step out of bounds),,100,95
419,4,0:09.0,,E. Payton misses 2-pt jump shot from 19 ft,100,95
420,4,0:08.0,,Offensive rebound by E. Payton,100,95
421,4,0:04.0,,E. Payton makes 3-pt jump shot from 23 ft,100,98
