,QUARTER,TIME_REMAINING,DALLAS_ACTION,INDIANA_ACTION,DALLAS_SCORE,INDIANA_SCORE
389,4,8:04.0,D. Harris misses 3-pt jump shot from 26 ft,,84,86
390,4,8:02.0,,Defensive rebound by Team,84,86
391,4,7:50.0,,Offensive foul by I. Mahinmi (drawn by D. Nowitzki),84,86
392,4,7:50.0,,Turnover by I. Mahinmi (offensive foul),84,86
393,4,7:50.0,C. Villanueva enters the game for D. Nowitzki,,84,86
394,4,7:33.0,C. Parsons makes 2-pt layup at rim (assist by R. Rondo),,86,86
395,4,7:18.0,,Personal foul by C. Villanueva (drawn by L. Scola),86,86
396,4,7:07.0,,L. Scola misses 2-pt jump shot from 15 ft,86,86
397,4,7:06.0,Defensive rebound by C. Parsons,,86,86
398,4,6:52.0,C. Villanueva misses 2-pt jump shot from 12 ft,,86,86
399,4,6:51.0,,Defensive rebound by C. Watson,86,86
400,4,6:38.0,,G. Hill misses 3-pt jump shot from 23 ft,86,86
401,4,6:37.0,Defensive rebound by T. Chandler,,86,86
402,4,6:37.0,Personal foul by L. Scola (drawn by T. Chandler),,86,86
403,4,6:22.0,D. Harris misses 2-pt jump shot from 18 ft,,86,86
404,4,6:22.0,,Defensive rebound by L. Scola,86,86
405,4,6:11.0,,R. Stuckey makes 3-pt jump shot from 26 ft (assist by G. Hill),86,89
406,4,6:00.0,R. Rondo makes 2-pt layup at rim,,88,89
407,4,6:00.0,Shooting foul by C. Watson (drawn by R. Rondo),,88,89
408,4,6:00.0,R. Rondo makes free throw 1 of 1,,89,89
409,4,5:47.0,,R. Stuckey misses 2-pt layup at rim (block by T. Chandler),89,89
410,4,5:47.0,,Offensive rebound by Team,89,89
411,4,5:47.0,Official timeout,,89,89
412,4,5:47.0,R. Jefferson enters the game for D. Harris,,89,89
413,4,5:47.0,D. Nowitzki enters the game for C. Villanueva,,89,89
414,4,5:38.0,,G. Hill makes 3-pt jump shot from 25 ft,89,92
415,4,5:21.0,Turnover by C. Parsons (lost ball; steal by I. Mahinmi),,89,92
416,4,5:14.0,,G. Hill makes 3-pt jump shot from 29 ft,89,95
417,4,4:54.0,R. Rondo misses 2-pt jump shot from 18 ft,,89,95
418,4,4:53.0,,Defensive rebound by R. Stuckey,89,95
419,4,4:42.0,,R. Stuckey misses 2-pt jump shot from 19 ft,89,95
420,4,4:41.0,Defensive rebound by T. Chandler,,89,95
421,4,4:32.0,C. Parsons makes 2-pt layup from 2 ft,,91,95
422,4,4:10.0,,G. Hill makes 2-pt layup from 1 ft,91,97
423,4,3:56.0,,R. Hibbert enters the game for I. Mahinmi,91,97
424,4,3:56.0,,C. Miles enters the game for R. Stuckey,91,97
425,4,3:56.0,D. Harris enters the game for R. Jefferson,,91,97
426,4,3:44.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,91,97
427,4,3:42.0,Offensive rebound by D. Harris,,91,97
428,4,3:33.0,C. Parsons makes 2-pt layup from 1 ft,,93,97
429,4,3:10.0,,L. Scola misses 2-pt jump shot from 8 ft (block by R. Rondo),93,97
430,4,3:09.0,Defensive rebound by R. Rondo,,93,97
431,4,3:06.0,C. Parsons makes 2-pt layup from 1 ft (assist by R. Rondo),,95,97
432,4,3:06.0,,Indiana full timeout,95,97
433,4,3:06.0,,D. West enters the game for L. Scola,95,97
434,4,2:43.0,,G. Hill misses 2-pt jump shot from 15 ft,95,97
435,4,2:42.0,Defensive rebound by T. Chandler,,95,97
436,4,2:20.0,R. Rondo makes 2-pt layup from 2 ft,,97,97
437,4,1:59.0,,G. Hill misses 2-pt jump shot from 19 ft,97,97
438,4,1:58.0,Defensive rebound by C. Parsons,,97,97
439,4,1:38.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,97,97
440,4,1:37.0,,Defensive rebound by C. Watson,97,97
441,4,1:30.0,,Shooting foul by C. Parsons (drawn by R. Hibbert),97,97
442,4,1:30.0,,R. Hibbert makes free throw 1 of 2,97,98
443,4,1:30.0,,R. Hibbert makes free throw 2 of 2,97,99
444,4,1:30.0,Dallas full timeout,,97,99
445,4,1:30.0,C. Villanueva enters the game for T. Chandler,,97,99
446,4,1:30.0,,I. Mahinmi enters the game for R. Hibbert,97,99
447,4,1:20.0,C. Villanueva misses 3-pt jump shot from 25 ft,,97,99
448,4,1:19.0,,Defensive rebound by I. Mahinmi,97,99
449,4,1:00.0,,C. Miles makes 3-pt jump shot from 27 ft (assist by D. West),97,102
450,4,1:00.0,Dallas full timeout,,97,102
451,4,1:00.0,T. Chandler enters the game for C. Villanueva,,97,102
452,4,1:00.0,,R. Hibbert enters the game for I. Mahinmi,97,102
453,4,0:56.0,C. Parsons makes 2-pt jump shot from 16 ft (assist by T. Chandler),,99,102
454,4,0:39.0,,C. Watson misses 3-pt jump shot from 24 ft,99,102
455,4,0:38.0,Defensive rebound by R. Rondo,,99,102
456,4,0:33.0,,Offensive charge foul by C. Parsons (drawn by C. Miles),99,102
457,4,0:33.0,Turnover by C. Parsons (offensive foul),,99,102
458,4,0:11.0,,C. Miles misses 3-pt jump shot from 27 ft,99,102
459,4,0:09.0,Defensive rebound by T. Chandler,,99,102
460,4,0:09.0,Dallas full timeout,,99,102
461,4,0:09.0,R. Jefferson enters the game for T. Chandler,,99,102
462,4,0:09.0,C. Villanueva enters the game for R. Rondo,,99,102
463,4,0:09.0,,S. Hill enters the game for R. Hibbert,99,102
464,4,0:09.0,,I. Mahinmi enters the game for C. Watson,99,102
465,4,0:04.0,C. Parsons misses 3-pt jump shot from 26 ft,,99,102
466,4,0:02.0,,Defensive rebound by C. Miles,99,102
467,4,0:02.0,,Personal take foul by D. Nowitzki (drawn by C. Miles),99,102
468,4,0:02.0,,C. Miles makes free throw 1 of 2,99,103
469,4,0:02.0,,C. Miles makes free throw 2 of 2,99,104
