,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
380,4,4:14.0,,Offensive rebound by Ö. Aşık,99,97
381,4,4:14.0,,Ö. Aşık makes 2-pt tip-in from 2 ft,99,99
382,4,3:54.0,D. Nowitzki makes 3-pt jump shot from 23 ft (assist by R. Rondo),,102,99
383,4,3:52.0,Violation by Team (delay of game),,102,99
384,4,3:30.0,,A. Davis misses 2-pt jump shot from 15 ft,102,99
385,4,3:28.0,Defensive rebound by M. Ellis,,102,99
386,4,3:22.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,102,99
387,4,3:21.0,,Defensive rebound by Q. Pondexter,102,99
388,4,3:06.0,,R. Anderson enters the game for Ö. Aşık,102,99
389,4,2:57.0,,T. Evans misses 3-pt jump shot from 30 ft,102,99
390,4,2:57.0,,Offensive rebound by Team,102,99
391,4,2:57.0,,Turnover by Team (shot clock),102,99
392,4,2:39.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,102,99
393,4,2:36.0,Offensive rebound by T. Chandler,,102,99
394,4,2:17.0,Turnover by R. Rondo (bad pass; steal by A. Davis),,102,99
395,4,2:14.0,Offensive charge foul by T. Evans (drawn by M. Ellis),,102,99
396,4,2:14.0,,Turnover by T. Evans (offensive foul),102,99
397,4,1:53.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,102,99
398,4,1:52.0,,Defensive rebound by Q. Pondexter,102,99
399,4,1:33.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by T. Evans),102,102
400,4,1:33.0,Dallas full timeout,,102,102
401,4,1:33.0,,Ö. Aşık enters the game for R. Anderson,102,102
402,4,1:19.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,102,102
403,4,1:18.0,Offensive rebound by C. Parsons,,102,102
404,4,1:10.0,M. Ellis misses 2-pt jump shot from 21 ft,,102,102
405,4,1:10.0,Offensive rebound by Team,,102,102
406,4,1:10.0,,Loose ball foul by Ö. Aşık (drawn by T. Chandler),102,102
407,4,0:58.0,M. Ellis misses 2-pt jump shot from 5 ft (block by A. Davis),,102,102
408,4,0:57.0,,Defensive rebound by E. Gordon,102,102
409,4,0:54.0,,Shooting foul by D. Nowitzki (drawn by Q. Pondexter),102,102
410,4,0:54.0,,Q. Pondexter makes free throw 1 of 2,102,103
411,4,0:54.0,,Q. Pondexter misses free throw 2 of 2,102,103
412,4,0:54.0,Defensive rebound by R. Rondo,,102,103
413,4,0:35.0,M. Ellis makes 2-pt layup from 2 ft,,104,103
414,4,0:35.0,,New Orleans full timeout,104,103
415,4,0:35.0,,R. Anderson enters the game for Ö. Aşık,104,103
416,4,0:35.0,A. Aminu enters the game for C. Parsons,,104,103
417,4,0:35.0,R. Jefferson enters the game for D. Nowitzki,,104,103
418,4,0:23.0,,T. Evans makes 2-pt layup from 1 ft,104,105
419,4,0:23.0,Dallas full timeout,,104,105
420,4,0:23.0,D. Nowitzki enters the game for A. Aminu,,104,105
421,4,0:23.0,C. Parsons enters the game for R. Jefferson,,104,105
422,4,0:23.0,,Ö. Aşık enters the game for R. Anderson,104,105
423,4,0:23.0,,D. Cunningham enters the game for E. Gordon,104,105
424,4,0:12.0,M. Ellis makes 2-pt layup from 2 ft,,106,105
425,4,0:12.0,,New Orleans full timeout,106,105
426,4,0:12.0,A. Aminu enters the game for C. Parsons,,106,105
427,4,0:12.0,R. Jefferson enters the game for D. Nowitzki,,106,105
428,4,0:12.0,,R. Anderson enters the game for Ö. Aşık,106,105
429,4,0:12.0,,E. Gordon enters the game for D. Cunningham,106,105
430,4,0:12.0,,Personal foul by T. Chandler (drawn by A. Davis),106,105
431,4,0:12.0,,A. Davis makes free throw 1 of 2,106,106
432,4,0:12.0,,D. Cunningham enters the game for E. Gordon,106,106
433,4,0:12.0,,A. Davis makes free throw 2 of 2,106,107
434,4,0:12.0,Dallas full timeout,,106,107
435,4,0:12.0,,Ö. Aşık enters the game for R. Anderson,106,107
436,4,0:12.0,C. Parsons enters the game for A. Aminu,,106,107
437,4,0:12.0,D. Nowitzki enters the game for R. Jefferson,,106,107
438,4,0:12.0,Turnover by R. Rondo (bad pass; steal by A. Davis),,106,107
439,4,0:09.0,,New Orleans full timeout,106,107
440,4,0:09.0,,E. Gordon enters the game for D. Cunningham,106,107
441,4,0:09.0,,R. Anderson enters the game for Ö. Aşık,106,107
442,4,0:09.0,,J. Fredette enters the game for Q. Pondexter,106,107
443,4,0:09.0,R. Jefferson enters the game for C. Parsons,,106,107
444,4,0:09.0,A. Aminu enters the game for D. Nowitzki,,106,107
445,4,0:08.0,,Personal take foul by T. Chandler (drawn by A. Davis),106,107
446,4,0:08.0,,A. Davis makes free throw 1 of 2,106,108
447,4,0:08.0,,Ö. Aşık enters the game for E. Gordon,106,108
448,4,0:08.0,,D. Cunningham enters the game for R. Anderson,106,108
449,4,0:08.0,,Q. Pondexter enters the game for J. Fredette,106,108
450,4,0:08.0,D. Nowitzki enters the game for A. Aminu,,106,108
451,4,0:08.0,C. Parsons enters the game for R. Jefferson,,106,108
452,4,0:08.0,,E. Gordon enters the game for Ö. Aşık,106,108
453,4,0:08.0,,A. Davis makes free throw 2 of 2,106,109
454,4,0:02.0,M. Ellis misses 3-pt jump shot from 27 ft,,106,109
455,4,0:00.0,,Defensive rebound by A. Davis,106,109
