,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
382,4,5:25.0,L. Williams makes 2-pt jump shot from 22 ft,,90,85
383,4,5:02.0,,V. Oladipo makes 3-pt jump shot from 26 ft,90,88
384,4,4:47.0,Personal foul by V. Oladipo (drawn by D. DeRozan),,90,88
385,4,4:47.0,,A. Gordon enters the game for E. Fournier,90,88
386,4,4:47.0,K. Lowry enters the game for G. Vásquez,,90,88
387,4,4:37.0,D. DeRozan misses 2-pt jump shot from 18 ft,,90,88
388,4,4:36.0,,Defensive rebound by V. Oladipo,90,88
389,4,4:28.0,,N. Vučević makes 2-pt jump shot from 8 ft (assist by V. Oladipo),90,90
390,4,4:00.0,D. DeRozan misses 3-pt jump shot from 23 ft,,90,90
391,4,3:59.0,Offensive rebound by T. Hansbrough,,90,90
392,4,3:58.0,T. Hansbrough misses 2-pt layup from 1 ft (block by E. Payton),,90,90
393,4,3:56.0,,Defensive rebound by T. Harris,90,90
394,4,3:49.0,,Turnover by T. Harris (bad pass; steal by L. Williams),90,90
395,4,3:42.0,L. Williams misses 2-pt jump shot from 11 ft,,90,90
396,4,3:40.0,Offensive rebound by Team,,90,90
397,4,3:40.0,,Loose ball foul by N. Vučević (drawn by J. Valančiūnas),90,90
398,4,3:40.0,P. Patterson enters the game for J. Valančiūnas,,90,90
399,4,3:33.0,K. Lowry misses 3-pt jump shot from 26 ft,,90,90
400,4,3:32.0,,Defensive rebound by A. Gordon,90,90
401,4,3:20.0,,N. Vučević makes 2-pt jump shot from 13 ft (assist by E. Payton),90,92
402,4,2:55.0,D. DeRozan misses 2-pt jump shot from 13 ft (block by E. Payton),,90,92
403,4,2:53.0,Offensive rebound by D. DeRozan,,90,92
404,4,2:52.0,D. DeRozan misses 2-pt jump shot from 12 ft,,90,92
405,4,2:50.0,,Defensive rebound by A. Gordon,90,92
406,4,2:41.0,,N. Vučević misses 2-pt layup from 1 ft,90,92
407,4,2:40.0,,Offensive rebound by T. Harris,90,92
408,4,2:40.0,,T. Harris makes 2-pt layup from 1 ft,90,94
409,4,2:38.0,Toronto full timeout,,90,94
410,4,2:38.0,Official timeout,,90,94
411,4,2:27.0,D. DeRozan misses 2-pt layup from 1 ft,,90,94
412,4,2:24.0,,Defensive rebound by T. Harris,90,94
413,4,2:10.0,,V. Oladipo misses 2-pt layup at rim,90,94
414,4,2:07.0,Defensive rebound by P. Patterson,,90,94
415,4,2:00.0,K. Lowry makes 2-pt layup from 1 ft (assist by L. Williams),,92,94
416,4,1:43.0,,E. Payton misses 3-pt jump shot from 22 ft,92,94
417,4,1:42.0,,Offensive rebound by A. Gordon,92,94
418,4,1:39.0,,T. Harris misses 3-pt jump shot from 23 ft,92,94
419,4,1:37.0,Defensive rebound by K. Lowry,,92,94
420,4,1:21.0,T. Hansbrough makes 2-pt dunk at rim (assist by L. Williams),,94,94
421,4,1:21.0,,Orlando full timeout,94,94
422,4,1:21.0,,E. Fournier enters the game for A. Gordon,94,94
423,4,1:09.0,,Turnover by E. Fournier (step out of bounds),94,94
424,4,0:51.0,D. DeRozan makes 2-pt jump shot from 14 ft,,96,94
425,4,0:51.0,,Orlando full timeout,96,94
426,4,0:43.0,,T. Harris misses 3-pt jump shot from 23 ft,96,94
427,4,0:41.0,,Offensive rebound by N. Vučević,96,94
428,4,0:41.0,,N. Vučević misses 2-pt tip-in from 1 ft,96,94
429,4,0:40.0,,Offensive rebound by N. Vučević,96,94
430,4,0:40.0,,N. Vučević makes 2-pt layup at rim,96,96
431,4,0:19.0,D. DeRozan makes 2-pt layup from 2 ft,,98,96
432,4,0:19.0,,Orlando full timeout,98,96
433,4,0:14.0,,V. Oladipo makes 3-pt jump shot from 26 ft,98,99
434,4,0:14.0,Toronto full timeout,,98,99
435,4,0:14.0,G. Vásquez enters the game for T. Hansbrough,,98,99
436,4,0:14.0,,A. Gordon enters the game for E. Fournier,98,99
437,4,0:09.0,L. Williams makes 3-pt jump shot from 22 ft (assist by D. DeRozan),,101,99
438,4,0:04.0,,Personal foul by K. Lowry (drawn by E. Payton),101,99
439,4,0:04.0,,E. Fournier enters the game for A. Gordon,101,99
440,4,0:01.0,,V. Oladipo misses 2-pt jump shot from 14 ft,101,99
441,4,0:00.0,,Offensive rebound by Team,101,99
