,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
384,4,5:07.0,Defensive rebound by J. Ennis,,68,71
385,4,4:53.0,Turnover by M. Chalmers (lost ball; steal by A. Jefferson),,68,71
386,4,4:43.0,,Shooting foul by C. Bosh (drawn by C. Zeller),68,71
387,4,4:43.0,,C. Zeller makes free throw 1 of 2,68,72
388,4,4:43.0,,B. Biyombo enters the game for A. Jefferson,68,72
389,4,4:43.0,,M. Kidd-Gilchrist enters the game for L. Stephenson,68,72
390,4,4:43.0,D. Wade enters the game for S. Napier,,68,72
391,4,4:43.0,,C. Zeller misses free throw 2 of 2,68,72
392,4,4:41.0,Defensive rebound by J. Ennis,,68,72
393,4,4:25.0,C. Bosh misses 2-pt layup from 2 ft (block by C. Zeller),,68,72
394,4,4:23.0,,Defensive rebound by B. Biyombo,68,72
395,4,4:20.0,Offensive charge foul by M. Kidd-Gilchrist (drawn by M. Chalmers),,68,72
396,4,4:20.0,,Turnover by M. Kidd-Gilchrist (offensive foul),68,72
397,4,4:05.0,C. Bosh makes 3-pt jump shot from 25 ft (assist by D. Wade),,71,72
398,4,3:46.0,,Turnover by G. Henderson (lost ball; steal by S. Williams),71,72
399,4,3:37.0,M. Chalmers makes 3-pt jump shot from 25 ft (assist by D. Wade),,74,72
400,4,3:37.0,,Charlotte full timeout,74,72
401,4,3:37.0,,M. Williams enters the game for B. Biyombo,74,72
402,4,3:17.0,,K. Walker misses 2-pt jump shot from 21 ft,74,72
403,4,3:15.0,,Offensive rebound by G. Henderson,74,72
404,4,2:54.0,,K. Walker misses 3-pt jump shot from 28 ft,74,72
405,4,2:53.0,Defensive rebound by J. Ennis,,74,72
406,4,2:33.0,D. Wade misses 2-pt jump shot from 18 ft,,74,72
407,4,2:31.0,,Defensive rebound by M. Kidd-Gilchrist,74,72
408,4,2:05.0,,G. Henderson misses 3-pt jump shot from 23 ft,74,72
409,4,2:04.0,Defensive rebound by D. Wade,,74,72
410,4,1:43.0,D. Wade misses 2-pt jump shot from 7 ft,,74,72
411,4,1:42.0,,Defensive rebound by M. Kidd-Gilchrist,74,72
412,4,1:40.0,,Shooting foul by M. Chalmers (drawn by M. Kidd-Gilchrist),74,72
413,4,1:40.0,,M. Kidd-Gilchrist misses free throw 1 of 2,74,72
414,4,1:40.0,,Offensive rebound by Team,74,72
415,4,1:40.0,,M. Kidd-Gilchrist misses free throw 2 of 2,74,72
416,4,1:38.0,Defensive rebound by J. Ennis,,74,72
417,4,1:20.0,M. Chalmers misses 3-pt jump shot from 23 ft,,74,72
418,4,1:19.0,,Defensive rebound by M. Williams,74,72
419,4,1:14.0,,Personal foul by M. Chalmers (drawn by K. Walker),74,72
420,4,1:14.0,,K. Walker makes free throw 1 of 2,74,73
421,4,1:14.0,,K. Walker makes free throw 2 of 2,74,74
422,4,1:14.0,Miami full timeout,,74,74
423,4,0:59.0,C. Bosh misses 3-pt jump shot from 25 ft,,74,74
424,4,0:57.0,,Defensive rebound by Team,74,74
425,4,0:57.0,Loose ball foul by D. Wade (drawn by M. Williams),,74,74
426,4,0:57.0,,M. Williams makes free throw 1 of 2,74,75
427,4,0:57.0,,M. Williams misses free throw 2 of 2,74,75
428,4,0:56.0,Defensive rebound by C. Bosh,,74,75
429,4,0:46.0,S. Williams misses 3-pt jump shot from 25 ft,,74,75
430,4,0:44.0,,Defensive rebound by C. Zeller,74,75
431,4,0:23.0,,Shooting foul by D. Wade (drawn by K. Walker),74,75
432,4,0:23.0,,K. Walker makes free throw 1 of 2,74,76
433,4,0:23.0,U. Haslem enters the game for S. Williams,,74,76
434,4,0:23.0,,K. Walker makes free throw 2 of 2,74,77
435,4,0:23.0,Miami full timeout,,74,77
436,4,0:23.0,S. Williams enters the game for U. Haslem,,74,77
437,4,0:15.0,C. Bosh makes 2-pt layup at rim,,76,77
438,4,0:15.0,,Charlotte full timeout,76,77
439,4,0:15.0,U. Haslem enters the game for M. Chalmers,,76,77
440,4,0:15.0,N. Cole enters the game for S. Williams,,76,77
441,4,0:15.0,,G. Neal enters the game for M. Kidd-Gilchrist,76,77
442,4,0:12.0,,Personal foul by N. Cole (drawn by K. Walker),76,77
443,4,0:12.0,,K. Walker misses free throw 1 of 2,76,77
444,4,0:12.0,,Offensive rebound by Team,76,77
445,4,0:12.0,M. Chalmers enters the game for N. Cole,,76,77
446,4,0:12.0,S. Williams enters the game for U. Haslem,,76,77
447,4,0:12.0,,M. Kidd-Gilchrist enters the game for G. Neal,76,77
448,4,0:12.0,,K. Walker makes free throw 2 of 2,76,78
449,4,0:12.0,Miami full timeout,,76,78
450,4,0:03.0,C. Bosh misses 3-pt jump shot from 26 ft,,76,78
451,4,0:02.0,Offensive rebound by M. Chalmers,,76,78
452,4,0:01.0,M. Chalmers misses 3-pt jump shot from 24 ft,,76,78
453,4,0:00.0,,Defensive rebound by C. Zeller,76,78
