,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
395,4,4:04.0,,Offensive rebound by T. Mozgov,83,85
396,4,4:04.0,,T. Mozgov makes 2-pt layup at rim,83,87
397,4,3:57.0,R. Covington makes 3-pt jump shot from 24 ft (assist by I. Smith),,86,87
398,4,3:38.0,,Personal foul by J. Grant (drawn by K. Irving),86,87
399,4,3:26.0,,J. Smith misses 3-pt jump shot from 26 ft,86,87
400,4,3:25.0,Defensive rebound by L. Mbah a Moute,,86,87
401,4,3:18.0,Philadelphia full timeout,,86,87
402,4,3:05.0,Shooting foul by K. Irving (drawn by J. Grant),,86,87
403,4,3:05.0,J. Grant misses free throw 1 of 2,,86,87
404,4,3:05.0,Offensive rebound by Team,,86,87
405,4,3:05.0,J. Grant misses free throw 2 of 2,,86,87
406,4,3:03.0,,Defensive rebound by L. James,86,87
407,4,2:49.0,,Turnover by K. Irving (bad pass),86,87
408,4,2:49.0,H. Thompson enters the game for J. Grant,,86,87
409,4,2:36.0,I. Smith misses 2-pt jump shot from 4 ft,,86,87
410,4,2:33.0,,Defensive rebound by L. James,86,87
411,4,2:19.0,,L. James misses 2-pt jump shot from 8 ft,86,87
412,4,2:16.0,Defensive rebound by N. Noel,,86,87
413,4,2:11.0,I. Smith misses 2-pt layup from 1 ft,,86,87
414,4,2:09.0,,Defensive rebound by T. Mozgov,86,87
415,4,1:50.0,,L. James misses 2-pt layup from 2 ft,86,87
416,4,1:48.0,Defensive rebound by H. Thompson,,86,87
417,4,1:30.0,Philadelphia full timeout,,86,87
418,4,1:30.0,,T. Thompson enters the game for T. Mozgov,86,87
419,4,1:24.0,I. Smith misses 3-pt jump shot from 25 ft,,86,87
420,4,1:24.0,,Defensive rebound by Team,86,87
421,4,1:24.0,Loose ball foul by N. Noel (drawn by T. Thompson),,86,87
422,4,1:07.0,,K. Irving misses 2-pt layup from 1 ft,86,87
423,4,1:07.0,Defensive rebound by Team,,86,87
424,4,1:07.0,,Loose ball foul by T. Thompson (drawn by R. Covington),86,87
425,4,1:07.0,R. Covington misses free throw 1 of 2,,86,87
426,4,1:07.0,Offensive rebound by Team,,86,87
427,4,1:07.0,R. Covington misses free throw 2 of 2,,86,87
428,4,1:06.0,,Defensive rebound by J. Smith,86,87
429,4,0:43.0,,L. James misses 2-pt jump shot from 11 ft,86,87
430,4,0:40.0,Defensive rebound by H. Thompson,,86,87
431,4,0:37.0,Philadelphia full timeout,,86,87
432,4,0:29.0,I. Smith misses 3-pt jump shot from 26 ft,,86,87
433,4,0:28.0,,Defensive rebound by K. Irving,86,87
434,4,0:10.0,,K. Irving misses 2-pt jump shot from 7 ft,86,87
435,4,0:09.0,Defensive rebound by I. Smith,,86,87
436,4,0:09.0,Philadelphia full timeout,,86,87
437,4,0:03.0,N. Noel misses 2-pt jump shot from 6 ft,,86,87
438,4,0:02.0,,Defensive rebound by T. Thompson,86,87
439,4,0:01.0,,Cleveland full timeout,86,87
440,4,0:01.0,,Cleveland full timeout,86,87
441,4,0:01.0,J. Sampson enters the game for I. Smith,,86,87
442,4,0:01.0,J. Grant enters the game for H. Thompson,,86,87
