,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
381,4,5:49.0,T. Zeller misses free throw 2 of 2,,91,85
382,4,5:48.0,Offensive rebound by J. Jerebko,,91,85
383,4,5:30.0,M. Smart misses 3-pt jump shot from 25 ft,,91,85
384,4,5:29.0,,Defensive rebound by J. Valančiūnas,91,85
385,4,5:15.0,,D. DeRozan makes 2-pt jump shot from 12 ft,91,87
386,4,4:49.0,J. Jerebko misses 2-pt hook shot from 3 ft,,91,87
387,4,4:49.0,Offensive rebound by Team,,91,87
388,4,4:49.0,I. Thomas enters the game for M. Smart,,91,87
389,4,4:49.0,A. Bradley enters the game for J. Jerebko,,91,87
390,4,4:49.0,,L. Williams enters the game for J. Johnson,91,87
391,4,4:35.0,I. Thomas makes 3-pt jump shot from 23 ft,,94,87
392,4,4:21.0,,D. DeRozan makes 2-pt jump shot from 12 ft,94,89
393,4,4:21.0,Loose ball foul by E. Turner (drawn by J. Valančiūnas),,94,89
394,4,4:21.0,,J. Valančiūnas makes free throw 1 of 1,94,90
395,4,4:05.0,I. Thomas makes 2-pt jump shot from 2 ft (assist by T. Zeller),,96,90
396,4,3:40.0,,J. Valančiūnas makes 2-pt jump shot from 5 ft,96,92
397,4,3:23.0,I. Thomas misses 3-pt jump shot from 24 ft,,96,92
398,4,3:22.0,,Defensive rebound by G. Vásquez,96,92
399,4,3:14.0,,Shooting block foul by J. Crowder (drawn by L. Williams),96,92
400,4,3:14.0,,L. Williams makes free throw 1 of 2,96,93
401,4,3:14.0,B. Bass enters the game for J. Crowder,,96,93
402,4,3:14.0,K. Olynyk enters the game for T. Zeller,,96,93
403,4,3:14.0,,L. Williams makes free throw 2 of 2,96,94
404,4,2:58.0,E. Turner misses 3-pt jump shot from 23 ft,,96,94
405,4,2:57.0,,Defensive rebound by P. Patterson,96,94
406,4,2:48.0,,L. Williams misses 2-pt jump shot from 17 ft,96,94
407,4,2:47.0,Defensive rebound by E. Turner,,96,94
408,4,2:42.0,I. Thomas makes 2-pt jump shot from 16 ft (assist by E. Turner),,98,94
409,4,2:35.0,,Toronto full timeout,98,94
410,4,2:35.0,Boston full timeout,,98,94
411,4,2:35.0,J. Crowder enters the game for K. Olynyk,,98,94
412,4,2:26.0,,D. DeRozan misses 2-pt jump shot from 9 ft,98,94
413,4,2:25.0,Defensive rebound by I. Thomas,,98,94
414,4,2:19.0,Shooting foul by J. Valančiūnas (drawn by B. Bass),,98,94
415,4,2:19.0,B. Bass makes 2-pt dunk at rim (assist by A. Bradley),,100,94
416,4,2:19.0,B. Bass misses free throw 1 of 1,,100,94
417,4,2:18.0,,Defensive rebound by J. Valančiūnas,100,94
418,4,1:55.0,,L. Williams makes 2-pt jump shot from 18 ft,100,96
419,4,1:35.0,A. Bradley misses 3-pt jump shot from 25 ft,,100,96
420,4,1:33.0,,Defensive rebound by P. Patterson,100,96
421,4,1:24.0,,D. DeRozan makes 2-pt layup from 2 ft,100,98
422,4,1:16.0,Boston full timeout,,100,98
423,4,1:16.0,K. Olynyk enters the game for J. Crowder,,100,98
424,4,1:16.0,,T. Hansbrough enters the game for J. Valančiūnas,100,98
425,4,1:06.0,I. Thomas misses 2-pt jump shot from 19 ft,,100,98
426,4,1:05.0,,Defensive rebound by T. Hansbrough,100,98
427,4,0:53.0,,Shooting foul by K. Olynyk (drawn by D. DeRozan),100,98
428,4,0:53.0,,D. DeRozan makes free throw 1 of 2,100,99
429,4,0:53.0,J. Crowder enters the game for B. Bass,,100,99
430,4,0:53.0,,D. DeRozan makes free throw 2 of 2,100,100
431,4,0:33.0,E. Turner makes 2-pt layup from 2 ft,,102,100
432,4,0:33.0,,Toronto full timeout,102,100
433,4,0:33.0,M. Smart enters the game for K. Olynyk,,102,100
434,4,0:33.0,B. Bass enters the game for I. Thomas,,102,100
435,4,0:33.0,,T. Ross enters the game for T. Hansbrough,102,100
436,4,0:30.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by G. Vásquez),102,102
437,4,0:30.0,Boston full timeout,,102,102
438,4,0:30.0,I. Thomas enters the game for B. Bass,,102,102
439,4,0:30.0,T. Zeller enters the game for M. Smart,,102,102
440,4,0:30.0,,J. Valančiūnas enters the game for G. Vásquez,102,102
441,4,0:13.0,E. Turner makes 2-pt jump shot from 11 ft,,104,102
442,4,0:13.0,,Toronto full timeout,104,102
443,4,0:13.0,M. Smart enters the game for T. Zeller,,104,102
444,4,0:13.0,B. Bass enters the game for I. Thomas,,104,102
445,4,0:13.0,,G. Vásquez enters the game for J. Valančiūnas,104,102
446,4,0:07.0,,D. DeRozan makes 2-pt jump shot from 4 ft,104,104
447,4,0:07.0,Boston full timeout,,104,104
448,4,0:07.0,,T. Hansbrough enters the game for G. Vásquez,104,104
449,4,0:07.0,T. Zeller enters the game for B. Bass,,104,104
450,4,0:07.0,I. Thomas enters the game for M. Smart,,104,104
451,4,0:00.0,I. Thomas misses 3-pt jump shot from 24 ft,,104,104
452,4,0:00.0,Offensive rebound by Team,,104,104
453,1OT,4:41.0,A. Bradley misses 2-pt jump shot from 6 ft,,104,104
454,1OT,4:39.0,,Defensive rebound by P. Patterson,104,104
455,1OT,4:24.0,,P. Patterson misses 2-pt jump shot from 16 ft (block by K. Olynyk),104,104
456,1OT,4:23.0,,Offensive rebound by Team,104,104
457,1OT,4:23.0,M. Smart enters the game for I. Thomas,,104,104
458,1OT,4:20.0,,P. Patterson misses 3-pt jump shot from 24 ft,104,104
459,1OT,4:19.0,,Offensive rebound by G. Vásquez,104,104
460,1OT,4:05.0,,G. Vásquez misses 3-pt jump shot from 25 ft,104,104
461,1OT,4:04.0,Defensive rebound by M. Smart,,104,104
462,1OT,3:41.0,E. Turner misses 2-pt jump shot from 17 ft,,104,104
463,1OT,3:41.0,,Defensive rebound by Team,104,104
464,1OT,3:28.0,,L. Williams makes 3-pt jump shot from 22 ft (assist by D. DeRozan),104,107
465,1OT,3:14.0,Shooting foul by T. Hansbrough (drawn by K. Olynyk),,104,107
466,1OT,3:14.0,K. Olynyk makes free throw 1 of 2,,105,107
467,1OT,3:14.0,K. Olynyk makes free throw 2 of 2,,106,107
468,1OT,2:54.0,,Turnover by L. Williams (lost ball; steal by A. Bradley),106,107
469,1OT,2:43.0,E. Turner makes 2-pt layup from 2 ft,,108,107
470,1OT,2:24.0,,Personal foul by E. Turner (drawn by P. Patterson),108,107
471,1OT,2:17.0,,D. DeRozan makes 2-pt layup from 2 ft,108,109
472,1OT,1:57.0,Turnover by K. Olynyk (bad pass; steal by D. DeRozan),,108,109
473,1OT,1:53.0,,D. DeRozan misses 2-pt layup from 1 ft,108,109
474,1OT,1:52.0,,Offensive rebound by Team,108,109
475,1OT,1:52.0,Loose ball foul by B. Bass (drawn by D. DeRozan),,108,109
476,1OT,1:52.0,J. Crowder enters the game for K. Olynyk,,108,109
477,1OT,1:41.0,,D. DeRozan makes 2-pt jump shot from 11 ft,108,111
478,1OT,1:41.0,Boston full timeout,,108,111
479,1OT,1:41.0,I. Thomas enters the game for B. Bass,,108,111
480,1OT,1:41.0,T. Zeller enters the game for M. Smart,,108,111
481,1OT,1:32.0,Shooting foul by T. Hansbrough (drawn by I. Thomas),,108,111
482,1OT,1:32.0,I. Thomas makes free throw 1 of 2,,109,111
483,1OT,1:32.0,B. Bass enters the game for E. Turner,,109,111
484,1OT,1:32.0,I. Thomas makes free throw 2 of 2,,110,111
485,1OT,1:21.0,,Shooting foul by T. Zeller (drawn by D. DeRozan),110,111
486,1OT,1:21.0,,D. DeRozan makes free throw 1 of 2,110,112
487,1OT,1:21.0,E. Turner enters the game for B. Bass,,110,112
488,1OT,1:21.0,,D. DeRozan makes free throw 2 of 2,110,113
489,1OT,1:07.0,I. Thomas misses 2-pt layup from 3 ft (block by P. Patterson),,110,113
490,1OT,1:06.0,Offensive rebound by T. Zeller,,110,113
491,1OT,1:06.0,Personal foul by T. Hansbrough (drawn by T. Zeller),,110,113
492,1OT,1:06.0,,J. Valančiūnas enters the game for T. Hansbrough,110,113
493,1OT,1:06.0,T. Zeller makes free throw 1 of 2,,111,113
494,1OT,1:06.0,M. Smart enters the game for E. Turner,,111,113
495,1OT,1:06.0,,Toronto full timeout,111,113
496,1OT,1:06.0,,T. Ross enters the game for J. Valančiūnas,111,113
497,1OT,1:06.0,T. Zeller misses free throw 2 of 2,,111,113
498,1OT,1:05.0,,Defensive rebound by P. Patterson,111,113
499,1OT,0:48.0,,D. DeRozan misses 2-pt jump shot from 14 ft,111,113
500,1OT,0:46.0,Defensive rebound by T. Zeller,,111,113
501,1OT,0:33.0,M. Smart makes 3-pt jump shot from 22 ft (assist by I. Thomas),,114,113
502,1OT,0:33.0,,Toronto full timeout,114,113
503,1OT,0:33.0,E. Turner enters the game for T. Zeller,,114,113
504,1OT,0:33.0,B. Bass enters the game for I. Thomas,,114,113
505,1OT,0:26.0,,L. Williams misses 3-pt jump shot from 25 ft,114,113
506,1OT,0:25.0,,Offensive rebound by T. Ross,114,113
507,1OT,0:20.0,,T. Ross misses 3-pt jump shot from 23 ft,114,113
508,1OT,0:19.0,Defensive rebound by B. Bass,,114,113
509,1OT,0:18.0,Personal foul by P. Patterson (drawn by B. Bass),,114,113
510,1OT,0:18.0,B. Bass makes free throw 1 of 2,,115,113
511,1OT,0:18.0,,J. Valančiūnas enters the game for G. Vásquez,115,113
512,1OT,0:18.0,B. Bass misses free throw 2 of 2,,115,113
513,1OT,0:17.0,,Defensive rebound by T. Ross,115,113
514,1OT,0:15.0,,Toronto full timeout,115,113
515,1OT,0:15.0,,G. Vásquez enters the game for J. Valančiūnas,115,113
516,1OT,0:05.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by D. DeRozan),115,116
517,1OT,0:04.0,Boston full timeout,,115,116
518,1OT,0:04.0,K. Olynyk enters the game for B. Bass,,115,116
519,1OT,0:04.0,J. Sullinger enters the game for A. Bradley,,115,116
520,1OT,0:04.0,,J. Valančiūnas enters the game for G. Vásquez,115,116
521,1OT,0:03.0,Boston full timeout,,115,116
522,1OT,0:03.0,I. Thomas enters the game for J. Crowder,,115,116
523,1OT,0:03.0,A. Bradley enters the game for J. Sullinger,,115,116
524,1OT,0:03.0,,J. Johnson enters the game for J. Valančiūnas,115,116
525,1OT,0:00.0,I. Thomas misses 2-pt layup from 3 ft (block by L. Williams),,115,116
526,1OT,0:00.0,Offensive rebound by M. Smart,,115,116
527,1OT,0:00.0,M. Smart makes 2-pt tip-in from 1 ft,,117,116
