,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
392,4,7:11.0,K. Love enters the game for T. Thompson,,102,111
393,4,7:11.0,,B. Bass enters the game for T. Zeller,102,111
394,4,7:02.0,,J. Green makes 3-pt jump shot from 25 ft (assist by B. Bass),102,114
395,4,6:46.0,,Violation by J. Green (kicked ball),102,114
396,4,6:46.0,S. Marion enters the game for A. Varejão,,102,114
397,4,6:42.0,L. James misses 3-pt jump shot from 26 ft,,102,114
398,4,6:41.0,,Defensive rebound by K. Olynyk,102,114
399,4,6:28.0,,J. Green misses 2-pt layup from 1 ft,102,114
400,4,6:27.0,,Offensive rebound by K. Olynyk,102,114
401,4,6:27.0,,Turnover by K. Olynyk (offensive goaltending),102,114
402,4,6:27.0,Cleveland full timeout,,102,114
403,4,6:13.0,Personal foul by K. Olynyk (drawn by K. Irving),,102,114
404,4,6:13.0,K. Irving makes free throw 1 of 2,,103,114
405,4,6:13.0,K. Irving makes free throw 2 of 2,,104,114
406,4,5:59.0,,Personal foul by J. Harris (drawn by M. Thornton),104,114
407,4,5:59.0,,R. Rondo enters the game for M. Thornton,104,114
408,4,5:49.0,,J. Green misses 2-pt hook shot from 6 ft,104,114
409,4,5:48.0,Defensive rebound by K. Love,,104,114
410,4,5:42.0,L. James makes 2-pt layup at rim,,106,114
411,4,5:26.0,,Turnover by A. Bradley (bad pass),106,114
412,4,5:07.0,,Offensive charge foul by J. Harris (drawn by R. Rondo),106,114
413,4,5:07.0,Turnover by J. Harris (offensive foul),,106,114
414,4,4:49.0,,J. Green misses 3-pt jump shot from 24 ft,106,114
415,4,4:48.0,Defensive rebound by L. James,,106,114
416,4,4:39.0,K. Irving misses 3-pt jump shot from 25 ft,,106,114
417,4,4:36.0,Offensive rebound by K. Irving,,106,114
418,4,4:30.0,S. Marion makes 2-pt layup at rim (assist by K. Irving),,108,114
419,4,4:30.0,,Boston full timeout,108,114
420,4,4:30.0,,J. Sullinger enters the game for K. Olynyk,108,114
421,4,4:30.0,,E. Turner enters the game for B. Bass,108,114
422,4,4:13.0,,J. Sullinger makes 2-pt jump shot from 6 ft,108,116
423,4,3:55.0,S. Marion makes 2-pt layup at rim (assist by L. James),,110,116
424,4,3:35.0,,Turnover by J. Sullinger (traveling),110,116
425,4,3:17.0,J. Harris makes 3-pt jump shot from 22 ft (assist by K. Love),,113,116
426,4,3:06.0,,Turnover by E. Turner (traveling),113,116
427,4,2:48.0,K. Love misses 3-pt jump shot from 24 ft,,113,116
428,4,2:48.0,,Defensive rebound by R. Rondo,113,116
429,4,2:29.0,,R. Rondo makes 2-pt layup from 1 ft,113,118
430,4,2:26.0,Cleveland full timeout,,113,118
431,4,2:02.0,L. James makes 2-pt jump shot from 11 ft,,115,118
432,4,1:50.0,,R. Rondo misses 2-pt jump shot from 18 ft,115,118
433,4,1:49.0,Defensive rebound by K. Love,,115,118
434,4,1:39.0,L. James makes 2-pt jump shot from 7 ft,,117,118
435,4,1:22.0,,Turnover by A. Bradley (lost ball),117,118
436,4,1:11.0,L. James makes 2-pt layup at rim,,119,118
437,4,1:11.0,Shooting foul by E. Turner (drawn by L. James),,119,118
438,4,1:11.0,,Boston full timeout,119,118
439,4,1:11.0,,K. Olynyk enters the game for J. Green,119,118
440,4,1:11.0,L. James makes free throw 1 of 1,,120,118
441,4,1:04.0,,K. Olynyk misses 3-pt jump shot from 26 ft,120,118
442,4,1:02.0,Defensive rebound by L. James,,120,118
443,4,0:44.0,Shooting foul by K. Olynyk (drawn by K. Love),,120,118
444,4,0:44.0,K. Love misses free throw 1 of 2,,120,118
445,4,0:44.0,Offensive rebound by Team,,120,118
446,4,0:44.0,,J. Green enters the game for E. Turner,120,118
447,4,0:44.0,K. Love makes free throw 2 of 2,,121,118
448,4,0:44.0,,Boston full timeout,121,118
449,4,0:43.0,,Shooting foul by K. Love (drawn by J. Sullinger),121,118
450,4,0:43.0,,J. Sullinger makes free throw 1 of 2,121,119
451,4,0:43.0,,B. Bass enters the game for K. Olynyk,121,119
452,4,0:43.0,,J. Sullinger misses free throw 2 of 2,121,119
453,4,0:43.0,,Offensive rebound by Team,121,119
454,4,0:43.0,Loose ball foul by L. James (drawn by J. Green),,121,119
455,4,0:43.0,,J. Green makes free throw 1 of 2,121,120
456,4,0:43.0,A. Varejão enters the game for S. Marion,,121,120
457,4,0:43.0,,J. Green makes free throw 2 of 2,121,121
458,4,0:43.0,Cleveland full timeout,,121,121
459,4,0:43.0,S. Marion enters the game for A. Varejão,,121,121
460,4,0:36.0,Personal foul by R. Rondo (drawn by L. James),,121,121
461,4,0:36.0,L. James makes free throw 1 of 2,,122,121
462,4,0:36.0,L. James misses free throw 2 of 2,,122,121
463,4,0:36.0,,Defensive rebound by J. Sullinger,122,121
464,4,0:29.0,,Turnover by R. Rondo (lost ball),122,121
465,4,0:09.0,K. Irving misses 2-pt layup from 1 ft,,122,121
466,4,0:07.0,,Defensive rebound by A. Bradley,122,121
467,4,0:07.0,,Boston full timeout,122,121
468,4,0:07.0,,K. Olynyk enters the game for B. Bass,122,121
469,4,0:07.0,T. Thompson enters the game for K. Love,,122,121
