,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
385,4,4:45.0,A. Shved misses 2-pt jump shot from 16 ft,,75,91
386,4,4:43.0,,Defensive rebound by I. Smith,75,91
387,4,4:19.0,,I. Smith misses 3-pt jump shot from 26 ft,75,91
388,4,4:19.0,,Offensive rebound by Team,75,91
389,4,4:19.0,,Turnover by Team (shot clock),75,91
390,4,4:07.0,Q. Acy misses 3-pt jump shot from 24 ft,,75,91
391,4,3:59.0,Offensive rebound by Team,,75,91
392,4,3:55.0,Personal foul by R. Covington (drawn by J. Smith),,75,91
393,4,3:55.0,J. Smith makes free throw 1 of 2,,76,91
394,4,3:55.0,J. Smith makes free throw 2 of 2,,77,91
395,4,3:40.0,,L. Mbah a Moute misses 2-pt jump shot from 15 ft,77,91
396,4,3:38.0,Defensive rebound by A. Shved,,77,91
397,4,3:31.0,L. Thomas misses 3-pt jump shot from 23 ft,,77,91
398,4,3:30.0,,Defensive rebound by N. Noel,77,91
399,4,3:11.0,,I. Smith misses 2-pt jump shot from 4 ft,77,91
400,4,3:11.0,,Offensive rebound by N. Noel,77,91
401,4,3:11.0,Loose ball foul by Q. Acy (drawn by N. Noel),,77,91
402,4,2:57.0,,L. Mbah a Moute misses 3-pt jump shot from 26 ft,77,91
403,4,2:55.0,,Offensive rebound by N. Noel,77,91
404,4,2:53.0,,N. Noel misses 2-pt layup from 1 ft,77,91
405,4,2:52.0,Defensive rebound by Q. Acy,,77,91
406,4,2:36.0,Turnover by A. Shved (bad pass; steal by I. Smith),,77,91
407,4,2:31.0,,Philadelphia full timeout,77,91
408,4,2:31.0,T. Wear enters the game for J. Smith,,77,91
409,4,2:31.0,L. Galloway enters the game for A. Shved,,77,91
410,4,2:14.0,,I. Smith makes 2-pt layup from 2 ft,77,93
411,4,1:56.0,Shooting foul by N. Noel (drawn by Q. Acy),,77,93
412,4,1:56.0,Q. Acy makes free throw 1 of 2,,78,93
413,4,1:56.0,Q. Acy makes free throw 2 of 2,,79,93
414,4,1:40.0,,L. Mbah a Moute misses 2-pt jump shot from 16 ft,79,93
415,4,1:39.0,Defensive rebound by S. Larkin,,79,93
416,4,1:30.0,S. Larkin misses 3-pt jump shot from 25 ft,,79,93
417,4,1:28.0,,Defensive rebound by N. Noel,79,93
418,4,1:11.0,,I. Smith makes 2-pt layup from 2 ft,79,95
419,4,0:50.0,L. Galloway misses 2-pt jump shot from 17 ft,,79,95
420,4,0:48.0,,Defensive rebound by N. Noel,79,95
421,4,0:30.0,,I. Smith makes 2-pt layup from 1 ft,79,97
422,4,0:30.0,New York full timeout,,79,97
423,4,0:30.0,,H. Thompson enters the game for I. Smith,79,97
424,4,0:30.0,,J. Grant enters the game for L. Mbah a Moute,79,97
425,4,0:19.0,L. Galloway misses 2-pt jump shot from 20 ft,,79,97
426,4,0:18.0,Offensive rebound by Team,,79,97
427,4,0:18.0,,Loose ball foul by H. Thompson (drawn by Q. Acy),79,97
428,4,0:18.0,Q. Acy makes free throw 1 of 2,,80,97
429,4,0:18.0,,I. Smith enters the game for H. Thompson,80,97
430,4,0:18.0,Q. Acy makes free throw 2 of 2,,81,97
431,4,0:02.0,,Turnover by I. Smith (lost ball; steal by S. Larkin),81,97
