,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
385,4,4:22.0,,D. Lillard makes free throw 1 of 2,89,89
386,4,4:22.0,,D. Lillard misses free throw 2 of 2,89,89
387,4,4:21.0,Defensive rebound by M. Barnes,,89,89
388,4,3:58.0,J. Crawford makes 3-pt jump shot from 29 ft (assist by B. Griffin),,92,89
389,4,3:55.0,,Portland full timeout,92,89
390,4,3:47.0,,Personal foul by J. Crawford (drawn by N. Batum),92,89
391,4,3:37.0,,D. Lillard misses 2-pt jump shot from 19 ft,92,89
392,4,3:34.0,Defensive rebound by J. Crawford,,92,89
393,4,3:17.0,B. Griffin misses 2-pt jump shot from 12 ft,,92,89
394,4,3:14.0,,Defensive rebound by N. Batum,92,89
395,4,3:04.0,,Turnover by C. Kaman (lost ball; steal by B. Griffin),92,89
396,4,3:00.0,Turnover by B. Griffin (lost ball; steal by C. Kaman),,92,89
397,4,2:57.0,,D. Lillard misses 3-pt jump shot from 25 ft,92,89
398,4,2:56.0,,Offensive rebound by W. Matthews,92,89
399,4,2:48.0,,W. Matthews misses 3-pt jump shot from 26 ft,92,89
400,4,2:47.0,Defensive rebound by D. Jordan,,92,89
401,4,2:24.0,C. Paul misses 2-pt jump shot from 12 ft,,92,89
402,4,2:22.0,,Defensive rebound by C. Kaman,92,89
403,4,2:19.0,,Turnover by C. Kaman (bad pass),92,89
404,4,2:19.0,LA Clippers full timeout,,92,89
405,4,2:05.0,J. Crawford makes 2-pt jump shot from 20 ft,,94,89
406,4,1:43.0,,L. Aldridge makes 2-pt jump shot from 16 ft,94,91
407,4,1:27.0,J. Crawford misses 2-pt jump shot from 18 ft,,94,91
408,4,1:26.0,,Defensive rebound by W. Matthews,94,91
409,4,1:17.0,,W. Matthews misses 2-pt jump shot from 3 ft (block by D. Jordan),94,91
410,4,1:16.0,Defensive rebound by D. Jordan,,94,91
411,4,1:16.0,Personal foul by W. Matthews (drawn by C. Paul),,94,91
412,4,1:16.0,C. Paul makes free throw 1 of 2,,95,91
413,4,1:16.0,C. Paul makes free throw 2 of 2,,96,91
414,4,1:16.0,,Portland full timeout,96,91
415,4,1:16.0,,M. Leonard enters the game for C. Kaman,96,91
416,4,0:57.0,,D. Lillard misses 2-pt jump shot from 10 ft,96,91
417,4,0:56.0,Defensive rebound by D. Jordan,,96,91
418,4,0:38.0,C. Paul misses 2-pt jump shot from 10 ft,,96,91
419,4,0:37.0,,Defensive rebound by N. Batum,96,91
420,4,0:30.0,,W. Matthews misses 3-pt jump shot from 23 ft,96,91
421,4,0:28.0,Defensive rebound by Team,,96,91
422,4,0:28.0,,S. Blake enters the game for M. Leonard,96,91
423,4,0:28.0,J. Redick enters the game for D. Jordan,,96,91
424,4,0:24.0,Personal take foul by W. Matthews (drawn by C. Paul),,96,91
425,4,0:24.0,C. Paul makes free throw 1 of 2,,97,91
426,4,0:24.0,C. Paul makes free throw 2 of 2,,98,91
427,4,0:24.0,,Portland full timeout,98,91
428,4,0:21.0,,Personal foul by J. Crawford (drawn by L. Aldridge),98,91
429,4,0:20.0,,D. Lillard makes 3-pt jump shot from 23 ft (assist by N. Batum),98,94
430,4,0:17.0,Personal take foul by W. Matthews (drawn by C. Paul),,98,94
431,4,0:17.0,C. Paul makes free throw 1 of 2,,99,94
432,4,0:17.0,C. Paul makes free throw 2 of 2,,100,94
433,4,0:17.0,,Portland full timeout,100,94
434,4,0:15.0,,D. Lillard misses 3-pt jump shot from 28 ft,100,94
435,4,0:14.0,Defensive rebound by Team,,100,94
