,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
386,4,2:42.0,,D. Favors makes 2-pt jump shot from 8 ft,114,101
387,4,2:32.0,Personal foul by D. Favors (drawn by D. Lee),,114,101
388,4,2:32.0,Golden State full timeout,,114,101
389,4,2:32.0,,D. Exum enters the game for T. Burke,114,101
390,4,2:32.0,,E. Williams enters the game for I. Clark,114,101
391,4,2:32.0,,J. Evans enters the game for D. Favors,114,101
392,4,2:32.0,D. Lee makes free throw 1 of 2,,115,101
393,4,2:32.0,D. Lee makes free throw 2 of 2,,116,101
394,4,2:17.0,,Turnover by J. Ingles (bad pass; steal by D. Lee),116,101
395,4,2:01.0,J. Holiday misses 2-pt layup from 1 ft,,116,101
396,4,1:59.0,Offensive rebound by J. Holiday,,116,101
397,4,1:59.0,J. Holiday misses 2-pt tip-in from 2 ft,,116,101
398,4,1:57.0,,Defensive rebound by J. Evans,116,101
399,4,1:45.0,,J. Ingles makes 2-pt layup from 1 ft (assist by R. Gobert),116,103
400,4,1:22.0,D. Lee misses 2-pt jump shot from 18 ft,,116,103
401,4,1:20.0,,Defensive rebound by E. Williams,116,103
402,4,1:13.0,,Turnover by E. Williams (bad pass),116,103
403,4,0:56.0,D. Lee misses 2-pt hook shot from 9 ft,,116,103
404,4,0:55.0,,Defensive rebound by J. Ingles,116,103
405,4,0:48.0,,J. Ingles makes 2-pt layup from 2 ft,116,105
406,4,0:41.0,L. Barbosa misses 2-pt layup at rim,,116,105
407,4,0:39.0,Offensive rebound by L. Barbosa,,116,105
408,4,0:39.0,L. Barbosa misses 2-pt layup from 2 ft,,116,105
409,4,0:37.0,,Defensive rebound by R. Gobert,116,105
410,4,0:26.0,,R. Gobert misses 2-pt jump shot from 3 ft,116,105
411,4,0:25.0,Defensive rebound by D. Lee,,116,105
412,4,0:20.0,L. Barbosa misses 2-pt layup from 1 ft,,116,105
413,4,0:19.0,,Defensive rebound by R. Gobert,116,105
414,4,0:06.0,,J. Evans misses 2-pt jump shot from 11 ft,116,105
415,4,0:05.0,Defensive rebound by A. Iguodala,,116,105
