,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MILWAUKEE_ACTION,OKLAHOMA CITY_SCORE,MILWAUKEE_SCORE
386,4,6:38.0,,Loose ball foul by E. İlyasova (drawn by S. Adams),66,77
387,4,6:23.0,J. Lamb misses 3-pt jump shot from 24 ft,,66,77
388,4,6:22.0,,Defensive rebound by B. Knight,66,77
389,4,6:03.0,,Z. Pachulia misses 2-pt layup at rim (block by S. Adams),66,77
390,4,6:00.0,Defensive rebound by J. Lamb,,66,77
391,4,5:55.0,S. Adams misses 2-pt layup from 1 ft,,66,77
392,4,5:54.0,Offensive rebound by S. Ibaka,,66,77
393,4,5:54.0,S. Ibaka makes 2-pt tip-in at rim,,68,77
394,4,5:54.0,,Milwaukee full timeout,68,77
395,4,5:54.0,I. Smith enters the game for S. Telfair,,68,77
396,4,5:54.0,,L. Sanders enters the game for Z. Pachulia,68,77
397,4,5:42.0,,B. Knight misses 3-pt jump shot from 25 ft,68,77
398,4,5:41.0,,Offensive rebound by E. İlyasova,68,77
399,4,5:32.0,,L. Sanders misses 2-pt jump shot from 15 ft,68,77
400,4,5:31.0,Defensive rebound by I. Smith,,68,77
401,4,5:15.0,Turnover by R. Jackson (bad pass; steal by E. İlyasova),,68,77
402,4,5:05.0,,B. Knight misses 3-pt jump shot from 22 ft,68,77
403,4,5:04.0,,Offensive rebound by Team,68,77
404,4,5:02.0,Loose ball foul by R. Jackson (drawn by E. İlyasova),,68,77
405,4,4:43.0,,B. Knight misses 2-pt layup at rim,68,77
406,4,4:42.0,Defensive rebound by S. Ibaka,,68,77
407,4,4:33.0,Personal foul by E. İlyasova (drawn by R. Jackson),,68,77
408,4,4:24.0,S. Ibaka misses 3-pt jump shot from 26 ft,,68,77
409,4,4:23.0,,Defensive rebound by J. Bayless,68,77
410,4,4:04.0,,O. Mayo makes 2-pt jump shot from 17 ft (assist by B. Knight),68,79
411,4,3:54.0,R. Jackson makes 2-pt layup at rim,,70,79
412,4,3:38.0,,O. Mayo misses 3-pt jump shot from 26 ft,70,79
413,4,3:36.0,,Offensive rebound by L. Sanders,70,79
414,4,3:36.0,,L. Sanders makes 2-pt layup at rim,70,81
415,4,3:20.0,J. Lamb misses 2-pt jump shot from 15 ft,,70,81
416,4,3:19.0,,Defensive rebound by B. Knight,70,81
417,4,3:02.0,,O. Mayo misses 3-pt jump shot from 26 ft,70,81
418,4,3:00.0,Defensive rebound by R. Jackson,,70,81
419,4,2:42.0,I. Smith misses 2-pt jump shot from 3 ft,,70,81
420,4,2:40.0,,Defensive rebound by J. Bayless,70,81
421,4,2:35.0,,Milwaukee full timeout,70,81
422,4,2:35.0,,G. Antetokounmpo enters the game for E. İlyasova,70,81
423,4,2:26.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by S. Ibaka),70,81
424,4,2:26.0,,Offensive rebound by Team,70,81
425,4,2:22.0,,O. Mayo misses 2-pt jump shot from 16 ft,70,81
426,4,2:21.0,Defensive rebound by I. Smith,,70,81
427,4,1:59.0,I. Smith makes 3-pt jump shot from 26 ft (assist by S. Ibaka),,73,81
428,4,1:43.0,,Shooting foul by J. Lamb (drawn by B. Knight),73,81
429,4,1:43.0,,B. Knight makes free throw 1 of 2,73,82
430,4,1:43.0,,B. Knight misses free throw 2 of 2,73,82
431,4,1:42.0,Defensive rebound by S. Adams,,73,82
432,4,1:42.0,Oklahoma City full timeout,,73,82
433,4,1:34.0,I. Smith misses 3-pt jump shot from 24 ft,,73,82
434,4,1:25.0,Offensive rebound by I. Smith,,73,82
435,4,1:25.0,R. Jackson makes 2-pt layup from 1 ft,,75,82
436,4,1:25.0,Shooting foul by L. Sanders (drawn by R. Jackson),,75,82
437,4,1:25.0,R. Jackson makes free throw 1 of 1,,76,82
438,4,1:02.0,,Turnover by B. Knight (lost ball; steal by I. Smith),76,82
439,4,0:58.0,Turnover by R. Jackson (bad pass; steal by J. Bayless),,76,82
440,4,0:39.0,,J. Bayless misses 2-pt jump shot from 17 ft,76,82
441,4,0:38.0,Defensive rebound by S. Adams,,76,82
442,4,0:38.0,Oklahoma City full timeout,,76,82
443,4,0:32.0,I. Smith misses 2-pt jump shot from 7 ft,,76,82
444,4,0:32.0,Offensive rebound by Team,,76,82
445,4,0:32.0,,Loose ball foul by O. Mayo (drawn by S. Ibaka),76,82
446,4,0:32.0,S. Ibaka makes free throw 1 of 2,,77,82
447,4,0:32.0,S. Ibaka makes free throw 2 of 2,,78,82
448,4,0:29.0,,Personal take foul by J. Lamb (drawn by O. Mayo),78,82
449,4,0:29.0,,O. Mayo misses free throw 1 of 2,78,82
450,4,0:29.0,,Offensive rebound by Team,78,82
451,4,0:29.0,,O. Mayo makes free throw 2 of 2,78,83
452,4,0:29.0,Oklahoma City full timeout,,78,83
453,4,0:21.0,R. Jackson misses 3-pt jump shot from 25 ft,,78,83
454,4,0:20.0,,Defensive rebound by G. Antetokounmpo,78,83
455,4,0:16.0,,Personal take foul by I. Smith (drawn by B. Knight),78,83
456,4,0:16.0,,B. Knight makes free throw 1 of 2,78,84
457,4,0:16.0,,B. Knight makes free throw 2 of 2,78,85
458,4,0:07.0,S. Ibaka misses 3-pt jump shot from 23 ft,,78,85
459,4,0:06.0,,Defensive rebound by B. Knight,78,85
